source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
GABAergic_Neuron,Glutamatergic_Neuron,Nrg1,Erbb4,0.183810354185146,0,NRG1_ERBB4,Nrg1  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
GABAergic_Neuron,Glutamatergic_Neuron,Nrg2,Erbb4,0.0719331546663086,0,NRG2_ERBB4,Nrg2  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
Glutamatergic_Neuron,Glutamatergic_Neuron,Nrg2,Erbb4,0.0643235525050207,0.01,NRG2_ERBB4,Nrg2  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
Glutamatergic_Neuron,GABAergic_Neuron,Nrg3,Erbb4,0.231806718400907,0.04,NRG3_ERBB4,Nrg3  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
GABAergic_Neuron,Glutamatergic_Neuron,Nrg3,Erbb4,0.252989689332043,0,NRG3_ERBB4,Nrg3  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
Glutamatergic_Neuron,Glutamatergic_Neuron,Nrg3,Erbb4,0.285002013840837,0,NRG3_ERBB4,Nrg3  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012
Glutamatergic_Neuron,GABAergic_Neuron,Fgf9,Fgfr1,0.00149707890105033,0,FGF9_FGFR1,Fgf9  - Fgfr1,FGF,Secreted Signaling,PMC: 4393358
Glutamatergic_Neuron,Glutamatergic_Neuron,Fgf9,Fgfr1,0.00200822368984921,0,FGF9_FGFR1,Fgf9  - Fgfr1,FGF,Secreted Signaling,PMC: 4393358
Glutamatergic_Neuron,GABAergic_Neuron,Igf1,Igf1r,0.00438136903405811,0,IGF1_IGF1R,Igf1  - Igf1r,IGF,Secreted Signaling,PMID: 14604834
Glutamatergic_Neuron,Glutamatergic_Neuron,Igf1,Igf1r,0.00318154316580833,0,IGF1_IGF1R,Igf1  - Igf1r,IGF,Secreted Signaling,PMID: 14604834
Glutamatergic_Neuron,Microglia,Igf1,Igf1r,0.00709084191284612,0,IGF1_IGF1R,Igf1  - Igf1r,IGF,Secreted Signaling,PMID: 14604834
Microglia,Microglia,Ccl4,Ccr5,0.151825273831062,0,CCL4_CCR5,Ccl4  - Ccr5,CCL,Secreted Signaling,KEGG: mmu04060
GABAergic_Neuron,Microglia,Cx3cl1,Cx3cr1,0.172070367283477,0,CX3CL1_CX3CR1,Cx3cl1  - Cx3cr1,CX3C,Secreted Signaling,KEGG: mmu04060
Glutamatergic_Neuron,Microglia,Cx3cl1,Cx3cr1,0.168314783683527,0,CX3CL1_CX3CR1,Cx3cl1  - Cx3cr1,CX3C,Secreted Signaling,KEGG: mmu04060
Microglia,Microglia,Tnf,Tnfrsf1a,0.00536260703013216,0,TNF_TNFRSF1A,Tnf  - Tnfrsf1a,TNF,Secreted Signaling,KEGG: mmu04060
Microglia,Microglia,Tnf,Tnfrsf1b,0.0192850342980627,0,TNF_TNFRSF1B,Tnf  - Tnfrsf1b,TNF,Secreted Signaling,KEGG: mmu04060
Glutamatergic_Neuron,GABAergic_Neuron,Ptn,Ptprz1,0.0275224203547967,0.02,PTN_PTPRZ1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
GABAergic_Neuron,Glutamatergic_Neuron,Ptn,Ptprz1,0.02921343742741,0,PTN_PTPRZ1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Glutamatergic_Neuron,Glutamatergic_Neuron,Ptn,Ptprz1,0.0430719390184226,0,PTN_PTPRZ1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Glutamatergic_Neuron,GABAergic_Neuron,Ptn,Sdc2,0.0145909311397123,0,PTN_SDC2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
GABAergic_Neuron,Glutamatergic_Neuron,Ptn,Sdc2,0.0132117294250708,0.02,PTN_SDC2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Glutamatergic_Neuron,Glutamatergic_Neuron,Ptn,Sdc2,0.0196327313225332,0,PTN_SDC2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Glutamatergic_Neuron,GABAergic_Neuron,Ptn,Alk,0.00548025972212253,0,PTN_ALK,Ptn  - Alk,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Glutamatergic_Neuron,GABAergic_Neuron,Pdyn,Oprk1,0.00858051922901337,0,PDYN_OPRK1,Pdyn  - Oprk1,OPIOID,Secreted Signaling,KEGG: mmu04080
Glutamatergic_Neuron,Glutamatergic_Neuron,Pdyn,Oprk1,0.00974869658116118,0,PDYN_OPRK1,Pdyn  - Oprk1,OPIOID,Secreted Signaling,KEGG: mmu04080
