source,target,pathway_name,prob,pval
Glutamatergic_Neuron,Microglia,TENASCIN,0.0837095990685229,0
Glutamatergic_Neuron,Microglia,TGFb,0.0227924610324801,0
Microglia,GABAergic_Neuron,GRN,0.0390161510296671,0
Microglia,GABAergic_Neuron,JAM,0.0526974190863893,0
Microglia,GABAergic_Neuron,PTPRM,0.0587474952799813,0
Microglia,GABAergic_Neuron,SEMA4,0.00771359696104317,0.015
Microglia,Glutamatergic_Neuron,GRN,0.0330661565747282,0
Microglia,Glutamatergic_Neuron,JAM,0.0567655821518421,0
Microglia,Glutamatergic_Neuron,PTPRM,0.035161209747243,0.02
Microglia,Glutamatergic_Neuron,SEMA4,0.00770420638852524,0.02
Microglia,Microglia,CCL,0.151825273831062,0
Microglia,Microglia,GALECTIN,0.0824183587013608,0
Microglia,Microglia,GRN,0.0687221310343083,0
Microglia,Microglia,ICAM,0.0318885587138435,0
Microglia,Microglia,JAM,0.163159087417337,0
Microglia,Microglia,PTPRM,0.133402977826097,0
Microglia,Microglia,SEMA4,0.0661295609019031,0
Microglia,Microglia,TGFb,0.234657478186703,0
Microglia,Microglia,TNF,0.0246476413281949,0
