gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000048978,-0.95547795,-0.049581807,0.3393360552972533,1.0
ENSMUSG00000026544,-0.95554674,-0.26612523,0.33930129050065805,1.0
ENSMUSG00000028106,-0.95560783,-0.093897305,0.33927039037727713,1.0
ENSMUSG00000028016,-0.956181,-0.15718102,0.3389807895149596,1.0
ENSMUSG00000047749,-0.95650965,-0.1878603,0.338814823250533,1.0
ENSMUSG00000027599,-0.9567847,-0.008127452,0.3386759148630458,1.0
ENSMUSG00000042581,-0.9569911,-0.21021108,0.3385717575646192,1.0
ENSMUSG00000020153,-0.9576865,0.043838304,0.33822086035423204,1.0
ENSMUSG00000025930,-0.9588023,-1.1359286,0.33765837051034875,1.0
ENSMUSG00000019188,-0.9596887,-0.19077061,0.33721188951575454,1.0
ENSMUSG00000028140,-0.9601626,-0.08241682,0.33697340881929483,1.0
ENSMUSG00000022325,-0.96161455,-0.15677923,0.33624325642690345,1.0
ENSMUSG00000043432,-0.9617674,-0.16398446,0.3361664575422493,1.0
ENSMUSG00000034413,-0.96224886,-0.19163996,0.3359246148407057,1.0
ENSMUSG00000091243,-0.9628908,-0.3005509,0.3356023321505939,1.0
ENSMUSG00000028082,-0.9633111,-0.0960552,0.3353914216070192,1.0
ENSMUSG00000058446,-0.963869,-0.0063673165,0.3351116176603677,1.0
ENSMUSG00000010307,-0.9641747,-0.21991985,0.3349583642191415,1.0
ENSMUSG00000029206,-0.9645262,0.04825616,0.33478217859359294,1.0
ENSMUSG00000063564,-0.9654585,-0.23742,0.33431519294910716,1.0
ENSMUSG00000020455,-0.966345,-0.13928245,0.3338715634841908,1.0
ENSMUSG00000032463,-0.9666736,0.11924574,0.3337072111363073,1.0
ENSMUSG00000051184,-0.9672468,-0.33438483,0.33342067498885297,1.0
ENSMUSG00000025825,-0.96771294,0.022419067,0.3331877426968153,1.0
ENSMUSG00000030435,-0.96861476,0.007381862,0.3327374505362384,1.0
ENSMUSG00000049904,-0.96986806,-0.14602275,0.33211227366373663,1.0
ENSMUSG00000085573,-0.9699139,-0.40234482,0.33208941573973283,1.0
ENSMUSG00000031667,-0.9708309,-0.027167339,0.33163247073704416,1.0
ENSMUSG00000021327,-0.97126657,0.0107483,0.3314155643100769,1.0
ENSMUSG00000032067,-0.97180915,-0.036116797,0.3311455109410463,1.0
ENSMUSG00000062393,-0.9736356,-0.16788755,0.3302375042423592,1.0
ENSMUSG00000000078,-0.9739566,-0.094629124,0.3300781048706236,1.0
ENSMUSG00000059674,-0.97412467,-0.23037685,0.3299946298451679,1.0
ENSMUSG00000041658,-0.97414,-0.105478704,0.32998704188434425,1.0
ENSMUSG00000017817,-0.9749271,-0.33804393,0.32959641463354505,1.0
ENSMUSG00000109741,-0.9754697,-1.3285741,0.32932732177502066,1.0
ENSMUSG00000049950,-0.9770058,-0.17165098,0.3285662958261334,1.0
