gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000029004,-1.1742556,-0.029201204,0.24029266496819957,1.0
ENSMUSG00000037890,-1.1746591,-0.4150344,0.24013110080401823,1.0
ENSMUSG00000051735,-1.1749076,-0.4019365,0.2400317147640425,1.0
ENSMUSG00000044976,-1.175994,-1.5099875,0.23959724173882124,1.0
ENSMUSG00000039982,-1.1762114,-0.5361794,0.2395104137169446,1.0
ENSMUSG00000039197,-1.1763356,-0.06753308,0.23946080766772793,1.0
ENSMUSG00000047146,-1.1764908,-0.14564435,0.23939881029537913,1.0
ENSMUSG00000033389,-1.1785398,-0.6972268,0.2385815057434677,1.0
ENSMUSG00000092416,-1.1790054,-0.3685208,0.2383960296663774,1.0
ENSMUSG00000086370,-1.1794089,-0.25018853,0.2382353660805615,1.0
ENSMUSG00000055884,-1.1798126,-0.42788354,0.23807477894968943,1.0
ENSMUSG00000046532,-1.1820788,-2.64347,0.23717444003310317,1.0
ENSMUSG00000022305,-1.182234,-0.27415782,0.2371128611434684,1.0
ENSMUSG00000097391,-1.1825134,-2.6794581,0.237002047615809,1.0
ENSMUSG00000014245,-1.1827618,-0.52726525,0.23690357743347812,1.0
ENSMUSG00000060029,-1.1828549,-0.5788309,0.23686665857140576,1.0
ENSMUSG00000052783,-1.1840036,-0.3299912,0.23641166028691607,1.0
ENSMUSG00000020255,-1.1844071,-0.2790912,0.23625194283944617,1.0
ENSMUSG00000096929,-1.1853695,-0.06634283,0.23587138615420578,1.0
ENSMUSG00000041440,-1.1854626,-0.421382,0.23583458111612243,1.0
ENSMUSG00000079509,-1.1855247,-0.17504773,0.23581004668144967,1.0
ENSMUSG00000022791,-1.1880704,-0.24533415,0.234805689264863,1.0
ENSMUSG00000022707,-1.1902435,-0.3607889,0.23395071077578466,1.0
ENSMUSG00000032187,-1.1903677,-0.21490401,0.2339019215858822,1.0
ENSMUSG00000032537,-1.1907091,-0.16818872,0.2337677884962075,1.0
ENSMUSG00000007207,-1.1915163,-1.2699896,0.23345096340119453,1.0
ENSMUSG00000028647,-1.1928512,-0.37288564,0.2329276517520663,1.0
ENSMUSG00000037706,-1.1936893,-0.05098669,0.23259948628896465,1.0
ENSMUSG00000037415,-1.194062,-0.269512,0.23245374032013766,1.0
ENSMUSG00000040473,-1.1941861,-1.7675956,0.23240517273482586,1.0
ENSMUSG00000097277,-1.1944655,-0.29089364,0.23229592199829951,1.0
ENSMUSG00000023473,-1.1945897,-2.5758166,0.23224737781707572,1.0
ENSMUSG00000019194,-1.194869,-1.4647433,0.23213817973595163,1.0
ENSMUSG00000041220,-1.1949623,-0.20748919,0.2321017884755987,1.0
ENSMUSG00000024597,-1.1955831,-0.07483181,0.23185928356125063,1.0
ENSMUSG00000005442,-1.196204,-0.26599836,0.23161695859730203,1.0
ENSMUSG00000021823,-1.1971353,-0.59337,0.2312538084704452,1.0
ENSMUSG00000026554,-1.1973836,-0.030872943,0.23115703678514277,1.0
ENSMUSG00000040720,-1.1978183,-0.28120652,0.23098775557023077,1.0
ENSMUSG00000030279,-1.1984392,-0.1619227,0.2307460780942141,1.0
ENSMUSG00000031684,-1.1984392,-0.22873889,0.2307460780942141,1.0
ENSMUSG00000025314,-1.1987497,-0.11062332,0.23062530677049042,1.0
ENSMUSG00000032633,-1.1992774,-0.26824087,0.2304200986457442,1.0
ENSMUSG00000054871,-1.1998363,-2.3915434,0.23020296097569426,1.0
ENSMUSG00000031060,-1.2016678,-0.25532815,0.22949225210500357,1.0
ENSMUSG00000058756,-1.2016678,-0.22156714,0.22949225210500357,1.0
ENSMUSG00000034269,-1.2016989,-0.18727404,0.22948021966131582,1.0
ENSMUSG00000020389,-1.2018851,-0.495784,0.2294080344253776,1.0
ENSMUSG00000032966,-1.2019783,-0.13372168,0.22937194786686876,1.0
ENSMUSG00000036391,-1.2028165,-0.20061283,0.22904735059902492,1.0
ENSMUSG00000039501,-1.203189,-0.17136002,0.22890319014588434,1.0
ENSMUSG00000033361,-1.2035925,-3.0320365,0.22874708922320597,1.0
ENSMUSG00000028126,-1.2048655,-0.24098738,0.2282552674300211,1.0
ENSMUSG00000022807,-1.2053311,-0.26634097,0.22807552095188022,1.0
ENSMUSG00000021998,-1.2064177,-0.55747473,0.22765650470645682,1.0
ENSMUSG00000020151,-1.2072558,-3.2019076,0.22733363866096679,1.0
ENSMUSG00000052407,-1.20738,-0.63319737,0.22728583442914252,1.0
ENSMUSG00000036698,-1.2093358,-0.20859446,0.22653386289602417,1.0
ENSMUSG00000049148,-1.2095531,-1.5340953,0.22645042018666905,1.0
ENSMUSG00000060373,-1.2096462,0.008842673,0.22641466573887858,1.0
ENSMUSG00000028423,-1.2101119,-0.14185813,0.2262359539141986,1.0
ENSMUSG00000044499,-1.2110742,-2.032117,0.2258669351579754,1.0
ENSMUSG00000004018,-1.2110742,-0.40874696,0.2258669351579754,1.0
ENSMUSG00000031099,-1.2119746,-1.3250957,0.2255221132079056,1.0
ENSMUSG00000053693,-1.2139614,-2.8618393,0.22476245731770117,1.0
ENSMUSG00000028672,-1.2142098,-0.1662347,0.2246676290355426,1.0
ENSMUSG00000042581,-1.2153274,-1.4041895,0.2242412555478921,1.0
ENSMUSG00000020137,-1.2156378,-0.14192349,0.22412292118525,1.0
ENSMUSG00000032435,-1.2157309,-0.19210531,0.22408742958336236,1.0
"gene_symbol
Arhgef4    ENSMUSG00000037509
Arhgef4    ENSMUSG00000118272
Name: gene_identifier, dtype: object",-1.2158861,-1.1129639,0.2240282858430548,1.0
ENSMUSG00000018765,-1.2170038,-0.2465466,0.22360278035251913,1.0
ENSMUSG00000038774,-1.2172211,-0.20846187,0.22352011034312547,1.0
ENSMUSG00000036760,-1.2174695,-2.1910627,0.2234256571052735,1.0
ENSMUSG00000056185,-1.2210085,-0.20475511,0.2220827997980862,1.0
ENSMUSG00000011960,-1.2222813,-0.21252139,0.2216012584866197,1.0
ENSMUSG00000069094,-1.2230264,-0.23327771,0.22131972801569844,1.0
ENSMUSG00000058388,-1.2231195,-0.3789291,0.22128455473821906,1.0
ENSMUSG00000033444,-1.2235541,-0.167034,0.22112046574864563,1.0
ENSMUSG00000020707,-1.2252306,-0.40439126,0.2204883681127484,1.0
ENSMUSG00000037905,-1.2258204,-0.59656066,0.22026627189010917,1.0
