source,target,interaction_name,interaction_name_2,ligand,receptor,pathway_name,annotation,prob_young,pval_young,prob_aged,pval_aged,delta_prob,region,microglia_involved,direction
Glutamatergic_Neuron,Microglia,THY1_ITGAM_ITGB2,Thy1  - (Itgam+Itgb2),Thy1,ITGAM_ITGB2,THY1,Cell-Cell Contact,0.0,1.0,0.0424569029103995,0.0,0.0424569029103995,DMH,True,Microglia_incoming
GABAergic_Neuron,Microglia,THY1_ITGAM_ITGB2,Thy1  - (Itgam+Itgb2),Thy1,ITGAM_ITGB2,THY1,Cell-Cell Contact,0.0,1.0,0.0394304638917491,0.0,0.0394304638917491,DMH,True,Microglia_incoming
Glutamatergic_Neuron,Glutamatergic_Neuron,EFNB3_EPHB2,Efnb3  - Ephb2,Efnb3,Ephb2,EPHB,Cell-Cell Contact,0.0,1.0,0.0391499313700635,0.02,0.0391499313700635,DMH,False,Neuron_neuron
Microglia,Microglia,GAS6_MERTK,Gas6  - Mertk,Gas6,Mertk,GAS,Secreted Signaling,0.0,1.0,0.0386638658639036,0.0,0.0386638658639036,DMH,True,Microglia_autocrine
Microglia,Microglia,SEMA4D_PLXNB2,Sema4d  - Plxnb2,Sema4d,Plxnb2,SEMA4,Cell-Cell Contact,0.0638563810434443,0.0,0.101491429608889,0.0,0.03763504856544471,DMH,True,Microglia_autocrine
GABAergic_Neuron,GABAergic_Neuron,EFNB3_EPHB2,Efnb3  - Ephb2,Efnb3,Ephb2,EPHB,Cell-Cell Contact,0.0370455507286283,0.0,0.0,1.0,-0.0370455507286283,DMH,False,Neuron_neuron
Glutamatergic_Neuron,GABAergic_Neuron,LRRC4B_PTPRF,Lrrc4b  - Ptprf,Lrrc4b,Ptprf,NGL,Cell-Cell Contact,0.0369174721030161,0.04,0.0,1.0,-0.0369174721030161,DMH,False,Neuron_neuron
GABAergic_Neuron,GABAergic_Neuron,L1CAM_L1CAM,L1cam  - L1cam,L1cam,L1cam,L1CAM,Cell-Cell Contact,0.0366356135051493,0.0,0.0,1.0,-0.0366356135051493,DMH,False,Neuron_neuron
Microglia,Microglia,LGALS9_IGHM,Lgals9  - Ighm,Lgals9,Ighm,GALECTIN,Secreted Signaling,0.006286721523544,0.0,0.0408690631747176,0.0,0.0345823416511736,DMH,True,Microglia_autocrine
Microglia,Microglia,GRN_SORT1,Grn  - Sort1,Grn,Sort1,GRN,Secreted Signaling,0.0687221310343083,0.0,0.102756805162974,0.0,0.034034674128665704,DMH,True,Microglia_autocrine
Glutamatergic_Neuron,GABAergic_Neuron,CADM3_CADM3,Cadm3  - Cadm3,Cadm3,Cadm3,CADM,Cell-Cell Contact,0.0329491673180136,0.03,0.0,1.0,-0.0329491673180136,DMH,False,Neuron_neuron
GABAergic_Neuron,Glutamatergic_Neuron,CADM3_CADM3,Cadm3  - Cadm3,Cadm3,Cadm3,CADM,Cell-Cell Contact,0.0329491673180136,0.03,0.0,1.0,-0.0329491673180136,DMH,False,Neuron_neuron
Glutamatergic_Neuron,GABAergic_Neuron,NRG3_ERBB4,Nrg3  - Erbb4,Nrg3,Erbb4,NRG,Secreted Signaling,0.231806718400907,0.04,0.262220027916901,0.0,0.030413309515994025,DMH,False,Neuron_neuron
Microglia,Microglia,TNF_TNFRSF1B,Tnf  - Tnfrsf1b,Tnf,Tnfrsf1b,TNF,Secreted Signaling,0.0192850342980627,0.0,0.0477866093173001,0.0,0.028501575019237398,DMH,True,Microglia_autocrine
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA6A_PLXNA2,Sema6a  - Plxna2,Sema6a,Plxna2,SEMA6,Cell-Cell Contact,0.0,1.0,0.0281693381850566,0.02,0.0281693381850566,DMH,False,Neuron_neuron
Glutamatergic_Neuron,GABAergic_Neuron,SEMA6A_PLXNA2,Sema6a  - Plxna2,Sema6a,Plxna2,SEMA6,Cell-Cell Contact,0.0,1.0,0.0275386443968577,0.02,0.0275386443968577,DMH,False,Neuron_neuron
