source,target,interaction_name,interaction_name_2,ligand,receptor,pathway_name,annotation,prob_young,pval_young,prob_aged,pval_aged,delta_prob,region,microglia_involved,direction
GABAergic_Neuron,Microglia,DLK1_NOTCH1,Dlk1  - Notch1,Dlk1,Notch1,NOTCH,Cell-Cell Contact,0.0386525876096559,0.0,0.0405420295718681,0.0,0.0018894419622122044,ARC_ARH,True,Microglia_incoming
Microglia,Microglia,SEMA4C_PLXNB2,Sema4c  - Plxnb2,Sema4c,Plxnb2,SEMA4,Cell-Cell Contact,0.0051213554843628,0.0,0.0034293327410401,0.0,-0.0016920227433226999,ARC_ARH,True,Microglia_autocrine
GABAergic_Neuron,Microglia,SEMA4A_PLXNB2,Sema4a  - Plxnb2,Sema4a,Plxnb2,SEMA4,Cell-Cell Contact,0.0257249697292575,0.0,0.0274069947528013,0.0,0.0016820250235438025,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,JAG2_NOTCH2,Jag2  - Notch2,Jag2,Notch2,NOTCH,Cell-Cell Contact,0.0138150384704601,0.0,0.0154254940138415,0.0,0.0016104555433814009,ARC_ARH,True,Microglia_incoming
Microglia,Microglia,LGALS9_CD45,Lgals9  - Cd45,Lgals9,Ptprc,GALECTIN,Secreted Signaling,0.0340536321170363,0.0,0.0324486095232841,0.0,-0.0016050225937521978,ARC_ARH,True,Microglia_autocrine
Microglia,Microglia,OSM_LIFR_IL6ST,Osm  - (Lifr+Il6st),Osm,LIFR_IL6ST,OSM,Secreted Signaling,0.0,1.0,0.0014895551863456,0.0,0.0014895551863456,ARC_ARH,True,Microglia_autocrine
GABAergic_Neuron,Microglia,THBS3_SDC4,Thbs3  - Sdc4,Thbs3,Sdc4,THBS,ECM-Receptor,0.0,1.0,0.0014446000770524,0.0,0.0014446000770524,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,LAMA1_ITGA9_ITGB1,Lama1  - (Itga9+Itgb1),Lama1,ITGA9_ITGB1,LAMININ,ECM-Receptor,0.0048311532866536,0.0,0.0034199797404366,0.0,-0.0014111735462169995,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,LAMA1_ITGA6_ITGB1,Lama1  - (Itga6+Itgb1),Lama1,ITGA6_ITGB1,LAMININ,ECM-Receptor,0.0050205784251949,0.0,0.0037211107273896,0.0,-0.0012994676978052996,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,SEMA4A_PLXNB2,Sema4a  - Plxnb2,Sema4a,Plxnb2,SEMA4,Cell-Cell Contact,0.0317493637641064,0.0,0.0304855145062744,0.0,-0.0012638492578319997,ARC_ARH,True,Microglia_incoming
GABAergic_Neuron,Microglia,JAG2_NOTCH2,Jag2  - Notch2,Jag2,Notch2,NOTCH,Cell-Cell Contact,0.0147789547816338,0.0,0.0136291936642293,0.0,-0.0011497611174045002,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,IL34_CSF1R,Il34  - Csf1r,Il34,Csf1r,CSF,Secreted Signaling,0.0153491891481529,0.0,0.0142538049546679,0.0,-0.0010953841934850002,ARC_ARH,True,Microglia_incoming
GABAergic_Neuron,Microglia,TNXB_SDC4,Tnxb  - Sdc4,Tnxb,Sdc4,TENASCIN,ECM-Receptor,0.0,1.0,0.0010754574252789,0.0,0.0010754574252789,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,COL2A1_ITGA9_ITGB1,Col2a1  - (Itga9+Itgb1),Col2a1,ITGA9_ITGB1,COLLAGEN,ECM-Receptor,0.0049681040101792,0.0,0.0039802360640027,0.0,-0.0009878679461765,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,BDNF_NTRK2,Bdnf  - Ntrk2,Bdnf,Ntrk2,NT,Secreted Signaling,0.0009579380359267,0.0,0.0,1.0,-0.0009579380359267,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,EFNA3_EPHA2,Efna3  - Epha2,Efna3,Epha2,EPHA,Cell-Cell Contact,0.0,1.0,0.0009198510236878,0.0,0.0009198510236878,ARC_ARH,True,Microglia_incoming
Glutamatergic_Neuron,Microglia,LAMA1_DAG1,Lama1  - Dag1,Lama1,Dag1,LAMININ,ECM-Receptor,0.0,1.0,0.0008729326032963,0.02,0.0008729326032963,ARC_ARH,True,Microglia_incoming
GABAergic_Neuron,Microglia,EFNA3_EPHA2,Efna3  - Epha2,Efna3,Epha2,EPHA,Cell-Cell Contact,0.0,1.0,0.000810066345482,0.0,0.000810066345482,ARC_ARH,True,Microglia_incoming
Microglia,Microglia,DLK1_NOTCH1,Dlk1  - Notch1,Dlk1,Notch1,NOTCH,Cell-Cell Contact,0.0007247631630072,0.0,0.0,1.0,-0.0007247631630072,ARC_ARH,True,Microglia_autocrine
