source,target,pathway_name,prob_young,prob_aged,delta_prob,region
GABAergic_Neuron,Microglia,APP,0.0,0.0108833494500734,0.0108833494500734,PVN_PVH
GABAergic_Neuron,Microglia,COLLAGEN,0.0182349423097851,0.0130957787492368,-0.005139163560548301,PVN_PVH
GABAergic_Neuron,Microglia,CSF,0.0095876132774757,0.0120800109394297,0.002492397661953999,PVN_PVH
GABAergic_Neuron,Microglia,CX3C,0.14062415809832,0.107318525148428,-0.033305632949891986,PVN_PVH
GABAergic_Neuron,Microglia,FGF,0.0102763035990625,0.0042085674057725,-0.00606773619329,PVN_PVH
GABAergic_Neuron,Microglia,GDF,0.0,0.0007520124023594,0.0007520124023594,PVN_PVH
GABAergic_Neuron,Microglia,JAM,0.0307484770546194,0.0220992685184213,-0.008649208536198098,PVN_PVH
GABAergic_Neuron,Microglia,LAMININ,0.0086751747434626,0.0055366344382715,-0.0031385403051910994,PVN_PVH
GABAergic_Neuron,Microglia,NOTCH,0.0376046707561872,0.0225456095418884,-0.015059061214298803,PVN_PVH
GABAergic_Neuron,Microglia,PTN,0.003478914562412,0.0033189159205901,-0.00015999864182190005,PVN_PVH
GABAergic_Neuron,Microglia,PTPRM,0.0521564388168263,0.0369595789248067,-0.015196859892019597,PVN_PVH
GABAergic_Neuron,Microglia,SEMA3,0.0028869922490559,0.0,-0.0028869922490559,PVN_PVH
GABAergic_Neuron,Microglia,SEMA4,0.0417621183413482,0.0329703204789112,-0.008791797862437,PVN_PVH
GABAergic_Neuron,Microglia,SEMA6,0.0647333135468633,0.0414167244688409,-0.023316589078022407,PVN_PVH
GABAergic_Neuron,Microglia,TENASCIN,0.0685342702835582,0.0457053948935893,-0.022828875389968896,PVN_PVH
GABAergic_Neuron,Microglia,THBS,0.0006006688702592,0.0004696284876225,-0.00013104038263670007,PVN_PVH
GABAergic_Neuron,Microglia,THY1,0.0472516405695455,0.0443255181710502,-0.0029261223984952955,PVN_PVH
GABAergic_Neuron,Microglia,VISFATIN,0.0083142347465558,0.0,-0.0083142347465558,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,AGRN,0.0051680315379416,0.0032181250395522,-0.0019499064983894,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,CADM,0.241094546608528,0.187863241466167,-0.05323130514236099,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,CDH,0.141703425164819,0.0807758160265087,-0.060927609138310315,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,CNTN,0.135712194846074,0.123457758540223,-0.01225443630585099,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,COLLAGEN,0.0022708846594515,0.0,-0.0022708846594515,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,EPHA,0.159212765721553,0.126051725231777,-0.033161040489776,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,EPHB,0.0785958777793456,0.0493653852652576,-0.029230492514087998,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,FGF,0.0,0.0087807208716996,0.0087807208716996,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,GDF,0.0011647183551504,0.000527841456727,-0.0006368768984234001,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,JAM,0.0031219497292288,0.002619834658356,-0.0005021150708727998,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,L1CAM,0.0274148893355105,0.022546137126174,-0.0048687522093365,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,LAMININ,0.0354275549669991,0.022720048692063,-0.012707506274936099,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,MPZ,0.0001982132608384,0.0001347934674825,-6.341979335590002e-05,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NCAM,0.589489971128215,0.435387236694478,-0.154102734433737,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NECTIN,0.0326005996275537,0.0175115886373942,-0.015089010990159496,PVN_PVH
