age,source,target,interaction_name,interaction_name_2,ligand,receptor,pathway_name,ARC_ARH,DMH,PVN_PVH,max_region,n_regions_detected,specificity_ratio
young,GABAergic_Neuron,Microglia,JAG2_NOTCH2,Jag2  - Notch2,Jag2,Notch2,NOTCH,0.0147789547816338,0.012416710369567,0.0066358274250343,ARC_ARH,3,0.4368401644678965
young,Glutamatergic_Neuron,Microglia,JAM3_ITGAM_ITGB2,Jam3  - (Itgam+Itgb2),Jam3,ITGAM_ITGB2,JAM,0.0321967675206182,0.0367403511636777,0.0152335637555194,DMH,3,0.43649819745149043
young,Glutamatergic_Neuron,Microglia,TNR_ITGA9_ITGB1,Tnr  - (Itga9+Itgb1),Tnr,ITGA9_ITGB1,TENASCIN,0.0956130962639389,0.0837095990685229,0.0481587835613214,ARC_ARH,3,0.4203115643896562
young,GABAergic_Neuron,Microglia,TNR_ITGA9_ITGB1,Tnr  - (Itga9+Itgb1),Tnr,ITGA9_ITGB1,TENASCIN,0.104108666321647,0.0869168301757713,0.057089689619679,ARC_ARH,3,0.4195981227529281
young,GABAergic_Neuron,Microglia,SEMA6B_PLXNA4,Sema6b  - Plxna4,Sema6b,Plxna4,SEMA6,0.0287602803087586,0.0238934701800049,0.0167848288297173,ARC_ARH,3,0.4141830174323567
young,Microglia,GABAergic_Neuron,GRN_SORT1,Grn  - Sort1,Grn,Sort1,GRN,0.0522872714722727,0.0390161510296671,0.035935968736824,ARC_ARH,3,0.4109361964310649
young,GABAergic_Neuron,Microglia,CX3CL1_CX3CR1,Cx3cl1  - Cx3cr1,Cx3cl1,Cx3cr1,CX3C,0.215503052879339,0.172070367283477,0.14062415809832,ARC_ARH,3,0.4079970483552431
young,Glutamatergic_Neuron,Microglia,CX3CL1_CX3CR1,Cx3cl1  - Cx3cr1,Cx3cl1,Cx3cr1,CX3C,0.189936704002827,0.168314783683527,0.111867756770165,ARC_ARH,3,0.40401814272036274
young,Microglia,Microglia,GRN_SORT1,Grn  - Sort1,Grn,Sort1,GRN,0.0804635066464443,0.0687221310343083,0.0501220371538857,ARC_ARH,3,0.40371504365197974
young,Glutamatergic_Neuron,Microglia,GDF11_TGFBR1_ACVR2A,Gdf11  - (Tgfbr1+Acvr2a),Gdf11,TGFBR1_ACVR2A,GDF,0.0031097669746522,0.0030366065620014,0.001607694181108,ARC_ARH,3,0.40104975703627976
young,Microglia,Microglia,PTPRM_PTPRM,Ptprm  - Ptprm,Ptprm,Ptprm,PTPRM,0.143235871733732,0.133402977826097,0.0851064963283384,ARC_ARH,3,0.3959577458603076
young,Microglia,Microglia,ICAM1_ITGAM_ITGB2,Icam1  - (Itgam+Itgb2),Icam1,ITGAM_ITGB2,ICAM,0.0288813480112932,0.0318885587138435,0.0350035898770466,PVN_PVH,3,0.3654830523947181
young,GABAergic_Neuron,Microglia,PTPRM_PTPRM,Ptprm  - Ptprm,Ptprm,Ptprm,PTPRM,0.053488506183928,0.0587474952799813,0.0521564388168263,DMH,3,0.35736129459055355
young,Microglia,GABAergic_Neuron,PTPRM_PTPRM,Ptprm  - Ptprm,Ptprm,Ptprm,PTPRM,0.053488506183928,0.0587474952799813,0.0521564388168263,DMH,3,0.35736129459055355
