source,target,interaction_name,delta_prob_female,log2FC_female,status_female,delta_prob_male,log2FC_male,status_male,direction_consistent
Ependymal,Tanycyte,LAMA3_SV2A,-0.0407742262903836,-35.246938450306814,lost,0.014648678043308098,0.8424446743523369,shared,False
Ependymal,Tanycyte,LAMB2_CD44,-0.006439697434489702,-0.17091203333077393,shared,-0.0374039933425697,-1.4174927363431302,shared,True
Ependymal,Tanycyte,LAMB2_DAG1,-0.0037922065151861917,-0.08205163032877377,shared,-0.015344843165615893,-0.3037037875965369,shared,True
Ependymal,Tanycyte,LAMB2_ITGA1_ITGB1,-0.0025114176181364987,-0.16537955213196348,shared,-0.010911195222211702,-0.6272714939947629,shared,True
Ependymal,Tanycyte,LAMB2_ITGA6_ITGB1,0.0143699664218931,33.74233763964715,gained,0.0,,,False
Ependymal,Tanycyte,LAMB2_ITGAV_ITGB8,0.0347289724547805,1.3502881554783703,shared,0.007394414927968697,0.1900154470812071,shared,True
Ependymal,Tanycyte,LAMB2_SV2A,-0.0139090931765678,-33.695309313335216,lost,0.00047656097018959967,0.03846503381839767,shared,False
Ependymal,Tanycyte,LAMC1_CD44,-0.0490884547820709,-35.514664702827794,lost,0.0,,,False
Ependymal,Tanycyte,LAMC1_ITGA1_ITGB1,-0.0196407157062169,-34.19312845125736,lost,0.0,,,False
Ependymal,Tanycyte,MDK_ITGA6_ITGB1,0.0388089597619042,35.175670712452735,gained,0.0,,,False
Ependymal,Tanycyte,MDK_LRP1,0.1197544342634421,1.3201946577473003,shared,0.0046252886122009895,0.07754451314326662,shared,True
Ependymal,Tanycyte,MDK_NCL,0.088190897267073,1.068891000650064,shared,0.0001523757866058878,0.0024882048318470933,shared,True
Ependymal,Tanycyte,MDK_PTPRZ1,0.138660881544859,1.2209036127343362,shared,0.008087065831655998,0.10906416817838122,shared,True
Ependymal,Tanycyte,MDK_SDC2,0.0978972380885258,1.310065976609834,shared,-0.0122284082947227,-0.23857796602489453,shared,False
Ependymal,Tanycyte,MDK_SDC4,0.1358243774898742,1.6445172763352525,shared,0.026666447994798698,0.5105132679942185,shared,True
Ependymal,Tanycyte,MPZL1_MPZL1,0.0174600488690864,34.02333854590126,gained,0.0,,,False
Ependymal,Tanycyte,NCAM1_FGFR1,-0.02278769320093102,-0.1315893005067578,shared,-0.011965522340426027,-0.06677100336218347,shared,True
Ependymal,Tanycyte,NRG1_ERBB4,0.246097790429809,37.840440748493975,gained,0.342775107159086,38.31847138634826,gained,True
Ependymal,Tanycyte,OCLN_OCLN,0.0,,,-0.0548190523679006,-35.67395833806423,lost,False
Ependymal,Tanycyte,PDGFA_PDGFRB,0.0115909858718206,33.43228422905234,gained,0.0123994665388873,33.52955900200074,gained,True
Ependymal,Tanycyte,PROS1_AXL,0.0023541945788369996,0.1703088868831386,shared,-0.0028258576764140023,-0.0893568054991449,shared,False
Ependymal,Tanycyte,PSAP_GPR37,0.0691384960065179,36.008770169394744,gained,0.0747522070864471,36.12139712493497,gained,True
Ependymal,Tanycyte,PSAP_GPR37L1,0.245949464493971,37.839570957650075,gained,0.243795708265587,37.82688177301275,gained,True
Ependymal,Tanycyte,PTPRM_PTPRM,0.0,,,-0.23728021410472,-37.78780084845781,lost,False
Ependymal,Tanycyte,SEMA4D_PLXNB1,0.0475340081236717,35.468241005422065,gained,0.0,,,False
Ependymal,Tanycyte,SEMA4D_PLXNB2,-0.0032094197567697005,-0.0837716270186607,shared,0.0,,,False
Ependymal,Tanycyte,THBS3_CD47,-0.004177403454210707,-0.10109276773908073,shared,0.007757005999041999,0.17004424282962793,shared,False
Ependymal,Tanycyte,THBS3_SDC4,0.009149122519032798,0.1935552278857101,shared,0.028693348116444,0.5465304566408401,shared,True
Ependymal,Tanycyte,TNR_SDC4,0.026059097207335014,0.17309636029450576,shared,-0.006142469205446005,-0.03648483748898752,shared,False
Ependymal,Tanycyte,VEGFB_VEGFR1,0.035455533664083494,1.2387157188298732,shared,-0.038579975122938,-1.3720928770348153,shared,False
Ependymal,Tanycyte,WNT4_FZD2_LRP6,-0.020836380207089195,-0.6557283630815882,shared,-0.040265434571731096,-1.009611828113524,shared,True
Ependymal,Tanycyte,WNT4_FZD3_LRP6,-0.0388139259998678,-0.6401597181104116,shared,-0.07235155255932331,-0.8681604894315009,shared,True
Ependymal,Tanycyte,WNT4_FZD5_LRP6,-0.0360203068213584,-0.5886977749922382,shared,-0.06619914475654531,-0.8739579802612144,shared,True
Ependymal,Tanycyte,WNT5A_FZD2,0.0,,,-0.0207647068170119,-34.27341445101503,lost,False
Ependymal,Tanycyte,WNT5A_FZD3,0.0,,,-0.0976557187756309,-36.50698548053413,lost,False
Ependymal,Tanycyte,WNT5A_FZD5,0.0,,,-0.0789445561555572,-36.20012073330337,lost,False
Ependymal,Tanycyte,WNT7B_FZD2_LRP6,0.0,,,-0.0116594597653276,-33.440781892601045,lost,False
Ependymal,Tanycyte,WNT7B_FZD3_LRP6,0.0,,,-0.0258525757343208,-34.58958897469245,lost,False
Ependymal,Tanycyte,WNT7B_FZD5_LRP6,0.0,,,-0.0230914145149831,-34.42663750018784,lost,False
GABAergic_Neuron,Astrocyte,AGRN_DAG1,0.0020358267671480024,0.02629634060781909,shared,-0.02861042730455199,-0.3325617131194161,shared,False
GABAergic_Neuron,Astrocyte,CADM1_CADM1,-0.018719640289035,-0.07030500341519975,shared,0.378592500575603,38.46185487717951,gained,False
GABAergic_Neuron,Astrocyte,CNTN1_NRCAM,-0.014285937309571006,-0.05496193507884134,shared,0.0003568374944299957,0.001378834816535667,shared,False
GABAergic_Neuron,Astrocyte,COL4A1_ITGAV_ITGB8,-0.0010252023631127996,-0.0407915864253481,shared,-0.0048703456825180055,-0.1908130814692067,shared,True
GABAergic_Neuron,Astrocyte,COL4A1_SDC4,-0.0025071211064583987,-0.06996550793704093,shared,-0.0035317288365064037,-0.10384380500188128,shared,True
GABAergic_Neuron,Astrocyte,COL4A2_ITGAV_ITGB8,-0.005746922035850005,-0.07815681738898476,shared,-0.013397953774315005,-0.17356243534973098,shared,True
GABAergic_Neuron,Astrocyte,COL4A2_SDC4,-0.010316472511685992,-0.1014413604679869,shared,-0.009127832987484014,-0.09101382065651693,shared,True
GABAergic_Neuron,Astrocyte,DLK1_NOTCH1,0.010710859201277012,0.08380548008407845,shared,-0.017397582975136994,-0.1426075762995919,shared,False
GABAergic_Neuron,Astrocyte,DLK1_NOTCH2,0.0016377589491110012,0.013144623850312665,shared,-0.12013665713750188,-1.5526299933730119,shared,False
GABAergic_Neuron,Astrocyte,DLK1_NOTCH3,0.0037161552248868024,0.0819492208856588,shared,-0.00916976343910439,-0.19232234889129388,shared,False
GABAergic_Neuron,Astrocyte,EFNB1_EPHB3,0.0,,,0.0002284712429508999,0.03453849326746712,shared,False
GABAergic_Neuron,Astrocyte,EFNB2_EPHB3,0.0,,,-0.00025399171572989925,-0.03271854383503594,shared,False
GABAergic_Neuron,Astrocyte,EFNB3_EPHB3,0.0,,,0.005093297181581399,0.12337387062792166,shared,False
GABAergic_Neuron,Astrocyte,ENHO_GPR19,-0.0006194349103353994,-0.025467552390395876,shared,-0.0020088537462720005,-0.07852964119152583,shared,True
GABAergic_Neuron,Astrocyte,FGF1_FGFR1,0.0,,,0.0845403173987438,36.29892047773366,gained,False
GABAergic_Neuron,Astrocyte,FGF1_FGFR3,-0.0036683645072745075,-0.07389201701136874,shared,0.08737931279034171,1.198771791434303,shared,False
GABAergic_Neuron,Astrocyte,FGF9_FGFR1,-0.017782905330045798,-1.3716677878969885,shared,0.000271378787459,0.012901960871343512,shared,False
GABAergic_Neuron,Astrocyte,FGF9_FGFR2,-0.0038149294847299037,-0.11824514063759389,shared,-0.002402277799993899,-0.07128514071505232,shared,True
GABAergic_Neuron,Astrocyte,FGF9_FGFR3,-0.00023253334569229428,-0.005899910402450143,shared,0.0010880124862360993,0.026988068711915367,shared,False
GABAergic_Neuron,Astrocyte,GAS6_AXL,0.0031732571322321025,0.14520696855825926,shared,0.0010025643027335995,0.0422631559573236,shared,True
GABAergic_Neuron,Astrocyte,GAS6_MERTK,-0.006243720915765999,-0.06440790251212472,shared,-0.016044771172394,-0.15088223599930978,shared,True
GABAergic_Neuron,Astrocyte,JAG2_NOTCH1,0.005687450648136597,0.0878830973031701,shared,0.004092315662612506,0.06179912548251443,shared,True
GABAergic_Neuron,Astrocyte,JAG2_NOTCH2,0.0005837923168016956,0.009279759720077935,shared,-0.057658013309083794,-1.420161504957751,shared,False
GABAergic_Neuron,Astrocyte,JAG2_NOTCH3,0.0016992827270830985,0.07933703345444326,shared,0.000821414129534695,0.03364267428701032,shared,True
GABAergic_Neuron,Astrocyte,JAM3_JAM2,-0.007797127476978999,-0.10043478099965483,shared,-0.00568780363601,-0.0765617338770215,shared,True
GABAergic_Neuron,Astrocyte,LAMC1_DAG1,-0.06070062741527869,-1.3126941934337888,shared,-0.018849730790526195,-0.2606622955297985,shared,True
GABAergic_Neuron,Astrocyte,LAMC1_ITGA6_ITGB1,-0.035521681249469,-1.3883769677726174,shared,0.0037501816130103005,0.10334971551181084,shared,False
GABAergic_Neuron,Astrocyte,LAMC1_ITGA7_ITGB1,0.0,,,0.002379292767329299,0.1255032751803199,shared,False
GABAergic_Neuron,Astrocyte,LAMC1_ITGAV_ITGB8,-0.0616224340425223,-1.3514422725976658,shared,-0.010040043478683189,-0.15059825320376818,shared,True
GABAergic_Neuron,Astrocyte,LRRC4_NTNG2,-0.0471113440517704,-35.45535544051874,lost,0.004516724252335201,0.13785350363893362,shared,False
GABAergic_Neuron,Astrocyte,NAMPT_INSR,-0.0026860004948990046,-0.03758285908052746,shared,-0.0986964306413921,-36.522278859415124,lost,True
GABAergic_Neuron,Astrocyte,NCAM1_FGFR1,-0.255675224645164,-37.895521411568346,lost,-0.007071319045597019,-0.04141397508695883,shared,True
GABAergic_Neuron,Astrocyte,NCAM1_NCAM1,-0.01949874652336203,-0.0652584650673894,shared,-0.008747573519519991,-0.029456135629342867,shared,True
GABAergic_Neuron,Astrocyte,NECTIN1_NECTIN3,-0.0033502240061032,-0.15701444848178706,shared,-0.0024644717165343,-0.10768856035116937,shared,True
GABAergic_Neuron,Astrocyte,NEGR1_NEGR1,-0.028517321583432953,-0.09868000539833846,shared,-0.004604780825684995,-0.015999407631447495,shared,True
GABAergic_Neuron,Astrocyte,NRG1_ERBB4,-0.04178391035747997,-0.1455042599564104,shared,-0.008176336795534977,-0.027673042942118257,shared,True
GABAergic_Neuron,Astrocyte,NRG2_ERBB4,-0.027866964340648004,-0.12758101665625804,shared,-0.00987956046378502,-0.04563840834214748,shared,True
GABAergic_Neuron,Astrocyte,NRG3_ERBB4,-0.018197300294060026,-0.0555593230388725,shared,-0.0023443821008060084,-0.007172536436151143,shared,True
GABAergic_Neuron,Astrocyte,NRXN2_NLGN1,0.377410791419383,38.45734471870276,gained,-0.004462486309533997,-0.016670626159763273,shared,False
GABAergic_Neuron,Astrocyte,NRXN3_NLGN1,-0.020721453511592047,-0.05852628533470364,shared,-0.0024589611071569317,-0.006966950886179544,shared,True
GABAergic_Neuron,Astrocyte,PDGFA_PDGFRB,0.0014280441093692982,0.08697978719114041,shared,0.002360907526631501,0.1360624140953332,shared,True
GABAergic_Neuron,Astrocyte,PROS1_AXL,0.0090675697042015,33.07806878466563,gained,0.0082091572473456,32.93458697659359,gained,True
GABAergic_Neuron,Astrocyte,PSAP_GPR37,0.0037427890745123094,0.06508701519806524,shared,0.0008326487309679026,0.01464430774339742,shared,True
GABAergic_Neuron,Astrocyte,PSAP_GPR37L1,0.019598072236153008,0.0773374279112066,shared,0.0019002494613299947,0.007590291923876557,shared,True
GABAergic_Neuron,Astrocyte,PTN_PTPRZ1,0.0,,,0.0033399569982150157,0.022189610748546054,shared,False
GABAergic_Neuron,Astrocyte,PTN_SDC4,0.0005269836178539988,0.004695641408432198,shared,-0.012273008229078008,-0.10940209804710486,shared,False
GABAergic_Neuron,Astrocyte,PTPRM_PTPRM,-0.02966217075385799,-0.22356867971971112,shared,0.031661626381118,0.21167333425442375,shared,False
GABAergic_Neuron,Astrocyte,SEMA3C_NRP1_PLXNA4,-0.0206741879829726,-34.26711161493272,lost,-0.011652017835041998,-0.8232368257542303,shared,True
GABAergic_Neuron,Astrocyte,SEMA4A_NRP1_PLXNA4,-0.0008346669323309047,-0.01953747861471712,shared,-0.0973504665755333,-36.502468842313675,lost,True
GABAergic_Neuron,Astrocyte,SEMA4A_PLXNB1,0.059999853624626405,1.3936186662694197,shared,0.00021574766309089,0.0031113722023178515,shared,True
GABAergic_Neuron,Astrocyte,SEMA4A_PLXNB2,0.0,,,-0.000716204600867798,-0.03263296488337193,shared,False
GABAergic_Neuron,Astrocyte,SEMA4D_PLXNB1,0.07935615144016799,1.217593773200893,shared,-0.002932291891353994,-0.028903521490209715,shared,False
GABAergic_Neuron,Astrocyte,SEMA4D_PLXNB2,0.0,,,-0.002250129533733901,-0.06760652050252607,shared,False
GABAergic_Neuron,Astrocyte,SEMA4G_PLXNB2,0.0,,,-0.00018351293801800034,-0.009534579483155845,shared,False
GABAergic_Neuron,Astrocyte,SEMA6B_PLXNA4,0.0,,,-0.0929568267356804,-36.43584176923618,lost,False
GABAergic_Neuron,Astrocyte,THBS3_CD47,0.0356700449519475,35.05399398282675,gained,0.0,,,False
GABAergic_Neuron,Astrocyte,THBS3_SDC4,-0.002701357173533203,-0.07522555421259912,shared,-0.007248015414626004,-0.20501606771994177,shared,True
GABAergic_Neuron,Astrocyte,TNR_SDC4,-0.03705565378132197,-0.1937315226593554,shared,-0.019574085953831033,-0.10451535952262049,shared,True
GABAergic_Neuron,Astrocyte,WNT4_FZD1_LRP6,0.0,,,-0.0066831154175578,-32.637873643981074,lost,False
GABAergic_Neuron,Astrocyte,WNT4_FZD2_LRP6,0.0,,,-0.0068750096393359,-32.678714590500746,lost,False
GABAergic_Neuron,Astrocyte,WNT4_FZD3_LRP6,0.0,,,-0.0069204091763767,-32.68821019542055,lost,False
GABAergic_Neuron,Astrocyte,WNT5B_FZD2,0.0,,,0.0114860314860314,33.419161370622426,gained,False
GABAergic_Neuron,Astrocyte,WNT5B_FZD3,0.0,,,0.0111158815061922,33.371903309800615,gained,False
GABAergic_Neuron,Endothelial,CD46_JAG1,-3.7764833862793945e-05,-0.0015931130939321522,shared,-0.0012888864836854974,-0.06126555334891933,shared,True
GABAergic_Neuron,Endothelial,COL4A1_ITGA1_ITGB1,-0.0019806798721643953,-0.05458539554594494,shared,-0.0008065479707202033,-0.02281559795618916,shared,True
GABAergic_Neuron,Endothelial,COL4A2_ITGA1_ITGB1,-0.00899606347163101,-0.08746567092578533,shared,-0.0018761172400320048,-0.018067276463981992,shared,True
GABAergic_Neuron,Endothelial,DLK1_NOTCH1,0.04308621858210601,0.27514198674809953,shared,-0.06455814150964401,-0.4398729400569823,shared,False
GABAergic_Neuron,Endothelial,DLK1_NOTCH4,-0.0015241638051494005,-0.03080031936836741,shared,-0.11056613409813619,-1.5920688703573087,shared,True
GABAergic_Neuron,Endothelial,EFNA3_EPHA4,0.0019493089015090968,0.08911053722478854,shared,-0.001540641611309998,-0.06567046866895296,shared,False
GABAergic_Neuron,Endothelial,EFNA5_EPHA4,-0.005548326143455018,-0.035152693193198074,shared,-0.01623650824287398,-0.1054178398475309,shared,True
GABAergic_Neuron,Endothelial,EFNB1_EPHA4,0.0019886326657877,0.08436917878859013,shared,-0.0044000448021339,-0.19146717168479999,shared,False
GABAergic_Neuron,Endothelial,EFNB1_EPHB4,0.00023471271950489987,0.030339416020639633,shared,-0.0010473963280565012,-0.1464204042257706,shared,False
GABAergic_Neuron,Endothelial,EFNB2_EPHA4,-0.0021443684150430006,-0.08282189940492976,shared,-0.006870393593199499,-0.2556807615479582,shared,True
GABAergic_Neuron,Endothelial,EFNB2_EPHB4,-0.001200927972782,-0.14093883121874334,shared,-0.0017911165143418995,-0.21329187564562252,shared,True
GABAergic_Neuron,Endothelial,EFNB3_EPHA4,0.011981402262523005,0.09992980898910252,shared,-0.010576904639026996,-0.08301980990323453,shared,False
GABAergic_Neuron,Endothelial,EFNB3_EPHB4,0.002620139406113095,0.06014182890946781,shared,-0.0021471397431603034,-0.048321030997804416,shared,False
GABAergic_Neuron,Endothelial,FGF9_FGFR2,-0.0170761611054857,-1.4144484523996415,shared,0.0,,,False
GABAergic_Neuron,Endothelial,GAS6_MERTK,-0.0003308883080020003,-0.013712310618068449,shared,-0.0030940789271421965,-0.04998581091692324,shared,True
GABAergic_Neuron,Endothelial,JAG2_NOTCH1,0.025124994731372002,0.30862171301242997,shared,-0.022741992182353996,-0.27975331461041747,shared,False
GABAergic_Neuron,Endothelial,JAG2_NOTCH4,-0.0008834100599937958,-0.03766830089849147,shared,-0.0524389365748469,-1.4499550466905031,shared,True
GABAergic_Neuron,Endothelial,JAM3_F11R,-0.002772972338080007,-0.03844225066889343,shared,-0.009793021657025988,-0.13117863883763486,shared,True
GABAergic_Neuron,Endothelial,JAM3_JAM2,-0.010719874148951009,-0.10274091905083531,shared,-0.004987089857731997,-0.04867072939714097,shared,True
GABAergic_Neuron,Endothelial,LAMC1_DAG1,0.0,,,-0.0658182489529232,-35.93776859400658,lost,False
GABAergic_Neuron,Endothelial,LAMC1_ITGA1_ITGB1,-0.0857331057532921,-1.3248925173068191,shared,0.0005839212530609761,0.006472245020531515,shared,False
GABAergic_Neuron,Endothelial,LAMC1_ITGA6_ITGB1,-0.0880181851902749,-1.298625006941139,shared,0.0013040977938610088,0.01415829698868657,shared,False
GABAergic_Neuron,Endothelial,MIF_ACKR3,0.009564558064574596,0.2105878031620581,shared,-0.006404455012878195,-0.15168230816821646,shared,False
GABAergic_Neuron,Endothelial,MPZL1_MPZL1,-0.007281703074874996,-0.20588981045635438,shared,-0.0016225786073372009,-0.04531747090569735,shared,True
GABAergic_Neuron,Endothelial,NAMPT_INSR,0.0013968492823719925,0.01238674186849965,shared,-0.015766677871072,-0.14638030768152374,shared,False
GABAergic_Neuron,Endothelial,NAMPT_ITGA5_ITGB1,0.0,,,-0.0570917442331465,-35.73256308826948,lost,False
GABAergic_Neuron,Endothelial,PTPRM_PTPRM,0.0037045616421009786,0.019358388579049545,shared,0.03182053749087299,0.16130635762638962,shared,True
GABAergic_Neuron,Endothelial,SEMA3C_NRP1_NRP2,0.0,,,-0.007301739085646301,-0.5904584795440427,shared,False
GABAergic_Neuron,Endothelial,SEMA3C_NRP1_PLXNA2,-0.0506618433080681,-35.56018051870871,lost,-0.0071173043289674,-0.2473580891088777,shared,True
GABAergic_Neuron,Endothelial,SEMA3C_NRP1_PLXNA4,0.0,,,-0.0024083162184096,-0.1845743405520844,shared,False
GABAergic_Neuron,Endothelial,SEMA3C_NRP2_PLXNA2,0.0,,,-0.002905728742788001,-0.2176754996761572,shared,False
GABAergic_Neuron,Endothelial,SEMA3C_NRP2_PLXNA4,0.0,,,-0.0009007061720864001,-0.1506827879394605,shared,False
GABAergic_Neuron,Endothelial,SEMA3C_PLXND1,-0.0112371324487839,-33.387554876934054,lost,-0.0162112310298633,-1.5187076984018257,shared,True
GABAergic_Neuron,Endothelial,SEMA4A_NRP1_PLXNA2,-0.012395082824139009,-0.1305410798203285,shared,-0.014256796647498987,-0.13795841454259483,shared,True
GABAergic_Neuron,Endothelial,SEMA6A_PLXNA2,-0.062629739120936,-0.5231823546083454,shared,-0.02715386052152502,-0.2044740471253649,shared,True
GABAergic_Neuron,Endothelial,SEMA6B_PLXNA2,-0.034724715367959985,-0.4121203781735427,shared,-0.021224944038405996,-0.21447038533728607,shared,True
GABAergic_Neuron,Endothelial,THBS3_CD47,0.036439539686813,35.08478568369131,gained,0.0,,,False
GABAergic_Neuron,Endothelial,VEGFA_VEGFR1,0.006282814528743505,0.09752974355934772,shared,0.10689147058034008,1.078261920663304,shared,True
GABAergic_Neuron,Endothelial,VEGFA_VEGFR1R2,0.020168358606124093,0.27114130281836024,shared,0.12369839007236999,1.040343306516313,shared,True
GABAergic_Neuron,Endothelial,VEGFA_VEGFR2,0.020697242809237404,0.3459163505676236,shared,0.1067883437885739,1.0955752257325155,shared,True
GABAergic_Neuron,Endothelial,VEGFB_VEGFR1,0.048574117755245005,0.25448142525006506,shared,-4.104689333500611e-05,-0.00019320033679610523,shared,False
GABAergic_Neuron,Endothelial,WNT4_FZD4_LRP5,0.0,,,-0.0147490932655713,-33.779907213176536,lost,False
GABAergic_Neuron,Endothelial,WNT4_FZD4_LRP6,0.0,,,-0.016227125750301,-33.91768843233535,lost,False
GABAergic_Neuron,Endothelial,WNT4_FZD6_LRP5,0.0,,,-0.0174491840637198,-34.02244052552035,lost,False
GABAergic_Neuron,Endothelial,WNT4_FZD6_LRP6,0.0,,,-0.0191926620018758,-34.15983577463316,lost,False
GABAergic_Neuron,Endothelial,WNT5B_FZD4,0.0,,,0.0229421257074303,34.41728001969254,gained,False
GABAergic_Neuron,Endothelial,WNT5B_FZD6,0.0,,,0.0396780094434633,35.20762059968321,gained,False
GABAergic_Neuron,Ependymal,AGRN_DAG1,-0.006001507679469997,-0.05532745170638338,shared,-0.00864048560080699,-0.0771345647585689,shared,True
GABAergic_Neuron,Ependymal,CADM1_CADM1,-0.015921571386536992,-0.05955225966030328,shared,0.387230541449887,38.49440178837265,gained,False
GABAergic_Neuron,Ependymal,COL4A1_SDC4,-0.0005791832994661988,-0.015562088964475956,shared,0.0041695788557337965,0.11626932986660068,shared,False
GABAergic_Neuron,Ependymal,COL4A2_ITGAV_ITGB8,0.0529754673085079,35.62460535789176,gained,0.0,,,False
GABAergic_Neuron,Ependymal,COL4A2_SDC4,-0.0054931994890320135,-0.052207347976768716,shared,0.011187707692094984,0.10637465082309928,shared,False
GABAergic_Neuron,Ependymal,CX3CL1_CX3CR1,-0.0729818136609938,-36.08681795247692,lost,-0.0052106598938300025,-0.1119975859854352,shared,True
GABAergic_Neuron,Ependymal,DLK1_NOTCH1,-0.1134575499472163,-1.2934288575298982,shared,-0.010393640775114399,-0.20139570404769502,shared,True
GABAergic_Neuron,Ependymal,DLK1_NOTCH2,0.0020182413350857964,0.03715272926682116,shared,-0.018868767485441897,-0.3961880285418816,shared,False
GABAergic_Neuron,Ependymal,ENHO_GPR19,-0.0016751401107606978,-0.06233563728404479,shared,-0.0767240007053425,-36.15895889927027,lost,True
GABAergic_Neuron,Ependymal,FGF1_FGFR1,0.0572193961086881,35.735785220492154,gained,0.108838210567659,36.66339418601116,gained,True
GABAergic_Neuron,Ependymal,FGF1_FGFR2,0.0,,,0.141976101072052,37.046857144158885,gained,False
GABAergic_Neuron,Ependymal,FGF9_FGFR1,0.009498496528659806,0.33046802314219553,shared,-0.012222868545944197,-0.38536111286220887,shared,False
GABAergic_Neuron,Ependymal,FGF9_FGFR2,-0.0024570682628540993,-0.06956693728515141,shared,-0.0012039270231802013,-0.03220690721177676,shared,True
GABAergic_Neuron,Ependymal,FGF9_FGFR3,-0.00014948427890420016,-0.017603006147189133,shared,-0.0107020854412129,-0.976903292958931,shared,True
GABAergic_Neuron,Ependymal,JAG2_NOTCH1,-0.0605162308736025,-1.395084937424841,shared,0.0006067565683888984,0.022892128099611626,shared,False
GABAergic_Neuron,Ependymal,JAG2_NOTCH2,0.0008582882013129026,0.03320669613569815,shared,-0.004324345615930897,-0.1775652597457337,shared,False
GABAergic_Neuron,Ependymal,JAM3_JAM2,-0.0027579906087557005,-0.09789977990091805,shared,-0.0416013291231392,-35.27591057075375,lost,True
GABAergic_Neuron,Ependymal,JAM3_JAM3,0.113446132345005,36.72321646863415,gained,-0.11790556848141,-36.77884089975676,lost,False
GABAergic_Neuron,Ependymal,LAMC1_DAG1,-0.0897084369763825,-1.35793235582169,shared,-0.00027164961010697763,-0.002864305764798847,shared,True
GABAergic_Neuron,Ependymal,LRRC4B_PTPRF,0.028181319470125005,0.175709009695261,shared,-0.055415937738332005,-0.3344650429031915,shared,False
GABAergic_Neuron,Ependymal,LRRC4_NTNG2,0.0437033337729918,35.34702428433765,gained,0.0,,,False
GABAergic_Neuron,Ependymal,MIF_ACKR3,0.017583494996459698,0.3568880185376068,shared,-0.0020443601798647015,-0.04015657289633348,shared,False
GABAergic_Neuron,Ependymal,NCAM1_FGFR1,0.03955249845952402,0.175378344257418,shared,-0.072587215847365,-0.31468351890354085,shared,False
GABAergic_Neuron,Ependymal,NECTIN1_NECTIN3,-0.0006100821406950993,-0.02532188206570461,shared,0.0391425883869966,35.188020109310905,gained,False
GABAergic_Neuron,Ependymal,NRG1_ERBB4,-0.04229389648890697,-0.21979005439742771,shared,-0.005277459467684986,-0.027377911065786364,shared,True
GABAergic_Neuron,Ependymal,NRXN3_NLGN1,-0.022950562994236978,-0.07228136437435663,shared,-0.017167045311071993,-0.054526615733758846,shared,True
GABAergic_Neuron,Ependymal,PSAP_GPR37,0.0,,,-0.0848093982330307,-36.30350509614248,lost,False
GABAergic_Neuron,Ependymal,PSAP_GPR37L1,0.021295848676196993,0.0900682281914227,shared,-0.011149324574229014,-0.048669040165191385,shared,False
GABAergic_Neuron,Ependymal,PTN_SDC4,0.006081101647787995,0.05239974092735952,shared,0.009884894598846006,0.08411193548933403,shared,True
GABAergic_Neuron,Ependymal,PTPRM_PTPRM,0.0,,,-0.21703735836797,-37.659152437097994,lost,False
GABAergic_Neuron,Ependymal,SEMA3C_NRP2_PLXNA4,-0.0239617572049195,-34.480014659141766,lost,0.0035996160918438,0.18589806719645766,shared,False
GABAergic_Neuron,Ependymal,SEMA4A_PLXNB1,0.038347847621177295,0.6391021783053945,shared,-0.006210452166294199,-0.2236520268154136,shared,False
GABAergic_Neuron,Ependymal,SEMA4A_PLXNB2,0.03303882077185802,0.314082458348473,shared,0.00015728448649302007,0.001356248824531588,shared,True
GABAergic_Neuron,Ependymal,SEMA4D_PLXNB1,0.04378278638946101,0.48544457813706715,shared,-0.010647575751922697,-0.25394996501647527,shared,False
GABAergic_Neuron,Ependymal,SEMA4D_PLXNB2,0.027258394101103006,0.17824460227306485,shared,-0.004467887303215012,-0.027244198217863846,shared,False
GABAergic_Neuron,Ependymal,SEMA4G_PLXNB2,0.09454759816230848,1.4945829346288473,shared,0.002246869124736983,0.02171141025982035,shared,True
GABAergic_Neuron,Ependymal,SEMA6B_PLXNA4,-0.109242692032511,-36.66874581529779,lost,-0.005222084414264999,-0.06432286488153131,shared,True
GABAergic_Neuron,Ependymal,THBS3_CD47,-0.0011266209181041015,-0.04490387672459,shared,0.0,,,False
GABAergic_Neuron,Ependymal,THBS3_SDC4,-0.0007764109593231053,-0.0208172964836511,shared,0.0005561394115604981,0.0149315047253636,shared,False
GABAergic_Neuron,Ependymal,TNR_SDC4,-0.029637758249657975,-0.15053872194339868,shared,0.01241601911004897,0.06366989264519891,shared,False
GABAergic_Neuron,Ependymal,WNT4_FZD1_LRP6,0.0,,,-0.0109600962393407,-33.35154141549803,lost,False
GABAergic_Neuron,Ependymal,WNT4_FZD3_LRP6,0.0,,,-0.0321543587204205,-34.90429526588406,lost,False
GABAergic_Neuron,Ependymal,WNT5B_FZD3,0.0,,,0.0531966279525293,35.63061574744023,gained,False
GABAergic_Neuron,GABAergic_Neuron,AGRN_DAG1,-0.0027410546813435993,-0.03943931486946876,shared,0.0,,,False
GABAergic_Neuron,GABAergic_Neuron,CADM1_CADM1,-0.008869633575801006,-0.031578243293909895,shared,0.0016835965074780135,0.006004774983300522,shared,False
GABAergic_Neuron,GABAergic_Neuron,CADM3_CADM3,-0.006943335394203998,-0.047037836622062235,shared,-0.00147125124469899,-0.00955740718100515,shared,True
GABAergic_Neuron,GABAergic_Neuron,CDH2_CDH2,-0.03203481203724401,-0.16348744956938566,shared,-0.01918500974197901,-0.09847767966474327,shared,True
