source,target,pathway_name,prob_young,pval_young,prob_aged,pval_aged,delta_prob,log2FC,sex,status
Ependymal,Glutamatergic_Neuron,NRXN,1.86979118601556,0.0016666666666666,0.218804277446169,0.02,-1.6509869085693911,-3.0951643151981587,Female,shared
Ependymal,OPC,NRXN,1.98674075872529,0.0,0.477401342555434,0.015,-1.5093394161698561,-2.0571291050749534,Female,shared
Ependymal,GABAergic_Neuron,NRXN,1.36550293878125,0.0,0.0,1.0,-1.36550293878125,-40.312569557666976,Female,lost
SMC,SMC,COLLAGEN,2.45932988167081,0.0,3.71979607429811,0.0,1.2604661926273,0.5969582689506043,Female,shared
Ependymal,SMC,LAMININ,1.95249797938898,0.0025,0.760861994459197,0.0,-1.191635984929783,-1.3596143495434505,Female,shared
SMC,Tanycyte,COLLAGEN,2.315686196403,0.0,3.30442007071153,0.0,0.9887338743085299,0.5129573355345355,Female,shared
SMC,Ependymal,COLLAGEN,1.16240328114253,0.0,1.90892893355036,0.0,0.7465256524078301,0.7156527140351006,Female,shared
Ependymal,Pericyte,LAMININ,1.1999259183442,0.0,0.464286141334201,0.0,-0.7356397770099989,-1.369859215648984,Female,shared
Ependymal,OPC,LAMININ,1.2087621190548,0.0,0.482146967221214,0.0,-0.7266151518335859,-1.3259854757785892,Female,shared
MOL,OPC,NRXN,0.915584742556806,0.0,0.212260563438869,0.0,-0.703324179117937,-2.1088570685316075,Female,shared
MOL,Glutamatergic_Neuron,NRXN,0.874610414847412,0.0,0.177260187046044,0.0,-0.697350227801368,-2.302771987362745,Female,shared
Ependymal,Endothelial,LAMININ,1.08946526204789,0.0,0.412521314103767,0.0,-0.6769439479441229,-1.4010796289890644,Female,shared
Astrocyte,OPC,NRXN,2.55954256306722,0.0,1.90282360380214,0.0,-0.65671895926508,-0.4277441707424475,Female,shared
OPC,Endothelial,VEGF,0.466790182621093,0.0,1.11555718790021,0.0,0.648767005279117,1.25691834957893,Female,shared
Ependymal,Tanycyte,MK,0.39455499032084,0.0,1.01369177873652,0.0,0.61913678841568,1.36132076367579,Female,shared
Ependymal,Astrocyte,MK,0.418953162118197,0.0016666666666666,1.01402055316119,0.0016666666666666,0.5950673910429931,1.275226026119037,Female,shared
Pericyte,SMC,COLLAGEN,2.05896366573569,0.0,2.65133733234769,0.0,0.5923736666120001,0.36480186629876354,Female,shared
Ependymal,Ependymal,MK,0.430244371880225,0.0,1.02044253363593,0.0,0.5901981617557049,1.2459667137878012,Female,shared
OPC,Tanycyte,NRG,0.0,1.0,0.584222029492585,0.01,0.584222029492585,39.08772580323232,Female,gained
Ependymal,GABAergic_Neuron,LAMININ,0.995056595659173,0.0,0.43230078067245,0.0,-0.5627558149867231,-1.202743142366438,Female,shared
Tanycyte,GABAergic_Neuron,NRXN,1.60689333592287,0.008,1.04994995944133,0.0,-0.5569433764815401,-0.6139535966812302,Female,shared
Ependymal,SMC,MK,0.321390065560253,0.0,0.872206081244613,0.0,0.55081601568436,1.4403437145179399,Female,shared
Ependymal,Microglia,LAMININ,0.838540814336162,0.0,0.291656946758549,0.0,-0.5468838675776131,-1.523608568823949,Female,shared
Ependymal,Glutamatergic_Neuron,LAMININ,0.978399972098245,0.0,0.441691941537738,0.0,-0.536708030560507,-1.147383851397143,Female,shared
Ependymal,Pericyte,MK,0.308204054351706,0.0025,0.841724102457328,0.0,0.5335200481056219,1.4494615886713513,Female,shared
Ependymal,OPC,MK,0.378820825884258,0.0,0.911312353280918,0.0,0.53249152739666,1.26642997810722,Female,shared
Ependymal,MOL,LAMININ,0.92760800496342,0.0,0.398036536557031,0.0,-0.529571468406389,-1.2206144053727963,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NRG,0.263361449616484,0.02,0.779102875351802,0.0,0.515741425735318,1.5647696572454908,Female,shared
Astrocyte,Tanycyte,NRXN,0.509736077555578,0.02,0.0,1.0,-0.509736077555578,-38.89095951014924,Female,lost
Ependymal,Astrocyte,LAMININ,0.821755784384799,0.003,0.331951049192321,0.0,-0.489804735192478,-1.307739194779388,Female,shared
Pericyte,Ependymal,LAMININ,1.44316562296054,0.0,1.92528319810249,0.0,0.48211757514194997,0.4158337952869345,Female,shared
SMC,Tanycyte,LAMININ,2.61562170484053,0.0,3.09564219285669,0.0,0.48002048801616004,0.2430848282943055,Female,shared
Ependymal,Tanycyte,LAMININ,0.895377657638591,0.002,0.415979763087161,0.0,-0.47939789455143,-1.1059829744119851,Female,shared
Ependymal,Astrocyte,NRXN,0.468891002472271,0.03,0.0,1.0,-0.468891002472271,-38.770461639280086,Female,lost
SMC,Ependymal,LAMININ,1.29478363140569,0.0,1.75932682048812,0.0,0.4645431890824301,0.44231247695382014,Female,shared
MOL,OPC,NCAM,0.91018104179738,0.0,0.4461107253019,0.0,-0.46407031649548003,-1.0287517031517215,Female,shared
OPC,MOL,NCAM,0.882273404629387,0.0,0.41844614355354,0.0,-0.463827261075847,-1.0761838453007255,Female,shared
Tanycyte,OPC,NRXN,2.121849962538,0.0,1.65813567599176,0.0,-0.46371428654624003,-0.35576058655601034,Female,shared
MOL,GABAergic_Neuron,NRXN,0.462095755787637,0.0,0.0,1.0,-0.462095755787637,-38.74940088260366,Female,lost
Ependymal,Glutamatergic_Neuron,MK,0.339482356749607,0.0,0.800951046227013,0.0,0.461468689477406,1.2383774703847588,Female,shared
Ependymal,MOL,NCAM,0.879123971278317,0.015,0.417660300727381,0.0,-0.461463670550936,-1.0737366044279977,Female,shared
Tanycyte,Endothelial,VEGF,0.579959263110442,0.0,1.03686738157912,0.0,0.45690811846867807,0.8382079083230498,Female,shared
Pericyte,Ependymal,VTN,0.0,1.0,0.449701079881181,0.0,0.449701079881181,38.71017539216373,Female,gained
Ependymal,GABAergic_Neuron,MK,0.326606141207879,0.0,0.774555052680494,0.0,0.44794891147261495,1.2458158661112324,Female,shared
Ependymal,Glutamatergic_Neuron,SEMA6,0.601975248772241,0.0,0.173867975416533,0.0,-0.428107273355708,-1.7917119409256315,Female,shared
Ependymal,GABAergic_Neuron,SEMA6,0.578087358125584,0.0,0.163374805813637,0.0,-0.414712552311947,-1.8231020019466042,Female,shared
OPC,MOL,NRXN,0.0,1.0,0.414251554134935,0.02,0.414251554134935,38.59171615373638,Female,gained
MOL,Ependymal,NCAM,0.766826612632513,0.015,0.363498438222843,0.0,-0.40332817440966995,-1.076951240849473,Female,shared
Tanycyte,Tanycyte,CADM,0.0,1.0,0.397689447403714,0.0,0.397689447403714,38.53285132484082,Female,gained
Pericyte,Tanycyte,COLLAGEN,1.92409222645446,0.0,2.32170127214498,0.0,0.3976090456905199,0.27100440328549774,Female,shared
OPC,Glutamatergic_Neuron,NEGR,0.0,1.0,0.396980859673315,0.0,0.396980859673315,38.530278493651565,Female,gained
Glutamatergic_Neuron,OPC,NEGR,0.0,1.0,0.396980859673315,0.0,0.396980859673315,38.530278493651565,Female,gained
Pericyte,Ependymal,COLLAGEN,0.97456023145403,0.0,1.35925488059783,0.0,0.3846946491437999,0.4799927510654614,Female,shared
Ependymal,Tanycyte,CADM,0.0,1.0,0.376280787691053,0.04,0.376280787691053,38.45301867329702,Female,gained
Tanycyte,Ependymal,CADM,0.0,1.0,0.376280787691053,0.04,0.376280787691053,38.45301867329702,Female,gained
Tanycyte,Astrocyte,CADM,0.0,1.0,0.373333295358442,0.0,0.373333295358442,38.44167322346521,Female,gained
Astrocyte,Tanycyte,CADM,0.0,1.0,0.373333295358442,0.0,0.373333295358442,38.44167322346521,Female,gained
MOL,Astrocyte,FGF,0.841780141948755,0.0,0.470935643467619,0.0,-0.37084449848113593,-0.8379135568196165,Female,shared
Glutamatergic_Neuron,Astrocyte,NRXN,0.395426023055949,0.0,0.762751386518923,0.0,0.36732536346297406,0.9478050791105143,Female,shared
Glutamatergic_Neuron,OPC,NRXN,2.75987429991655,0.0,3.11806723843092,0.0,0.3581929385143696,0.17604947873210897,Female,shared
Tanycyte,SMC,COLLAGEN,0.994134831882301,0.0016666666666666,1.35088303091987,0.002,0.35674819903756905,0.4423893221633316,Female,shared
GABAergic_Neuron,Astrocyte,NRXN,0.521222432268704,0.0,0.877911770176495,0.0,0.356689337907791,0.7521767810334751,Female,shared
SMC,OPC,COLLAGEN,1.97974134346788,0.0,2.3330310641498,0.0,0.3532897206819201,0.23689356474958373,Female,shared
Ependymal,Microglia,MK,0.24926610472241,0.0,0.601903139488358,0.0,0.35263703476594804,1.271844623686601,Female,shared
Glutamatergic_Neuron,SMC,LAMININ,0.59831508328684,0.0,0.250715194260379,0.0,-0.347599889026461,-1.254856001787386,Female,shared
Pericyte,Pericyte,CDH,0.345513013794373,0.0,0.0,1.0,-0.345513013794373,-38.32994909470582,Female,lost
SMC,Ependymal,VTN,0.0,1.0,0.338016622935553,0.0,0.338016622935553,38.29830324067801,Female,gained
Tanycyte,Pericyte,PTN,0.698850544773761,0.0,1.03461488629039,0.0,0.33576434151662893,0.5660379937476056,Female,shared
Glutamatergic_Neuron,Pericyte,CDH,0.389702398436889,0.0,0.0550051600270634,0.0,-0.33469723840982557,-2.8247339414916506,Female,shared
Pericyte,Glutamatergic_Neuron,CDH,0.389702398436889,0.0,0.0550051600270634,0.0,-0.33469723840982557,-2.8247339414916506,Female,shared
SMC,Tanycyte,VTN,0.265458430498703,0.0,0.598397762814743,0.0,0.33293933231604,1.1726188218578268,Female,shared
SMC,SMC,VTN,0.553930970169078,0.0,0.885625190875206,0.0,0.331694220706128,0.6769900574223124,Female,shared
Pericyte,GABAergic_Neuron,CDH,0.387280960825864,0.0,0.056987366005812,0.0,-0.330293594820052,-2.7646665615498303,Female,shared
GABAergic_Neuron,Pericyte,CDH,0.387280960825864,0.0,0.056987366005812,0.0,-0.330293594820052,-2.7646665615498303,Female,shared
Endothelial,SMC,COLLAGEN,1.35498013643996,0.0,1.68473214906474,0.0,0.32975201262477993,0.3142475372153031,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NRXN,2.63566864248749,0.0,2.96162197950758,0.0,0.3259533370200898,0.1682185017980731,Female,shared
GABAergic_Neuron,SMC,LAMININ,0.564310088734122,0.0,0.239206445516938,0.0,-0.325103643217184,-1.2382318782307706,Female,shared
Ependymal,MOL,NRG,0.181971230760957,0.0,0.505719311147959,0.0,0.323748080387002,1.4746264879157984,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,NRXN,2.57498424692967,0.0,2.8983237386008,0.0,0.32333949167112985,0.1706551445629183,Female,shared
OPC,Ependymal,MK,0.0,1.0,0.322338537027923,0.0,0.322338537027923,38.22978572318214,Female,gained
SMC,Endothelial,VEGF,0.149185352352811,0.0,0.471414018167116,0.0,0.322228665814305,1.6598887671488693,Female,shared
Glutamatergic_Neuron,Ependymal,FGF,0.290399780567306,0.0,0.61131585316679,0.0,0.32091607259948407,1.0738776175890932,Female,shared
Pericyte,Tanycyte,VTN,0.449668871200294,0.0,0.769959367637991,0.0,0.320290496437697,0.7759192984033728,Female,shared
OPC,Astrocyte,MK,0.0,1.0,0.320247284427479,0.0,0.320247284427479,38.22039538089098,Female,gained
Ependymal,OPC,NRG,0.0874082083848814,0.0,0.40742527887955,0.0,0.3200170704946686,2.2206948230008816,Female,shared
MOL,Astrocyte,NCAM,1.16893564292596,0.0,0.851546965145348,0.0,-0.3173886777806121,-0.45703749705808516,Female,shared
OPC,Tanycyte,MK,0.0,1.0,0.315776376545647,0.0,0.315776376545647,38.200112289962945,Female,gained
Ependymal,Tanycyte,PSAP,0.0,1.0,0.315087960500489,0.005,0.315087960500489,38.19696367384912,Female,gained
Endothelial,Ependymal,JAM,0.272313976699957,0.0,0.585338173229612,0.0,0.313024196529655,1.1039993364922476,Female,shared
SMC,MOL,VTN,0.411751895739874,0.0,0.724503171513865,0.0,0.31275127577399103,0.8152167129399793,Female,shared
Tanycyte,Tanycyte,COLLAGEN,0.857382247062833,0.0,1.16876998044699,0.0,0.31138773338415704,0.44698057831619664,Female,shared
Microglia,Tanycyte,PSAP,0.0,1.0,0.310855560169209,0.005,0.310855560169209,38.17745342787439,Female,gained
Ependymal,Microglia,JAM,0.35940852317754,0.0,0.667709923208679,0.0016666666666666,0.30830140003113893,0.8935968591007504,Female,shared
Microglia,Microglia,GALECTIN,0.497875055802376,0.0,0.196152339770562,0.0,-0.301722716031814,-1.3438091918183366,Female,shared
Tanycyte,Tanycyte,PSAP,0.0,1.0,0.30087065110669,0.01,0.30087065110669,38.13035242737987,Female,gained
Pericyte,Pericyte,PTN,0.815986253300276,0.0,1.11503569792403,0.0,0.29904944462375393,0.450473146017915,Female,shared
SMC,Microglia,TGFb,0.347324008085152,0.0,0.646310097659053,0.0,0.298986089573901,0.895944394201962,Female,shared
SMC,Astrocyte,COLLAGEN,2.00625244898536,0.0,2.30520601577646,0.0,0.29895356679109986,0.20039253646834984,Female,shared
SMC,Endothelial,TGFb,0.0,1.0,0.293699339757452,0.0,0.293699339757452,38.09554906622226,Female,gained
OPC,OPC,MK,0.0,1.0,0.289408054006344,0.0,0.289408054006344,38.07431411530157,Female,gained
MOL,Tanycyte,PSAP,0.0,1.0,0.286977250905382,0.01,0.286977250905382,38.062145420712966,Female,gained
Ependymal,Astrocyte,NRG,0.0,1.0,0.285070609357422,0.0,0.285070609357422,38.05252834954482,Female,gained
Ependymal,SMC,COLLAGEN,0.909036781020492,0.0026666666666666,1.19330915100305,0.002,0.284272369982558,0.3925572765814711,Female,shared
Endothelial,Pericyte,PTN,0.66380891071244,0.0,0.946985124219726,0.0,0.28317621350728606,0.5125737674748925,Female,shared
Astrocyte,Astrocyte,NCAM,0.703194969776391,0.0,0.421666037362402,0.0,-0.28152893241398896,-0.7378239243897637,Female,shared
Astrocyte,Tanycyte,PSAP,0.0,1.0,0.280724559714609,0.01,0.280724559714609,38.03036433001949,Female,gained
OPC,Ependymal,JAM,0.14625422906466,0.0,0.426810567013441,0.0,0.280556337948781,1.5451175529225505,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA3,0.279977978477349,0.0,0.0,1.0,-0.279977978477349,-38.02652240096878,Female,lost
MOL,Ependymal,SEMA6,0.279604629137646,0.0,0.0,1.0,-0.279604629137646,-38.02459728995389,Female,lost
Ependymal,Ependymal,JAM,0.0197039263812343,0.0,0.298933158781491,0.0,0.2792292324002567,3.923267887136364,Female,shared
OPC,Pericyte,PTN,0.67363634196999,0.0,0.949937200505775,0.0,0.276300858535785,0.49586216894407353,Female,shared
GABAergic_Neuron,Astrocyte,NCAM,0.696564699378631,0.0,0.421390728210105,0.0,-0.275173971168526,-0.7250987905111428,Female,shared
Glutamatergic_Neuron,Tanycyte,PSAP,0.0,1.0,0.275149234348649,0.015,0.275149234348649,38.00142335788528,Female,gained
Pericyte,MOL,VTN,0.641907598678978,0.0,0.916983338348094,0.0,0.275075739669116,0.5145298809732425,Female,shared
Glutamatergic_Neuron,Astrocyte,NCAM,0.698416018087957,0.0,0.424084393389001,0.0,-0.27433162469895594,-0.7197352556888497,Female,shared
OPC,SMC,MK,0.0,1.0,0.273760869179671,0.0,0.273760869179671,37.99412528921181,Female,gained
Pericyte,Tanycyte,LAMININ,3.18706055949482,0.0028,3.45963902414109,0.0,0.2725784646462701,0.11839508311242715,Female,shared
Endothelial,Ependymal,FN1,0.347576302806925,0.0,0.618990591044462,0.0,0.271414288237537,0.8325877550653166,Female,shared
SMC,MOL,COLLAGEN,0.987740546927466,0.0,1.25654681364797,0.0,0.268806266720504,0.3472603817548522,Female,shared
MOL,MOL,CNTN,0.705655466402821,0.0,0.436998428983104,0.0,-0.26865703741971697,-0.6913358718098406,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,SEMA3,0.268468158394945,0.0,0.0,1.0,-0.268468158394945,-37.96596003160529,Female,lost
OPC,Pericyte,MK,0.0,1.0,0.267282388198358,0.0,0.267282388198358,37.9595738222528,Female,gained
Tanycyte,Astrocyte,CDH,0.0,1.0,0.264773898036053,0.0,0.264773898036053,37.94596994903073,Female,gained
Astrocyte,Tanycyte,CDH,0.0,1.0,0.264773898036053,0.0,0.264773898036053,37.94596994903073,Female,gained
Astrocyte,Endothelial,VEGF,1.15955681537585,0.0,1.423879021207,0.0,0.26432220583115007,0.29625306387484507,Female,shared
Ependymal,Ependymal,LAMININ,0.508939440760752,0.01,0.2476949001486,0.0,-0.2612445406121521,-1.0389298338246227,Female,shared
Microglia,Endothelial,TGFb,0.0,1.0,0.260290013656745,0.0,0.260290013656745,37.92132900581872,Female,gained
Glutamatergic_Neuron,GABAergic_Neuron,SEMA3,0.258200296171768,0.0,0.0,1.0,-0.258200296171768,-37.909699699273396,Female,lost
Ependymal,Tanycyte,COLLAGEN,0.760557842278936,0.0,1.01871267287238,0.0005,0.25815483059344413,0.42161732013625064,Female,shared
MOL,Pericyte,PTN,0.725016006961594,0.0,0.982370204297882,0.0,0.25735419733628806,0.43825395640672676,Female,shared
Ependymal,Microglia,COMPLEMENT,0.0,1.0,0.255474988876523,0.0,0.255474988876523,37.89439110130901,Female,gained
Glutamatergic_Neuron,Tanycyte,FGF,0.260688988386957,0.0,0.51320180233323,0.0,0.252512813946273,0.9771965929779475,Female,shared
MOL,OPC,EPHB,0.480827374754291,0.0,0.230625301124922,0.0,-0.25020207362936897,-1.059968239883493,Female,shared
Ependymal,Astrocyte,PTPRM,0.248929567000245,0.0,0.0,1.0,-0.248929567000245,-37.85694664263234,Female,lost
Astrocyte,Ependymal,PTPRM,0.248929567000245,0.0,0.0,1.0,-0.248929567000245,-37.85694664263234,Female,lost
SMC,Pericyte,VTN,0.286705507609063,0.0,0.535129986051923,0.0,0.24842447844285998,0.9003197537374051,Female,shared
GABAergic_Neuron,GABAergic_Neuron,SEMA3,0.247554346733585,0.0,0.0,1.0,-0.247554346733585,-37.84895432514498,Female,lost
OPC,Glutamatergic_Neuron,MK,0.0,1.0,0.246607383738571,0.0,0.246607383738571,37.843425040277836,Female,gained
Ependymal,Microglia,SEMA6,0.246185748585147,0.0,0.0,1.0,-0.246185748585147,-37.84095629202044,Female,lost
Ependymal,Tanycyte,NRG,0.0,1.0,0.246097790429809,0.01,0.246097790429809,37.840440748493975,Female,gained
Astrocyte,Pericyte,PTN,0.587044927379052,0.0,0.830054430639663,0.0,0.243009503260611,0.4997350249222798,Female,shared
OPC,Astrocyte,NCAM,0.24236616850026,0.0,0.0,1.0,-0.24236616850026,-37.818397373174776,Female,lost
Endothelial,Ependymal,SEMA6,0.242197358880034,0.0,0.0,1.0,-0.242197358880034,-37.81739217654711,Female,lost
Ependymal,Astrocyte,NCAM,0.241194764111724,0.0,0.0,1.0,-0.241194764111724,-37.81140763312752,Female,lost
OPC,GABAergic_Neuron,MK,0.0,1.0,0.23708743569041,0.0,0.23708743569041,37.78662825383528,Female,gained
GABAergic_Neuron,Ependymal,SEMA4,0.573383376986987,0.0,0.810358824032894,0.0,0.236975447045907,0.49906078988131547,Female,shared
Glutamatergic_Neuron,Ependymal,NRG,0.0,1.0,0.236889220612294,0.01,0.236889220612294,37.78542159556174,Female,gained
Pericyte,Glutamatergic_Neuron,NGL,0.235966249651687,0.0,0.0,1.0,-0.235966249651687,-37.779789568853566,Female,lost
Glutamatergic_Neuron,Pericyte,LAMININ,0.387674686814152,0.0,0.152134905375019,0.0,-0.235539781439133,-1.3494953388570698,Female,shared
Pericyte,SMC,VTN,0.868586769551321,0.0,1.10343802379569,0.0,0.23485125424436903,0.34526371810702616,Female,shared
Pericyte,Astrocyte,PTPRM,0.234368621786794,0.0,0.0,1.0,-0.234368621786794,-37.7699884726448,Female,lost
Astrocyte,Pericyte,PTPRM,0.234368621786794,0.0,0.0,1.0,-0.234368621786794,-37.7699884726448,Female,lost
SMC,SMC,GAS,0.183975714170851,0.0,0.415388931869584,0.0,0.23141321769873296,1.1749474407699538,Female,shared
Astrocyte,Tanycyte,PTPRM,0.230308652668363,0.0,0.0,1.0,-0.230308652668363,-37.74477765779527,Female,lost
Tanycyte,Astrocyte,PTPRM,0.230308652668363,0.0,0.0,1.0,-0.230308652668363,-37.74477765779527,Female,lost
Endothelial,Endothelial,SEMA3,0.43955779813377,0.0,0.669623042393774,0.0,0.23006524426000402,0.6072962932691053,Female,shared
Ependymal,Endothelial,SEMA6,0.228978471250002,0.0,0.0,1.0,-0.228978471250002,-37.73642100505488,Female,lost
Tanycyte,Endothelial,JAM,0.68157144201266,0.0,0.453863639921924,0.0,-0.22770780209073593,-0.5866059723721891,Female,shared
Ependymal,Glutamatergic_Neuron,NCAM,0.531491698408457,0.005,0.304760308986807,0.0,-0.22673138942165,-0.8023721348194596,Female,shared
Endothelial,Ependymal,COLLAGEN,0.638770941538924,0.0,0.864760426003143,0.0,0.22598948446421896,0.43700181828377344,Female,shared
Tanycyte,Tanycyte,JAM,0.518738404114102,0.0,0.294049448791819,0.0,-0.224688955322283,-0.8189483955698882,Female,shared
OPC,Ependymal,SEMA6,0.22146301926036,0.0,0.0,1.0,-0.22146301926036,-37.68827485593879,Female,lost
Glutamatergic_Neuron,OPC,LAMININ,0.368257780513574,0.0,0.146887415422945,0.0,-0.221370365090629,-1.3260052083805212,Female,shared
Tanycyte,Glutamatergic_Neuron,NCAM,0.282893599088275,0.0,0.504089600878739,0.015,0.221196001790464,0.8334206586971994,Female,shared
Tanycyte,Astrocyte,NCAM,0.220820316750612,0.0,0.0,1.0,-0.220820316750612,-37.68408195830629,Female,lost
SMC,Endothelial,FGF,0.220618490454628,0.0,0.0,1.0,-0.220618490454628,-37.68276275477514,Female,lost
OPC,Pericyte,PTPRM,0.220598155035995,0.01,0.0,1.0,-0.220598155035995,-37.68262976882397,Female,lost
Pericyte,OPC,PTPRM,0.220598155035995,0.01,0.0,1.0,-0.220598155035995,-37.68262976882397,Female,lost
Ependymal,Endothelial,MK,0.151812577413476,0.0,0.372356415864736,0.0,0.22054383845126,1.2943928954966653,Female,shared
GABAergic_Neuron,Pericyte,LAMININ,0.365246752489285,0.0,0.145079955662641,0.0,-0.220166796826644,-1.332023236151843,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,LAMININ,0.360293742068656,0.0,0.140581153700669,0.0,-0.219712588367987,-1.357770394068375,Female,shared
Tanycyte,GABAergic_Neuron,NGL,0.218385687281585,0.0,0.0,1.0,-0.218385687281585,-37.66808735073729,Female,lost
Pericyte,Endothelial,IGF,0.351987550551472,0.0,0.134158133286521,0.0,-0.21782941726495103,-1.3915898829782989,Female,shared
OPC,OPC,BMP,0.474169822870483,0.0,0.256600463010277,0.0,-0.21756935986020598,-0.88588007606844,Female,shared
Pericyte,Ependymal,AGRN,0.0,1.0,0.216808583874256,0.0,0.216808583874256,37.657630920697734,Female,gained
OPC,Tanycyte,PTPRM,0.216709212244756,0.0,0.0,1.0,-0.216709212244756,-37.65696952704387,Female,lost
Tanycyte,OPC,PTPRM,0.216709212244756,0.0,0.0,1.0,-0.216709212244756,-37.65696952704387,Female,lost
Ependymal,OPC,JAM,0.205785956384933,0.0,0.422039822183706,0.0,0.216253865798773,1.0362346023453526,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHB,1.01171702185027,0.0,0.797670751209208,0.0,-0.21404627064106196,-0.3429405397499512,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,LAMININ,0.356613480989843,0.0,0.143608538041283,0.0,-0.21300494294856,-1.3122197168153018,Female,shared
Endothelial,Tanycyte,COLLAGEN,1.29247483690583,0.0,1.50505408212399,0.0,0.21257924521815985,0.21967913615700205,Female,shared
Ependymal,Glutamatergic_Neuron,EPHA,0.0596370987753297,0.015,0.272135073594253,0.005,0.2124979748189233,2.190040927232784,Female,shared
Endothelial,SMC,GAS,0.166106615205925,0.0,0.378504050191473,0.0,0.21239743498554797,1.1881992080198385,Female,shared
SMC,Pericyte,COLLAGEN,1.33920773028882,0.0,1.54822540065436,0.0,0.2090176703655402,0.20923576296384175,Female,shared
GABAergic_Neuron,Tanycyte,PSAP,0.0,1.0,0.20767970492681,0.0,0.20767970492681,37.595569282425004,Female,gained
GABAergic_Neuron,OPC,LAMININ,0.34649357127823,0.0,0.140024699486474,0.0,-0.206468871791756,-1.3071472532867088,Female,shared
Pericyte,Pericyte,VTN,0.467696398797174,0.0,0.673762853727979,0.0,0.20606645493080494,0.5266685709469018,Female,shared
GABAergic_Neuron,GABAergic_Neuron,LAMININ,0.338578416241288,0.0,0.13397318254785,0.0,-0.20460523369343797,-1.3375457620883875,Female,shared
Endothelial,Glutamatergic_Neuron,SEMA3,1.97015726379876,0.0,1.76807264535025,0.0,-0.2020846184485101,-0.15613324207040843,Female,shared
Astrocyte,Glutamatergic_Neuron,NRXN,1.80690723323446,0.0,1.60539242298734,0.006,-0.20151481024712004,-0.17059644641424312,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,EPHB,0.847426799362574,0.0,0.647566803221042,0.0,-0.19985999614153205,-0.3880597243768847,Female,shared
Ependymal,SMC,JAM,0.113425945284631,0.0,0.313033785553285,0.0,0.19960784026865397,1.464567691716989,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,LAMININ,0.335206095553799,0.0,0.136856256692355,0.0,-0.198349838861444,-1.2923869916839814,Female,shared
Tanycyte,Microglia,JAM,0.827365105592778,0.0,0.629190395953029,0.0,-0.19817470963974904,-0.3950274632669897,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,FGF,0.191584348145829,0.0,0.389066225562991,0.0,0.19748187741716197,1.0220360447524344,Female,shared
Endothelial,Tanycyte,FN1,0.709886930152809,0.0,0.906151463465961,0.0,0.19626453331315197,0.35216296493330185,Female,shared
SMC,SMC,LAMININ,4.96057518905329,0.0,5.15651748907172,0.0,0.19594230001843016,0.055889640702523564,Female,shared
Astrocyte,GABAergic_Neuron,NRXN,1.76579362402112,0.0,1.57003793636999,0.01,-0.19575568765113016,-0.1695173198375647,Female,shared
Tanycyte,Ependymal,SEMA6,0.195749237745983,0.01,0.0,1.0,-0.195749237745983,-37.51021573339332,Female,lost
OPC,Astrocyte,NRG,0.707194333057196,0.0,0.902149757045654,0.0,0.194955423988458,0.35126022697084114,Female,shared
Tanycyte,Ependymal,COLLAGEN,0.476190023885388,0.0,0.670817851823345,0.0,0.19462782793795697,0.4943836857879659,Female,shared
Pericyte,SMC,IGF,0.284248547761786,0.0,0.0899812788477489,0.0,-0.1942672689140371,-1.6594562020342047,Female,shared
MOL,OPC,SEMA6,0.375576093175805,0.0,0.182216431151716,0.0,-0.19335966202408897,-1.0434521746413947,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,FGF,0.185917620042409,0.0,0.378564886665598,0.0,0.192647266623189,1.0258770959547259,Female,shared
Tanycyte,MOL,JAM,0.553039438036478,0.0,0.360512429878439,0.0,-0.19252700815803903,-0.6173333626950838,Female,shared
MOL,Endothelial,FGF,0.192233623892019,0.0,0.0,1.0,-0.192233623892019,-37.48406974605928,Female,lost
SMC,Glutamatergic_Neuron,COLLAGEN,0.398603951013862,0.0,0.590345068421214,0.0,0.19174111740735206,0.566602474514245,Female,shared
Astrocyte,Ependymal,NGL,0.0,1.0,0.191291610692605,0.0,0.191291610692605,37.476982647836394,Female,gained
Pericyte,Microglia,LAMININ,2.46360213457066,0.0,2.27309151433767,0.0,-0.1905106202329896,-0.11611351527373488,Female,shared
Pericyte,Endothelial,VTN,0.189954401672352,0.0,0.0,1.0,-0.189954401672352,-37.46686218666016,Female,lost
SMC,Tanycyte,PSAP,0.0,1.0,0.189772666967248,0.0,0.189772666967248,37.46548125914943,Female,gained
OPC,Tanycyte,PSAP,0.0,1.0,0.189097405389336,0.0,0.189097405389336,37.460338611934034,Female,gained
Endothelial,SMC,SEMA3,0.0,1.0,0.189063970193445,0.0,0.189063970193445,37.46008349972775,Female,gained
