source,target,pathway_name,prob_young,pval_young,prob_aged,pval_aged,delta_prob,log2FC,sex,status
Ependymal,MOL,JAM,0.384058242724383,0.0,0.0994383359730537,0.0,-0.2846199067513293,-1.949451054054795,Male,shared
Astrocyte,Tanycyte,PSAP,0.0,1.0,0.282508105896642,0.0,0.282508105896642,38.03950130658282,Male,gained
Glutamatergic_Neuron,Tanycyte,PSAP,0.0,1.0,0.282478397739314,0.0,0.282478397739314,38.03934958681248,Male,gained
OPC,Ependymal,PTPRM,0.278606278637787,0.0,0.0,1.0,-0.278606278637787,-38.019436814474645,Male,lost
Ependymal,OPC,PTPRM,0.278606278637787,0.0,0.0,1.0,-0.278606278637787,-38.019436814474645,Male,lost
Pericyte,Endothelial,COLLAGEN,1.2791110518718,0.0,1.00173622540206,0.0,-0.27737482646974,-0.3526388520158517,Male,shared
Tanycyte,Endothelial,JAM,0.728471010744299,0.0,0.457363768341353,0.0,-0.271107242402946,-0.6715294796930253,Male,shared
GABAergic_Neuron,Tanycyte,PSAP,0.0,1.0,0.2686499468349,0.005,0.2686499468349,37.966936596305956,Male,gained
Pericyte,Pericyte,COLLAGEN,1.45882872059994,0.0,1.19056705486829,0.0,-0.2682616657316499,-0.2931616299706964,Male,shared
Endothelial,Endothelial,SEMA3,1.28604807300519,0.0,1.01816806277378,0.0,-0.26788001023141006,-0.3369688542919084,Male,shared
SMC,SMC,VTN,0.24279369072257,0.0,0.509381764880364,0.0,0.266588074157794,1.0690163822019607,Male,shared
Endothelial,Tanycyte,JAM,0.808306123135631,0.0,0.542159765684311,0.0,-0.26614635745132,-0.5761837234551332,Male,shared
Glutamatergic_Neuron,Astrocyte,CDH,0.0,1.0,0.262388759311644,0.0,0.262388759311644,37.932914960244176,Male,gained
Astrocyte,Glutamatergic_Neuron,CDH,0.0,1.0,0.262388759311644,0.0,0.262388759311644,37.932914960244176,Male,gained
Tanycyte,OPC,PTN,1.28540843245805,0.0,1.54674095892717,0.0,0.26133252646912,0.2670047592783014,Male,shared
Astrocyte,Tanycyte,SEMA4,0.113702952109043,0.0,0.375032921921872,0.0,0.26132996981282897,1.7217475349163567,Male,shared
Endothelial,Glutamatergic_Neuron,LAMININ,1.60186261245771,0.0,1.34099738567388,0.002,-0.26086522678383006,-0.25644399223850456,Male,shared
OPC,Microglia,PTN,0.234039704615844,0.0,0.494534956661613,0.0,0.260495252045769,1.0793192003919323,Male,shared
Ependymal,MOL,LAMININ,0.387090675296657,0.0,0.647262585402954,0.00125,0.260171910106297,0.7416795575396996,Male,shared
Glutamatergic_Neuron,Tanycyte,FGF,0.268125024260358,0.0,0.525936732216374,0.0033333333333333,0.25781170795601605,0.9719833871877354,Male,shared
Astrocyte,Ependymal,SEMA4,0.0916595361071461,0.0,0.348635464022118,0.0033333333333333,0.25697592791497187,1.927362441958967,Male,shared
Ependymal,Endothelial,LAMININ,0.470449372910294,0.0,0.726775442455155,0.0,0.25632606954486103,0.6274701954606845,Male,shared
Ependymal,Glutamatergic_Neuron,PTPRM,0.255414954055155,0.0,0.0,1.0,-0.255414954055155,-37.89405203830468,Male,lost
Glutamatergic_Neuron,Ependymal,PTPRM,0.255414954055155,0.0,0.0,1.0,-0.255414954055155,-37.89405203830468,Male,lost
Ependymal,GABAergic_Neuron,LAMININ,0.48916641337655,0.0,0.744469812548899,0.0,0.255303399172349,0.6058879997834101,Male,shared
MOL,Microglia,PTN,0.255603353272909,0.0,0.508072055771066,0.0,0.25246870249815695,0.9911263541367165,Male,shared
Tanycyte,SMC,JAM,0.501136019791104,0.0,0.24914688418513,0.0,-0.251989135605974,-1.008205705155895,Male,shared
SMC,Astrocyte,NOTCH,0.359076143782982,0.0,0.108141421954326,0.0,-0.25093472182865606,-1.7313705750494748,Male,shared
Endothelial,Microglia,PTN,0.230661750286612,0.01,0.481081629451949,0.0,0.250419879165337,1.060502922301721,Male,shared
GABAergic_Neuron,Endothelial,NOTCH,0.62283216476138,0.0,0.372526960396398,0.0,-0.25030520436498205,-0.7414986114729984,Male,shared
SMC,Endothelial,NOTCH,0.338655641061712,0.0,0.0887028818506575,0.0,-0.24995275921105448,-1.9327661453965017,Male,shared
Endothelial,MOL,LAMININ,1.3208749273766,0.0,1.071766476738,0.0009090909090909,-0.2491084506386001,-0.30150326886463136,Male,shared
Ependymal,Microglia,LAMININ,0.310284214216759,0.0,0.55911894135746,0.0,0.24883472714070098,0.8495649189123473,Male,shared
Pericyte,SMC,AGRN,0.0,1.0,0.2482626050422,0.0,0.2482626050422,37.85307601336417,Male,gained
SMC,Microglia,COLLAGEN,1.10772766976075,0.0,1.35574708663244,0.0,0.24801941687168982,0.29148482574161005,Male,shared
Endothelial,Microglia,GALECTIN,0.430599483567443,0.0,0.184134234350743,0.0,-0.2464652492167,-1.2255887108489285,Male,shared
Pericyte,Endothelial,PTN,0.550695963085421,0.0,0.30452361019506,0.0,-0.246172352890361,-0.8547019458639332,Male,shared
SMC,Tanycyte,NOTCH,0.379289270158239,0.0,0.133466774518688,0.0,-0.245822495639551,-1.506817920048781,Male,shared
MOL,MOL,LAMININ,0.57757746061355,0.0,0.331888915217645,0.0,-0.24568854539590496,-0.7993139980385991,Male,shared
OPC,Microglia,TENASCIN,0.339569529494054,0.0,0.582867889843488,0.0,0.24329836034943403,0.7794619181370608,Male,shared
OPC,Tanycyte,PSAP,0.0,1.0,0.242341347709559,0.01,0.242341347709559,37.8182496187848,Male,gained
OPC,Tanycyte,NRG,0.240281565253669,0.0,0.0,1.0,-0.240281565253669,-37.80593501084768,Male,lost
Ependymal,Tanycyte,WNT,0.446318085825362,0.0033333333333333,0.206898503923132,0.0,-0.23941958190222998,-1.1091490559083315,Male,shared
Endothelial,SMC,FN1,0.87697754376979,0.0,0.637689580993878,0.0,-0.23928796277591202,-0.4596855912712627,Male,shared
OPC,SMC,LAMININ,1.43584056149318,0.0,1.19714540833353,0.0,-0.23869515315964995,-0.26229716207072684,Male,shared
SMC,SMC,COLLAGEN,2.70451972759581,0.0,2.46650054694563,0.0,-0.23801918065018013,-0.1329068137399852,Male,shared
OPC,Tanycyte,LAMININ,0.92142736662588,0.0,0.683753012374998,0.0,-0.23767435425088201,-0.4303951630600463,Male,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NRG,0.256813318410203,0.0,0.0194915834742678,0.0,-0.2373217349359352,-3.7197968195103543,Male,shared
Tanycyte,Ependymal,PTPRM,0.23728021410472,0.0,0.0,1.0,-0.23728021410472,-37.78780084845781,Male,lost
Ependymal,Tanycyte,PTPRM,0.23728021410472,0.0,0.0,1.0,-0.23728021410472,-37.78780084845781,Male,lost
Ependymal,Pericyte,PTPRM,0.237029521478847,0.03,0.0,1.0,-0.237029521478847,-37.78627579841275,Male,lost
Pericyte,Ependymal,PTPRM,0.237029521478847,0.03,0.0,1.0,-0.237029521478847,-37.78627579841275,Male,lost
MOL,Microglia,LAMININ,0.517556551208643,0.0,0.281824622243716,0.0,-0.23573192896492695,-0.876918846929115,Male,shared
Endothelial,Tanycyte,PSAP,0.0,1.0,0.235130017637739,0.015,0.235130017637739,37.77466777473024,Male,gained
Glutamatergic_Neuron,OPC,EPHB,0.667934845365238,0.0054545454545454,0.433186932984006,0.0044444444444444,-0.23474791238123194,-0.6247176549318413,Male,shared
Tanycyte,Glutamatergic_Neuron,NCAM,0.524264234169157,0.0,0.754644518924049,0.0,0.23038028475489203,0.5255030847987557,Male,shared
MOL,Endothelial,PTN,0.491147139003426,0.0,0.261043094608554,0.0,-0.23010404439487198,-0.9118672997536333,Male,shared
Astrocyte,GABAergic_Neuron,BMP,0.0,1.0,0.230061674026015,0.0,0.230061674026015,37.743229708781,Male,gained
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHB,1.09541148361067,0.0,0.865388964830234,0.0,-0.2300225187804361,-0.34005228067964677,Male,shared
Ependymal,Pericyte,COLLAGEN,0.577774927539148,0.0,0.34833518559147,0.0,-0.22943974194767808,-0.7300313917482225,Male,shared
Pericyte,Ependymal,AGRN,0.0,1.0,0.228639928244428,0.0,0.228639928244428,37.73428641254326,Male,gained
MOL,Ependymal,JAM,0.326694658939976,0.0,0.0994383359730537,0.0,-0.22725632296692233,-1.7160688093793635,Male,shared
MOL,Astrocyte,SEMA6,0.227089629879696,0.0,0.0,1.0,-0.227089629879696,-37.72447087018762,Male,lost
OPC,Tanycyte,WNT,0.34389514676534,0.0,0.117099404452112,0.0,-0.226795742313228,-1.5542350173527548,Male,shared
GABAergic_Neuron,Ependymal,FGF,0.128431405813806,0.0,0.355116836443179,0.002,0.226685430629373,1.4672957283472698,Male,shared
SMC,Astrocyte,NT,0.224350285276431,0.0,0.0,1.0,-0.224350285276431,-37.70696206226632,Male,lost
Tanycyte,MOL,JAM,0.56031581746728,0.0,0.336590512767907,0.0,-0.22372530469937296,-0.7352457067384581,Male,shared
OPC,Glutamatergic_Neuron,PTPRM,0.221501390298974,0.0,0.0,1.0,-0.221501390298974,-37.68852479794798,Male,lost
Glutamatergic_Neuron,OPC,PTPRM,0.221501390298974,0.0,0.0,1.0,-0.221501390298974,-37.68852479794798,Male,lost
Astrocyte,Endothelial,VEGF,1.18732246854478,0.0,1.40827220441051,0.0,0.22094973586572997,0.2462144047547299,Male,shared
Astrocyte,Microglia,PTN,0.207076614960061,0.0,0.42739345655429,0.0066666666666666,0.220316841594229,1.045400180269551,Male,shared
Tanycyte,Astrocyte,PTPRM,0.219474090905878,0.0,0.0,1.0,-0.219474090905878,-37.675259682262485,Male,lost
Astrocyte,Tanycyte,PTPRM,0.219474090905878,0.0,0.0,1.0,-0.219474090905878,-37.675259682262485,Male,lost
Astrocyte,Pericyte,PTPRM,0.219236803388862,0.0,0.0,1.0,-0.219236803388862,-37.673699048314724,Male,lost
Pericyte,Astrocyte,PTPRM,0.219236803388862,0.0,0.0,1.0,-0.219236803388862,-37.673699048314724,Male,lost
Glutamatergic_Neuron,SMC,SEMA4,0.358671773271657,0.0,0.139797433940576,0.0266666666666667,-0.218874339331081,-1.3593263331452645,Male,shared
Ependymal,Glutamatergic_Neuron,JAM,0.218700971324659,0.0,0.0,1.0,-0.218700971324659,-37.67016867166231,Male,lost
GABAergic_Neuron,SMC,SEMA4,0.354255111878574,0.0,0.13620192163817,0.0266666666666667,-0.218053190240404,-1.3790416131741066,Male,shared
SMC,Microglia,FGF,0.217469634577409,0.0,0.0,1.0,-0.217469634577409,-37.662023014370746,Male,lost
SMC,GABAergic_Neuron,BMP,0.217122213698166,0.0,0.0,1.0,-0.217122213698166,-37.65971637889959,Male,lost
Tanycyte,Astrocyte,NCAM,0.0,1.0,0.217117224371977,0.01,0.217117224371977,37.65968322633204,Male,gained
GABAergic_Neuron,Ependymal,PTPRM,0.21703735836797,0.0,0.0,1.0,-0.21703735836797,-37.659152437097994,Male,lost
Ependymal,GABAergic_Neuron,PTPRM,0.21703735836797,0.0,0.0,1.0,-0.21703735836797,-37.659152437097994,Male,lost
MOL,SMC,PTN,0.891947416261904,0.0,0.674971048859642,0.0,-0.216976367402262,-0.4021330374068732,Male,shared
OPC,GABAergic_Neuron,PTPRM,0.0,1.0,0.216439088303472,0.03,0.216439088303472,37.655170113214744,Male,gained
GABAergic_Neuron,OPC,PTPRM,0.0,1.0,0.216439088303472,0.03,0.216439088303472,37.655170113214744,Male,gained
Astrocyte,OPC,BMP,0.0,1.0,0.213868828496178,0.0,0.213868828496178,37.6379352679673,Male,gained
Endothelial,Astrocyte,COLLAGEN,1.16180231056355,0.0,0.948916414964989,0.0,-0.21288589559856097,-0.29201168560029117,Male,shared
Glutamatergic_Neuron,Microglia,TENASCIN,0.255673554506161,0.0,0.468010961990621,0.0,0.21233740748445995,0.8722393780376002,Male,shared
OPC,OPC,JAM,0.767770666363912,0.0,0.55550977101332,0.0,-0.212260895350592,-0.4668631534780485,Male,shared
Tanycyte,Microglia,GDF,0.257201712302165,0.0,0.0451733872447492,0.0,-0.21202832505741578,-2.509355246488812,Male,shared
