source,target,interaction_name,ligand,receptor,interaction_name_2,pathway_name,annotation,evidence,prob_young,pval_young,prob_aged,pval_aged,delta_prob,log2FC,sex,status
SMC,GABAergic_Neuron,THBS1_ITGA3_ITGB1,,,,,,,0.0,1.0,0.0257686857245862,0.0,0.0257686857245862,34.58489990650067,Female,gained
Astrocyte,Astrocyte,ENTPD1_ADORA1,Entpd1,Adora1,Entpd1  - Adora1,CD39,Cell-Cell Contact,PMID: 21677139,0.0194773505104544,0.0,0.0452449909771593,0.0,0.0257676404667049,1.2159606397937148,Female,shared
Astrocyte,Glutamatergic_Neuron,NEGR1_NEGR1,Negr1,Negr1,Negr1  - Negr1,NEGR,Cell-Cell Contact,KEGG: mmu04514,0.418958601636793,0.0,0.393202320782419,0.0,-0.02575628085437398,-0.09153585774179082,Female,shared
Glutamatergic_Neuron,Astrocyte,NEGR1_NEGR1,Negr1,Negr1,Negr1  - Negr1,NEGR,Cell-Cell Contact,KEGG: mmu04514,0.418958601636793,0.0,0.393202320782419,0.0,-0.02575628085437398,-0.09153585774179082,Female,shared
Tanycyte,Glutamatergic_Neuron,EFNB1_EPHB1,Efnb1,Ephb1,Efnb1  - Ephb1,EPHB,Cell-Cell Contact,PMID: 15114347,0.0801686227547314,0.0,0.054427704097475,0.0,-0.025740918657256397,-0.5586965091609831,Female,shared
Tanycyte,Ependymal,LAMB2_ITGAV_ITGB8,,,,,,,0.0,1.0,0.025728700176871,0.0,0.025728700176871,34.582659522373326,Female,gained
OPC,Glutamatergic_Neuron,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.531080822221284,0.0,0.505366143632208,0.0,-0.025714678589076057,-0.07160241744595167,Female,shared
Glutamatergic_Neuron,Ependymal,FGF9_FGFR1,Fgf9,Fgfr1,Fgf9  - Fgfr1,FGF,Secreted Signaling,PMC: 4393358,0.106596577795967,0.0,0.132304208993095,0.0,0.025707631197128003,0.3116978366068886,Female,shared
SMC,Glutamatergic_Neuron,LAMB2_DAG1,Lamb2,Dag1,Lamb2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.179031267473562,0.0,0.204738014466482,0.0,0.02570674699292,0.19356742430517884,Female,shared
Pericyte,Ependymal,PTN_PTPRZ1,Ptn,Ptprz1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.468228343345176,0.0,0.442552009843186,0.0,-0.02567633350199,-0.0813652536274678,Female,shared
Microglia,Microglia,TNF_TNFRSF1B,Tnf,Tnfrsf1b,Tnf  - Tnfrsf1b,TNF,Secreted Signaling,KEGG: mmu04060,0.184019167582097,0.0,0.209681939162984,0.0,0.025662771580887006,0.18834655468536282,Female,shared
Endothelial,Ependymal,LAMA5_ITGAV_ITGB8,,,,,,,0.0,1.0,0.0256620810598224,0.0,0.0256620810598224,34.578919119082514,Female,gained
MOL,Tanycyte,LAMA2_CD44,Lama2,Cd44,Lama2  - Cd44,LAMININ,ECM-Receptor,KEGG: mmu04512,0.154493312844955,0.0,0.128871068474231,0.0,-0.025622244370723996,-0.261615977906887,Female,shared
GABAergic_Neuron,GABAergic_Neuron,POMC_OPRL1,,,,,,,0.0,1.0,0.0256078588433939,0.0,0.0256078588433939,34.57586757846995,Female,gained
OPC,Ependymal,PSAP_GPR37L1,Psap,Gpr37l1,Psap  - Gpr37l1,PSAP,Secreted Signaling,PMID: 23690594,0.300143609916108,0.0,0.32569078581009,0.0,0.025547175893981977,0.11784995151967179,Female,shared
MOL,Ependymal,PTN_PTPRZ1,Ptn,Ptprz1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.420234464200603,0.0,0.394689464877856,0.0,-0.02554499932274701,-0.09047647386445952,Female,shared
Tanycyte,OPC,MIF_ACKR3,Mif,Ackr3,Mif  - Ackr3,MIF,Secreted Signaling,PMID: 26175090,0.0147966542029453,0.0,0.0403358538569131,0.0,0.025539199653967802,1.4467918034361513,Female,shared
Ependymal,Tanycyte,COL6A5_SDC4,Col6a5,Sdc4,Col6a5  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0703295786599586,0.0,0.0958458720981394,0.0,0.025516293438180793,0.44658472482037215,Female,shared
Tanycyte,Tanycyte,GAS6_MERTK,Gas6,Mertk,Gas6  - Mertk,GAS,Secreted Signaling,PMID: 27801848,0.175048822426831,0.0,0.149533749937837,0.0,-0.02551507248899401,-0.22728621753486805,Female,shared
SMC,Pericyte,LAMB2_DAG1,Lamb2,Dag1,Lamb2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.220131644717971,0.0,0.245642026062584,0.0,0.025510381344613003,0.15819085488048912,Female,shared
MOL,Ependymal,LAMA2_DAG1,Lama2,Dag1,Lama2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.242277982532809,0.0,0.216785571252166,0.0,-0.025492411280643,-0.16039456568984375,Female,shared
Pericyte,Microglia,VTN_ITGAV_ITGB1,Vtn,ITGAV_ITGB1,Vtn  - (Itgav+Itgb1),VTN,ECM-Receptor,KEGG: mmu04512,0.330825578985403,0.0,0.305334394396338,0.0,-0.025491184589064964,-0.11568067494886361,Female,shared
Glutamatergic_Neuron,MOL,NRG3_ERBB4,Nrg3,Erbb4,Nrg3  - Erbb4,NRG,Secreted Signaling,KEGG: mmu04012,0.500399354940335,0.0,0.474914214041005,0.0,-0.025485140899330072,-0.0754129934660277,Female,shared
Pericyte,Glutamatergic_Neuron,LAMB1_ITGA3_ITGB1,Lamb1,ITGA3_ITGB1,Lamb1  - (Itga3+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0254656449290464,0.0,0.0,1.0,-0.0254656449290464,-34.56783320353682,Female,lost
MOL,Ependymal,FGF1_FGFR1,Fgf1,Fgfr1,Fgf1  - Fgfr1,FGF,Secreted Signaling,PMC: 4393358,0.245005317399438,0.0,0.21958769601402,0.0,-0.025417621385418004,-0.15801584146356207,Female,shared
OPC,OPC,NRXN3_NLGN1,Nrxn3,Nlgn1,Nrxn3  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.508359880910044,0.0,0.482951806445165,0.0,-0.025408074464879027,-0.07397094892842969,Female,shared
Tanycyte,Ependymal,ENHO_GPR19,Enho,Gpr19,Enho  - Gpr19,ENHO,Secreted Signaling,PMID: 28476646,0.0870055738355064,0.0,0.0616132832000529,0.01,-0.0253922906354535,-0.4978664123481795,Female,shared
Astrocyte,Glutamatergic_Neuron,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.539245204223617,0.0,0.513889413863453,0.0,-0.025355790360164,-0.06948350794626938,Female,shared
Endothelial,Endothelial,HSPG2_DAG1,Hspg2,Dag1,Hspg2  - Dag1,HSPG,ECM-Receptor,KEGG: mmu04512,0.0204949762273674,0.0,0.0458502469085144,0.0,0.025355270681147,1.1616591863145846,Female,shared
Microglia,Tanycyte,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.179380901555223,0.0,0.204731701935718,0.0,0.025350800380495003,0.1907082189497936,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,EFNA5_EPHB2,Efna5,Ephb2,Efna5  - Ephb2,EPHA,Cell-Cell Contact,PMID:15107857; PMID: 15114347,0.24995974355309,0.0,0.224624776500288,0.0,-0.025334967052802,-0.15417869680855076,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.523960476440058,0.0,0.498626858037507,0.0,-0.02533361840255105,-0.07149739576815313,Female,shared
Pericyte,GABAergic_Neuron,LAMB1_ITGA3_ITGB1,Lamb1,ITGA3_ITGB1,Lamb1  - (Itga3+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0253134124282565,0.0,0.0,1.0,-0.0253134124282565,-34.5591829550546,Female,lost
GABAergic_Neuron,GABAergic_Neuron,SEMA3C_NRP1_PLXNA1,Sema3c,NRP1_PLXNA1,Sema3c  - (Nrp1+Plxna1),SEMA3,Secreted Signaling,PMID: 27533782,0.0252322567282996,0.0,0.0,1.0,-0.0252322567282996,-34.55455019310181,Female,lost
Microglia,Pericyte,PROS1_AXL,Pros1,Axl,Pros1  - Axl,PROS,Secreted Signaling,PMID: 29531161,0.221288608649848,0.0,0.246510605616182,0.0,0.02522199696633398,0.15572053001092603,Female,shared
SMC,GABAergic_Neuron,BMP5_ACVR1_BMPR2,,,,,,,0.0,1.0,0.0252211973728195,0.0,0.0252211973728195,34.55391771796821,Female,gained
SMC,Microglia,JAG1_NOTCH1,Jag1,Notch1,Jag1  - Notch1,NOTCH,Cell-Cell Contact,PMID: 22353464,0.0844049430010292,0.0,0.059201006813357,0.0,-0.0252039361876722,-0.5117057783176414,Female,shared
Astrocyte,Tanycyte,NCAM1_FGFR1,Ncam1,Fgfr1,Ncam1  - Fgfr1,NCAM,Cell-Cell Contact,PMID: 12791257,0.279695352218548,0.0,0.254506983695254,0.0,-0.025188368523294036,-0.13615103578717255,Female,shared
GABAergic_Neuron,GABAergic_Neuron,CDH4_CDH4,Cdh4,Cdh4,Cdh4  - Cdh4,CDH,Cell-Cell Contact,KEGG: mmu04514,0.16500088637918,0.0,0.139838027928239,0.0,-0.025162858450941017,-0.2387170301731086,Female,shared
SMC,Endothelial,JAG1_NOTCH4,Jag1,Notch4,Jag1  - Notch4,NOTCH,Cell-Cell Contact,PMID: 22353464,0.0873337908528092,0.0,0.0621712778975841,0.0,-0.025162512955225105,-0.49029173084358557,Female,shared
Glutamatergic_Neuron,OPC,CD46_JAG1,,,,,,,0.0,1.0,0.0251367299404942,0.0,0.0251367299404942,34.549077929418004,Female,gained
GABAergic_Neuron,Endothelial,JAG2_NOTCH1,Jag2,Notch1,Jag2  - Notch1,NOTCH,Cell-Cell Contact,PMID: 22353464,0.10533533263601,0.0,0.130460327367382,0.0,0.025124994731372002,0.30862171301242997,Female,shared
OPC,Ependymal,BMP7_ACVR1_BMPR2,,,,,,,0.0,1.0,0.0251013724490864,0.0,0.0251013724490864,34.547047196428245,Female,gained
Endothelial,Endothelial,TGFB1_ACVR1_TGFBR1,,,,,,,0.0,1.0,0.0250872646856016,0.0,0.0250872646856016,34.546236128341334,Female,gained
Glutamatergic_Neuron,Tanycyte,PDGFA_PDGFRB,,,,,,,0.0,1.0,0.0250701740715145,0.0,0.0250701740715145,34.54525296230441,Female,gained
MOL,Microglia,LAMA2_ITGA9_ITGB1,Lama2,ITGA9_ITGB1,Lama2  - (Itga9+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.201258725665389,0.0,0.176195912874421,0.0,-0.025062812790968003,-0.1918708740999602,Female,shared
GABAergic_Neuron,OPC,CD46_JAG1,,,,,,,0.0,1.0,0.0250085544131177,0.0,0.0250085544131177,34.54170261575443,Female,gained
Glutamatergic_Neuron,Ependymal,SEMA3C_NRP2_PLXNA4,Sema3c,NRP2_PLXNA4,Sema3c  - (Nrp2+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782,0.0250040314948918,0.01,0.0,1.0,-0.0250040314948918,-34.54144167376977,Female,lost
Pericyte,GABAergic_Neuron,LAMB2_ITGA3_ITGB1,,,,,,,0.0,1.0,0.0250004440782467,0.0,0.0250004440782467,34.54123467037046,Female,gained
Glutamatergic_Neuron,OPC,FGF1_FGFR3,,,,,,,0.0,1.0,0.0249753482554275,0.0,0.0249753482554275,34.53978574398113,Female,gained
Endothelial,Endothelial,MPZL1_MPZL1,Mpzl1,Mpzl1,Mpzl1  - Mpzl1,MPZ,Cell-Cell Contact,KEGG: mmu04514,0.31353319271297,0.0,0.288565660748603,0.0,-0.024967531964366962,-0.1197185547778851,Female,shared
MOL,Glutamatergic_Neuron,NCAM1_NCAM2,Ncam1,Ncam2,Ncam1  - Ncam2,NCAM,Cell-Cell Contact,KEGG: mmu04514,0.457966061239852,0.0,0.433000835388291,0.0,-0.024965225851561024,-0.08087087928835787,Female,shared
GABAergic_Neuron,OPC,SEMA3C_NRP2_PLXNA2,Sema3c,NRP2_PLXNA2,Sema3c  - (Nrp2+Plxna2),SEMA3,Secreted Signaling,PMID: 27533782,0.0249639201351842,0.0,0.0,1.0,-0.0249639201351842,-34.53912545025956,Female,lost
Pericyte,SMC,PDGFA_PDGFRB,,,,,,,0.0,1.0,0.0249434827163195,0.0,0.0249434827163195,34.53794386344851,Female,gained
Tanycyte,Glutamatergic_Neuron,GAS6_TYRO3,,,,,,,0.0,1.0,0.0249332484480226,0.0,0.0249332484480226,34.5373518066725,Female,gained
Glutamatergic_Neuron,GABAergic_Neuron,NEGR1_NEGR1,Negr1,Negr1,Negr1  - Negr1,NEGR,Cell-Cell Contact,KEGG: mmu04514,0.458202132368557,0.0,0.433317118634368,0.0,-0.024885013734189,-0.0805609397592826,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,NEGR1_NEGR1,Negr1,Negr1,Negr1  - Negr1,NEGR,Cell-Cell Contact,KEGG: mmu04514,0.458202132368557,0.0,0.433317118634368,0.0,-0.024885013734189,-0.0805609397592826,Female,shared
OPC,GABAergic_Neuron,SEMA3D_NRP2_PLXNA4,Sema3d,NRP2_PLXNA4,Sema3d  - (Nrp2+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782,0.274058725564061,0.0,0.249180001664751,0.0,-0.024878723899310035,-0.1372967811404845,Female,shared
OPC,Ependymal,LAMA4_ITGAV_ITGB8,,,,,,,0.0,1.0,0.0247968297343716,0.0,0.0247968297343716,34.5294366332995,Female,gained
Tanycyte,MOL,GAS6_TYRO3,Gas6,Tyro3,Gas6  - Tyro3,GAS,Secreted Signaling,PMID: 27801848,0.228839096384027,0.0,0.204100011719691,0.0,-0.024739084664335997,-0.1650572875190535,Female,shared
Astrocyte,Glutamatergic_Neuron,NCAM1_NCAM2,Ncam1,Ncam2,Ncam1  - Ncam2,NCAM,Cell-Cell Contact,KEGG: mmu04514,0.438829609145626,0.0,0.414118417551609,0.0,-0.024711191594017023,-0.0836175052475184,Female,shared
SMC,Glutamatergic_Neuron,COL4A2_ITGA3_ITGB1,Col4a2,ITGA3_ITGB1,Col4a2  - (Itga3+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.122537190853387,0.0,0.0978349324727446,0.0,-0.024702258380642397,-0.3247980991758789,Female,shared
Tanycyte,Glutamatergic_Neuron,EFNA5_EPHB2,Efna5,Ephb2,Efna5  - Ephb2,EPHA,Cell-Cell Contact,PMID:15107857; PMID: 15114347,0.300816458535225,0.0,0.276116348765644,0.0,-0.02470010976958098,-0.12360719118449148,Female,shared
Microglia,Microglia,APP_CD74,App,Cd74,App  - Cd74,APP,Cell-Cell Contact,PMID: 19849849,0.0266064649487719,0.0,0.0512992596284247,0.0,0.0246927946796528,0.9471611640767584,Female,shared
OPC,Tanycyte,NRXN2_NLGN1,Nrxn2,Nlgn1,Nrxn2  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.416839826118411,0.0,0.392152249268885,0.0,-0.02468757684952605,-0.08807924826892968,Female,shared
GABAergic_Neuron,GABAergic_Neuron,NECTIN1_NECTIN3,,,,,,,0.0,1.0,0.0246856291255106,0.0,0.0246856291255106,34.52295236227879,Female,gained
GABAergic_Neuron,GABAergic_Neuron,NECTIN3_NECTIN1,,,,,,,0.0,1.0,0.0246856291255106,0.0,0.0246856291255106,34.52295236227879,Female,gained
OPC,Tanycyte,JAM2_ITGAV_ITGB1,Jam2,ITGAV_ITGB1,Jam2  - (Itgav+Itgb1),JAM,Cell-Cell Contact,KEGG: mmu04514,0.0488430016870105,0.0,0.0735285463527002,0.0,0.0246855446656897,0.5901525982884688,Female,shared
Ependymal,OPC,WNT4_FZD3_LRP6,Wnt4,FZD3_LRP6,Wnt4  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147,0.105707418876838,0.0,0.0810240244722522,0.0,-0.024683394404585807,-0.3836549823751502,Female,shared
SMC,Glutamatergic_Neuron,COL4A1_ITGA3_ITGB1,Col4a1,ITGA3_ITGB1,Col4a1  - (Itga3+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.129678447308966,0.0,0.10501648984865,0.0,-0.024661957460315992,-0.304322842270012,Female,shared
Endothelial,SMC,SEMA7A_ITGB1_ITGA1,Sema7a,ITGB1_ITGA1,Sema7a  - (Itgb1+Itga1),SEMA7,Cell-Cell Contact,PMID: 22325954,0.373882407319656,0.0,0.34925656093899,0.0,-0.024625846380666006,-0.09829737059889376,Female,shared
Endothelial,Glutamatergic_Neuron,GAS6_TYRO3,,,,,,,0.0,1.0,0.0246113055595051,0.0,0.0246113055595051,34.51860213961189,Female,gained
Endothelial,GABAergic_Neuron,SEMA3C_NRP1_PLXNA2,Sema3c,NRP1_PLXNA2,Sema3c  - (Nrp1+Plxna2),SEMA3,Secreted Signaling,PMID: 27533782,0.255709486368053,0.0,0.231099564440285,0.0,-0.024609921927768008,-0.14599114227593255,Female,shared
OPC,OPC,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.53957372958795,0.0,0.51497134423796,0.0,-0.02460238534999004,-0.06732795375038962,Female,shared
Ependymal,Astrocyte,TNR_SDC4,Tnr,Sdc4,Tnr  - Sdc4,TENASCIN,ECM-Receptor,KEGG: mmu04512,0.270878418132715,0.0,0.246282192957303,0.0,-0.024596225175412018,-0.137333133530241,Female,shared
Pericyte,Ependymal,CXCL12_CXCR4,Cxcl12,Cxcr4,Cxcl12  - Cxcr4,CXCL,Secreted Signaling,KEGG: mmu04060,0.0433246843956125,0.0,0.0678955148406659,0.0,0.0245708304450534,0.6481270336406784,Female,shared
OPC,Microglia,JAM3_ITGAM_ITGB2,Jam3,ITGAM_ITGB2,Jam3  - (Itgam+Itgb2),JAM,Cell-Cell Contact,"KEGG: mmu04514; PMID: 16118203, PMC2194005",0.163189520069456,0.0,0.187733520705435,0.0,0.024544000635979002,0.2021378618746323,Female,shared
Glutamatergic_Neuron,OPC,SEMA3C_NRP2_PLXNA4,Sema3c,NRP2_PLXNA4,Sema3c  - (Nrp2+Plxna4),SEMA3,Secreted Signaling,PMID: 27533782,0.0245309261041245,0.01,0.0,1.0,-0.0245309261041245,-34.51388264922041,Female,lost
Tanycyte,MOL,GDF11_TGFBR1_ACVR2B,Gdf11,TGFBR1_ACVR2B,Gdf11  - (Tgfbr1+Acvr2b),GDF,Secreted Signaling,KEGG: mmu04350,0.0402356979832136,0.0,0.0157174040679064,0.0,-0.0245182939153072,-1.3561131022375674,Female,shared
SMC,OPC,GDF11_TGFBR1_ACVR2B,Gdf11,TGFBR1_ACVR2B,Gdf11  - (Tgfbr1+Acvr2b),GDF,Secreted Signaling,KEGG: mmu04350,0.0244518587911759,0.0,0.0,1.0,-0.0244518587911759,-34.50922508964718,Female,lost
OPC,Astrocyte,NRXN3_NLGN1,Nrxn3,Nlgn1,Nrxn3  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.477605607941591,0.0,0.45317390718269,0.0,-0.024431700758900998,-0.07575498036472425,Female,shared
Pericyte,Microglia,LAMA2_ITGA6_ITGB1,Lama2,ITGA6_ITGB1,Lama2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.336865862322104,0.0,0.312455437486066,0.0,-0.024410424836038003,-0.10852378774522135,Female,shared
Pericyte,SMC,LAMC1_ITGA7_ITGB1,Lamc1,ITGA7_ITGB1,Lamc1  - (Itga7+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.356603494799821,0.0,0.381007765915619,0.0,0.024404271115798015,0.09549956205393137,Female,shared
Endothelial,Astrocyte,COL4A1_SDC4,Col4a1,Sdc4,Col4a1  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.323684771047451,0.0,0.29928258743229,0.0,-0.024402183615161,-0.11308114639417521,Female,shared
Endothelial,Tanycyte,COL4A2_CD44,Col4a2,Cd44,Col4a2  - Cd44,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.208553338904137,0.0,0.184167011958495,0.0,-0.024386326945641995,-0.17940174104621245,Female,shared
Ependymal,OPC,BMP6_ACVR1_BMPR2,Bmp6,ACVR1_BMPR2,Bmp6  - (Acvr1+Bmpr2),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.0478285174293044,0.0,0.0234469230878846,0.0,-0.024381594341419798,-1.0284724598685984,Female,shared
Microglia,SMC,JAM2_ITGAV_ITGB1,Jam2,ITGAV_ITGB1,Jam2  - (Itgav+Itgb1),JAM,Cell-Cell Contact,KEGG: mmu04514,0.0461432108752757,0.0,0.0704975213122101,0.0,0.024354310436934395,0.6114541358916191,Female,shared
Endothelial,Tanycyte,FN1_CD44,Fn1,Cd44,Fn1  - Cd44,FN1,ECM-Receptor,KEGG: mmu04512,0.23752885479582,0.0,0.213181372283984,0.0,-0.024347482511835994,-0.15602140000917972,Female,shared
Ependymal,Endothelial,TGFB2_ACVR1_TGFBR1,,,,,,,0.0,1.0,0.024304770163238,0.0,0.024304770163238,34.50052044035532,Female,gained
Ependymal,OPC,COL1A2_ITGAV_ITGB8,Col1a2,ITGAV_ITGB8,Col1a2  - (Itgav+Itgb8),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0505056508269779,0.0,0.0748086496683277,0.0,0.0243029988413498,0.566760276891137,Female,shared
Ependymal,Glutamatergic_Neuron,RELN_ITGA3_ITGB1,Reln,ITGA3_ITGB1,Reln  - (Itga3+Itgb1),RELN,ECM-Receptor,KEGG: mmu04512,0.0498584750711458,0.0,0.0255558325783631,0.0,-0.024302642492782696,-0.9641861650576623,Female,shared
Glutamatergic_Neuron,Tanycyte,COL4A2_SDC4,Col4a2,Sdc4,Col4a2  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.119315257472282,0.0,0.143611411245387,0.0,0.02429615377310501,0.26739184921672615,Female,shared
MOL,SMC,NCAM1_FGFR1,Ncam1,Fgfr1,Ncam1  - Fgfr1,NCAM,Cell-Cell Contact,PMID: 12791257,0.325253492269544,0.0,0.300966791630664,0.0,-0.02428670063888,-0.11196023707895447,Female,shared
Astrocyte,MOL,FGF1_FGFR2,Fgf1,Fgfr2,Fgf1  - Fgfr2,FGF,Secreted Signaling,PMC: 4393358,0.287403088910561,0.0,0.263119180192529,0.0,-0.024283908718031988,-0.12735914922387503,Female,shared
GABAergic_Neuron,Tanycyte,LAMC1_ITGA1_ITGB1,Lamc1,ITGA1_ITGB1,Lamc1  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0368403644003597,0.0,0.0125707985005354,0.0,-0.0242695658998243,-1.5512110385532134,Female,shared
Endothelial,Tanycyte,LAMA5_ITGAV_ITGB8,Lama5,ITGAV_ITGB8,Lama5  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0214472188335239,0.0,0.0457041535383693,0.0,0.024256934704845398,1.0915347031078668,Female,shared
Tanycyte,OPC,GAS6_MERTK,Gas6,Mertk,Gas6  - Mertk,GAS,Secreted Signaling,PMID: 27801848,0.130615798178233,0.0,0.106367685204088,0.0,-0.02424811297414499,-0.2962694809077492,Female,shared
OPC,Astrocyte,PSAP_GPR37L1,Psap,Gpr37l1,Psap  - Gpr37l1,PSAP,Secreted Signaling,PMID: 23690594,0.324248594165485,0.0,0.348487130760084,0.0,0.02423853659459896,0.10400506052040734,Female,shared
Glutamatergic_Neuron,OPC,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.532468815441517,0.0,0.50823558092664,0.0,-0.024233234514877022,-0.06719965479033128,Female,shared
Tanycyte,GABAergic_Neuron,MDK_SDC2,Mdk,Sdc2,Mdk  - Sdc2,MK,Secreted Signaling,PMID: 28356350,0.15161230919421,0.0,0.17584434166828,0.0,0.024232032474069992,0.21391202388123512,Female,shared
Astrocyte,OPC,NRXN1_NLGN1,Nrxn1,Nlgn1,Nrxn1  - Nlgn1,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.547716171887457,0.0,0.523485165417235,0.0,-0.024231006470222027,-0.06527982358352438,Female,shared
Tanycyte,OPC,EFNA5_EPHB2,Efna5,Ephb2,Efna5  - Ephb2,EPHA,Cell-Cell Contact,PMID:15107857; PMID: 15114347,0.230233739456448,0.0,0.206026739124356,0.0,-0.024207000332092,-0.16026767844244214,Female,shared
SMC,OPC,COL4A2_ITGAV_ITGB8,Col4a2,ITGAV_ITGB8,Col4a2  - (Itgav+Itgb8),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.306629803925466,0.0,0.282437266669649,0.0,-0.024192537255816993,-0.11856747141645049,Female,shared
Microglia,MOL,F11R_JAM3,F11r,Jam3,F11r  - Jam3,JAM,Cell-Cell Contact,KEGG: mmu04514,0.336974782121496,0.0,0.312806173818714,0.0,-0.024168608302782002,-0.10737164254722145,Female,shared
MOL,Microglia,JAM3_F11R,Jam3,F11r,Jam3  - F11r,JAM,Cell-Cell Contact,KEGG: mmu04514,0.336974782121496,0.0,0.312806173818714,0.0,-0.024168608302782002,-0.10737164254722145,Female,shared
OPC,SMC,MIF_ACKR3,Mif,Ackr3,Mif  - Ackr3,MIF,Secreted Signaling,PMID: 26175090,0.150578902041612,0.0,0.174736966867732,0.0,0.024158064826119985,0.2146652082723375,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,EFNA5_EPHB2,Efna5,Ephb2,Efna5  - Ephb2,EPHA,Cell-Cell Contact,PMID:15107857; PMID: 15114347,0.260213518207737,0.0,0.236057202886732,0.0,-0.02415631532100504,-0.14055940763425973,Female,shared
Microglia,Endothelial,OSM_LIFR_IL6ST,,,,,,,0.0,1.0,0.0241517145057713,0.0,0.0241517145057713,34.49140655709071,Female,gained
SMC,SMC,WNT5B_FZD4,Wnt5b,Fzd4,Wnt5b  - Fzd4,ncWNT,Secreted Signaling,KEGG: mmu04310,0.147220244429746,0.0,0.123074569840174,0.0,-0.024145674589571994,-0.2584433745380841,Female,shared
Pericyte,MOL,LAMA4_SV2A,Lama4,Sv2a,Lama4  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512,0.272922311646106,0.0,0.248813746440469,0.0,-0.024108565205636978,-0.13342414749670542,Female,shared
Pericyte,Pericyte,LAMA4_ITGA1_ITGB1,Lama4,ITGA1_ITGB1,Lama4  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.301390413091069,0.0,0.277282227586217,0.0,-0.024108185504851998,-0.12027837731511802,Female,shared
Tanycyte,SMC,PDGFD_PDGFRB,Pdgfd,Pdgfrb,Pdgfd  - Pdgfrb,PDGF,Secreted Signaling,PMID: 15207812,0.0240819180922327,0.0,0.0,1.0,-0.0240819180922327,-34.487231254317955,Female,lost
Ependymal,OPC,BMP6_BMPR1A_ACVR2B,Bmp6,BMPR1A_ACVR2B,Bmp6  - (Bmpr1a+Acvr2b),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.0240638782236189,0.0,0.0,1.0,-0.0240638782236189,-34.486150120254514,Female,lost
OPC,GABAergic_Neuron,EFNA2_EPHA4,,,,,,,0.0,1.0,0.0240510317925826,0.0,0.0240510317925826,34.48537973607287,Female,gained
