"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
8.22677977529441e-13,0.385603887457985,0.708,0.726,1.91091640620539e-08,"Frmd5"
1.02978456875963e-37,0.384985906550017,0.189,0.128,2.39198359631487e-33,"Mobp"
0.000375612389103871,0.384951650582706,0.243,0.232,1,"Dnajb14"
0.217939502971809,0.384843443921975,0.383,0.402,1,"Nell1"
0.000658517485943731,0.384470982325926,0.126,0.114,1,"Cntfr"
1.86147733520855e-16,0.384166754218485,0.462,0.446,4.32383955422243e-12,"Bmpr2"
0.000354534807764922,0.383902992930438,0.206,0.195,1,"Lrp11"
0.38190657363428,0.383885414323883,0.503,0.543,1,"Hdac9"
1.24681553160309e-33,0.383785030022961,0.552,0.511,2.89610311680766e-29,"Plxdc2"
0.00140991783597957,0.383571447636663,0.156,0.145,1,"Tmem9"
0.410173620972512,0.383473831220403,0.268,0.274,1,"Atp1a1"
0.0332058008175528,0.383230561738934,0.304,0.327,1,"Col25a1"
0.0335557045234906,0.383017222539526,0.163,0.178,1,"Rps12"
0.00392440763264527,0.38270485257838,0.268,0.262,1,"Cpd"
0.459407507243651,0.382576155116433,0.21,0.212,1,"Enox2"
1.20393363930093e-05,0.38175703575679,0.282,0.268,0.279649705736821,"Sil1"
0.00216617061756593,0.381712676204706,0.432,0.44,1,"Slco3a1"
0.416544043555994,0.381294520555616,0.173,0.173,1,"Cox7a2"
0.000907524710946242,0.379896415770275,0.265,0.256,1,"Ppp3cc"
0.0716132933876696,0.379827255944864,0.127,0.121,1,"Slc2a8"
2.32455568953847e-23,0.379472043445883,0.556,0.537,5.39947795565995e-19,"Srsf2"
0.00356100860676577,0.378329278165246,0.454,0.463,1,"Palm2"
2.28174345571791e-21,0.378011152041707,0.589,0.574,5.30003369894157e-17,"Zdhhc20"
0.00178286592617316,0.377980032546417,0.243,0.234,1,"Gnb2"
0.0236229948120378,0.377761519980731,0.136,0.129,1,"Fuca1"
9.15905638516152e-10,0.376954421684103,0.476,0.475,2.12746561714532e-05,"Spop"
0.487621491171112,0.376883814806433,0.119,0.118,1,"Ppard"
0.343236033181567,0.375739482756636,0.224,0.225,1,"Grk5"
4.81673241338839e-09,0.375616592905293,0.444,0.434,0.000111883060498185,"Ank"
0.32332243504856,0.37546123719867,0.1,0.098,1,"Esrra"
2.5261707724975e-28,0.374545671021203,0.588,0.556,5.8677894703572e-24,"Dock10"
0.975428040059714,0.372829935002009,0.101,0.103,1,"Ndufs2"
0.960276250690774,0.372731977716273,0.133,0.136,1,"Tmem189"
0.00779753419204379,0.372696312631238,0.277,0.271,1,"Arsb"
0.108861386693472,0.372471295411605,0.125,0.12,1,"Tmem248"
1.24160211873966e-06,0.372023251871849,0.142,0.124,0.0288399340140848,"Itgav"
0.39516732827949,0.371132628198601,0.108,0.106,1,"Insig1"
0.173490350993024,0.370986164904071,0.101,0.098,1,"Creb3l2"
0.532677105939506,0.370499934972909,0.151,0.152,1,"Dusp16"
2.06677303761349e-07,0.36997513833941,0.335,0.319,0.00480070041176861,"Vapa"
0.00901842555486837,0.3693574831125,0.154,0.146,1,"Scn1b"
0.00416908954168445,0.369052529152686,0.127,0.117,1,"Tmem222"
1.12460071346519e-05,0.368717908491069,0.218,0.201,0.261222253723693,"Gm20754"
0.00299766296068853,0.368622281171906,0.228,0.218,1,"Sdf4"
1.19997843252695e-05,0.368561241724717,0.171,0.154,0.27873099030736,"Tanc1"
4.61368307870071e-08,0.368144179689494,0.402,0.391,0.0010716663055206,"Lnpep"
0.0462831587293437,0.367808162207809,0.116,0.11,1,"Synj2"
0.503311807744998,0.36767487980881,0.157,0.164,1,"Derl1"
7.8304626212231e-09,0.367191152139683,0.529,0.542,0.00018188598576577,"Gm47283"
0.0120531654625842,0.367002077249887,0.141,0.132,1,"Egln1"
0.0209500912754618,0.36698450106117,0.159,0.151,1,"Iscu"
2.18618411037092e-10,0.366700565481037,0.285,0.258,5.07806845156956e-06,"Syngr3"
0.273241333255644,0.365042858650336,0.133,0.13,1,"Abhd3"
1.43122448415627e-05,0.365005378472116,0.327,0.318,0.332444823179818,"Hmgn3"
0.712253862874713,0.364928090629502,0.194,0.197,1,"Stat3"
2.4112131817743e-17,0.364873940733409,0.532,0.531,5.60076597862536e-13,"Gmds"
0.000691462247834882,0.364810001608797,0.123,0.111,1,"Nfix"
0.370469209574925,0.364738234659605,0.192,0.192,1,"Lgi3"
0.000242355144438399,0.364568454919902,0.637,0.671,1,"Apbb2"
0.68336029600861,0.364011237057804,0.126,0.13,1,"Zmpste24"
6.94421241538459e-14,0.363861917344402,0.187,0.155,1.61300165984553e-09,"Gatm"
0.00052573226267564,0.363085793984067,0.211,0.2,1,"Abhd16a"
0.0628535635452381,0.36252876100793,0.122,0.116,1,"BC003965"
0.000920036582103258,0.362421813073559,0.37,0.369,1,"Zfp804a"
0.0949862848213969,0.36229303283664,0.126,0.122,1,"Ak2"
0.89359363272745,0.361965592213733,0.115,0.117,1,"Aff1"
0.0643629776352672,0.361652190967153,0.157,0.152,1,"Dvl1"
0.431112258669193,0.361343010999986,0.115,0.119,1,"Elmsan1"
5.347712508027e-05,0.361306192231219,0.187,0.171,1,"Fsd1"
3.08328376403285e-27,0.36095363660513,0.603,0.605,7.16185152709551e-23,"Scg5"
0.0120609081938105,0.36024879008365,0.18,0.172,1,"Foxo3"
0.278255733425008,0.360248538633324,0.233,0.235,1,"Rnpep"
5.98443448758113e-64,0.360205810096581,0.876,0.888,1.39006444277534e-59,"Ptprd"
0.000606130857899251,0.359755084243002,0.237,0.226,1,"U2af1"
0.0516016108508081,0.359526644518123,0.203,0.2,1,"Arf3"
0.198254106303689,0.359313810141514,0.332,0.34,1,"Snx24"
4.71043759448481e-27,0.359230147939416,0.665,0.67,1.09414044444693e-22,"Kcnq3"
0.0717229004982185,0.359054825818824,0.107,0.102,1,"Fam3c"
0.77102694116036,0.358102915237501,0.102,0.103,1,"Polr2c"
0.0827026262443125,0.356719407843313,0.114,0.109,1,"Tagln3"
0.324836664681841,0.35603787820082,0.14,0.139,1,"Ncstn"
0.137739235910304,0.355389287577315,0.192,0.189,1,"Capzb"
2.43712130981418e-32,0.355172683457335,0.703,0.761,5.66094537843637e-28,"Nrg3"
0.387859445201674,0.354861304772962,0.47,0.497,1,"Tmod2"
0.0296016412782588,0.354466965512083,0.195,0.188,1,"Pdzd8"
0.000139412888898448,0.354224033603521,0.292,0.282,1,"Sec63"
0.0232263385199043,0.353372673087308,0.211,0.206,1,"Enpp5"
4.41501523229021e-05,0.352953081677793,0.482,0.489,1,"Tmem117"
0.0366570379480872,0.352516391220299,0.174,0.168,1,"Fkbp3"
0.013027449506834,0.352435694137527,0.51,0.532,1,"Map7"
0.00256690584644592,0.351695163559734,0.187,0.176,1,"Tfg"
0.114351500200852,0.351343609833399,0.131,0.127,1,"Pcx"
2.29485763062401e-07,0.351330005401129,0.113,0.094,0.00533049530441345,"Il33"
0.0835516399666126,0.351062439636711,0.126,0.121,1,"Mcrip1"
8.84367114427621e-09,0.350989172057491,0.349,0.33,0.000205420793339248,"Il1rap"
2.14199528799356e-08,0.350576356683951,0.344,0.326,0.000497542665495143,"Cul3"
0.00518677339080045,0.350502456612774,0.103,0.094,1,"Ppfibp2"
4.62380775426818e-112,0.350451380541157,0.917,0.945,1.07401806516141e-107,"Magi2"
0.777093746398802,0.349649916730214,0.349,0.369,1,"Emc10"
3.8405389763598e-39,0.349532772849214,0.731,0.737,8.92080393428854e-35,"Exoc6b"
0.198713221273574,0.349509850453848,0.1,0.097,1,"Kank1"
3.72461988596372e-07,0.349105347344655,0.389,0.381,0.00865154707111652,"Lpp"
1.64615777206754e-05,0.349091317995383,0.138,0.122,0.382369527295848,"Marcks"
2.92302405198503e-12,0.349039125890512,0.226,0.195,6.78960026795082e-08,"Plekhg1"
2.16094246280619e-09,0.349002436509521,0.648,0.685,5.01943715260622e-05,"Dcc"
0.56732156878892,0.348627236679956,0.105,0.104,1,"Txn2"
0.379915673463183,0.348618179958828,0.168,0.177,1,"B3galt5"
0.0210880571599097,0.347809473843612,0.318,0.324,1,"Rnf220"
1.04141127144831e-06,0.347684491630438,0.409,0.4,0.0241899010132013,"Lpgat1"
8.82965099246484e-17,0.347484088504979,0.596,0.597,2.05095133252973e-12,"Bcas3"
0.0186997668882189,0.347213030125828,0.37,0.378,1,"Gtdc1"
0.588679417297568,0.345982607868901,0.147,0.147,1,"Snx5"
0.640054292007848,0.345770393551983,0.176,0.183,1,"Ski"
0.000389784653746009,0.345491034216392,0.37,0.368,1,"Ppp2r2a"
4.17869781992266e-15,0.345225891449839,0.485,0.469,9.70627929611634e-11,"Itfg1"
0.0408088555244534,0.345125143321223,0.209,0.204,1,"Sdhb"
0.00925394483462648,0.344945346857828,0.365,0.367,1,"Frmd4b"
0.110966482475365,0.344935839812525,0.191,0.188,1,"Mdh2"
0.420707858048069,0.344872623006169,0.448,0.469,1,"Foxp1"
0.00385338964314731,0.344745112335729,0.402,0.411,1,"Tox"
7.87757553098026e-05,0.344389002531195,0.128,0.113,1,"Elovl4"
0.00437229774475063,0.34431313362595,0.208,0.199,1,"March3"
0.0117474801637603,0.343178903871697,0.268,0.264,1,"Sptlc2"
0.301955695309423,0.343096907035954,0.106,0.103,1,"Aph1a"
0.238906575036523,0.342996156082696,0.224,0.224,1,"Hmox2"
1.70077025141725e-05,0.342792455129814,0.332,0.323,0.395054913999198,"Mcu"
0.171678753641777,0.342006188728854,0.4,0.438,1,"Grm3"
0.000364293239798031,0.341453486833846,0.278,0.267,1,"Pnkd"
1.42808358458266e-15,0.340463259172147,0.661,0.675,3.31715255026861e-11,"Hecw2"
4.77947010502331e-05,0.340144231911349,0.349,0.342,1,"Fam117b"
0.00860878877632423,0.340136807091437,0.252,0.246,1,"Rpn2"
2.39342340254474e-54,0.339896338389006,0.748,0.756,5.55944387943092e-50,"Exoc4"
0.0258439056533903,0.33973896908046,0.139,0.132,1,"Arpc5l"
7.24979994352982e-17,0.338665647711668,0.524,0.527,1.68398353088311e-12,"Tmx4"
0.00219196674405337,0.338527496617671,0.116,0.106,1,"Megf10"
0.00164346188286907,0.338319294224217,0.26,0.251,1,"Tmeff1"
0.481759168547212,0.336679535444572,0.321,0.328,1,"Tmem164"
0.000196752819363459,0.336116968349294,0.298,0.288,1,"Creb1"
0.311505655809698,0.335637491887578,0.125,0.131,1,"Zdhhc9"
0.6573230523022,0.335581120751872,0.229,0.234,1,"Reep3"
0.010441087410078,0.335417625229139,0.218,0.21,1,"Rsu1"
0.0163505326341379,0.33522348023953,0.3,0.299,1,"Rps6ka3"
0.135680200240229,0.33517977448673,0.585,0.646,1,"Plcb1"
0.126128678514186,0.335154849154575,0.134,0.13,1,"Mxd4"
0.672176356680985,0.335058322026097,0.405,0.427,1,"Kcnq5"
0.92441997300234,0.334509109625196,0.162,0.165,1,"Pigp"
0.5761598931359,0.33433853256409,0.148,0.149,1,"Rhoq"
0.233006618162276,0.333690489828907,0.191,0.19,1,"Prdx2"
0.00196673126997681,0.333654052632582,0.123,0.113,1,"Pld1"
1.85460671898496e-06,0.33344821450764,0.325,0.308,0.0430788048685826,"Rab31"
0.129724038675477,0.333303631050086,0.138,0.147,1,"Cct7"
0.000392543371511171,0.333293888654155,0.335,0.328,1,"Tmem208"
0.251780096792832,0.333070775731134,0.101,0.098,1,"Rad23a"
0.0066203184620862,0.332793754846159,0.184,0.175,1,"2210016L21Rik"
0.370976224925136,0.33179606226161,0.103,0.101,1,"Chkb"
0.133744003312736,0.331676918873417,0.48,0.509,1,"Kcnc2"
0.130493564946116,0.331489969123822,0.165,0.161,1,"Osbp"
9.40886315058723e-05,0.331016449070532,0.378,0.371,1,"Chsy3"
1.28188700689493e-05,0.330801297392783,0.299,0.286,0.297756713961555,"Gm21992"
0.388173737480361,0.330169751702839,0.324,0.336,1,"Jam3"
0.407587204958932,0.329796536763909,0.164,0.172,1,"Ugcg"
7.9495596217689e-05,0.329783297996175,0.325,0.317,1,"6330403K07Rik"
0.00551556020730527,0.328403498317478,0.229,0.223,1,"Ache"
8.31034563220051e-07,0.326710524450458,0.63,0.669,0.0193032708344753,"Pcdh7"
3.67984989325871e-06,0.32655307008948,0.235,0.216,0.0854755533206134,"Fign"
0.115470683020089,0.326447956719812,0.111,0.106,1,"Slc1a4"
8.29890390665875e-47,0.326134400596988,0.791,0.795,1.92766939943869e-42,"App"
0.401130845537433,0.326070817452243,0.197,0.198,1,"Clcn4"
0.0661105187788252,0.326054433414638,0.1,0.095,1,"Foxo1"
0.144059268820466,0.325968457122072,0.211,0.226,1,"Rpl17"
0.481438185825968,0.325646792933555,0.097,0.101,1,"Lemd2"
1.38767085191371e-37,0.325038131730036,0.813,0.835,3.22328185482516e-33,"Cadm2"
0.00675051946840382,0.32454488608388,0.288,0.284,1,"Dag1"
0.255088930000618,0.324266671916264,0.308,0.311,1,"Peli1"
4.12468097909482e-05,0.323217803211115,0.339,0.329,0.958080897824146,"Sgce"
7.57189676589869e-07,0.322584697997483,0.423,0.417,0.0175880018078295,"Fnip1"
0.155311211133354,0.322311732392744,0.196,0.194,1,"Ppp1r37"
0.00134136434423368,0.321875057503493,0.267,0.26,1,"Pcdh19"
2.96813212331541e-11,0.321629322645972,0.616,0.63,6.89437729603703e-07,"Naaladl2"
0.00267168580438562,0.321226991717728,0.311,0.306,1,"Crim1"
0.336222516383426,0.321216680245526,0.246,0.249,1,"Atp5f1"
0.0112950552392433,0.320929155573959,0.126,0.118,1,"Fam8a1"
5.41426589110571e-29,0.32083337012771,0.604,0.595,1.25762568118603e-24,"Cpe"
0.00233975242209589,0.320756736289799,0.229,0.219,1,"Mlf2"
3.9069958029581e-06,0.320088366908949,0.488,0.495,0.0907516985111107,"Lcorl"
0.004727233746347,0.319330323015871,0.154,0.145,1,"Arhgef10"
0.529125607805969,0.319054581206985,0.211,0.214,1,"Myo1d"
0.155715507025563,0.317995406399376,0.381,0.407,1,"Cspg5"
1.23284222504646e-10,0.317632072824981,0.493,0.488,2.86364592033791e-06,"Zfp609"
1.61642408250532e-05,0.317333969463145,0.411,0.409,0.375462985884335,"Asxl1"
0.263627939976334,0.317111204617624,0.111,0.108,1,"Pigs"
1.65443954214724e-05,0.31687855393372,0.376,0.368,0.38429321684996,"Adam10"
0.284848020061593,0.316683148935327,0.155,0.153,1,"Itgb8"
2.13414529231846e-07,0.316551810963014,0.31,0.29,0.00495719268499733,"Znrf3"
0.000401240830390518,0.316485891618989,0.278,0.312,1,"Abca2"
0.777528211401932,0.31572853310589,0.105,0.105,1,"Ufc1"
2.02304769983927e-20,0.315651597037175,0.673,0.695,4.69913519718665e-16,"Dgki"
0.0929008103623929,0.31563296434763,0.24,0.238,1,"Tada2a"
1.5981840920442e-08,0.315507389321858,0.623,0.646,0.000371226200900027,"Oxr1"
0.00714738895792028,0.315499381884401,0.323,0.321,1,"Tmed9"
0.0236189438072276,0.314569206538915,0.164,0.156,1,"D930016D06Rik"
0.934774872893203,0.314432177832801,0.115,0.117,1,"Emc1"
0.144220077868275,0.31429066770078,0.121,0.116,1,"Mpv17"
0.352697707239567,0.314006077305669,0.245,0.248,1,"Kctd8"
4.36496420739402e-09,0.313792290871165,0.474,0.476,0.000101389388609348,"Tusc3"
0.6329125546935,0.313772730134197,0.117,0.117,1,"Ndufv3"
0.0226682222885457,0.313414993644708,0.549,0.596,1,"Galntl6"
0.486531799836509,0.312283410965722,0.157,0.163,1,"Eif3c"
0.321655021988996,0.312102827358324,0.119,0.116,1,"Neu1"
0.00109455892175703,0.312091200938567,0.267,0.258,1,"Map2k1"
4.32834232166795e-60,0.311955586449898,0.768,0.788,1.00538735447703e-55,"Kansl1"
0.0123543575829374,0.311695898432916,0.196,0.188,1,"Rims3"
1.48473196388209e-10,0.310887520140207,0.458,0.45,3.44873540570532e-06,"Dcaf6"
8.42545113932888e-12,0.310854849284522,0.617,0.629,1.95706379064331e-07,"Rsrp1"
0.391481449656809,0.310779331770502,0.122,0.12,1,"Lpcat1"
0.0522183190769637,0.31055878023454,0.125,0.135,1,"Gpr155"
0.15987044998659,0.31046728918564,0.136,0.133,1,"Gpat4"
0.00195166682903425,0.310185417723113,0.305,0.3,1,"Clmn"
7.89674821491102e-43,0.310110009838685,0.715,0.705,1.83425667535953e-38,"Gnas"
0.0302369738717018,0.309927752606885,0.32,0.321,1,"Rps6ka5"
4.7901090964576e-06,0.309747388468695,0.312,0.296,0.111264654092517,"Ypel2"
5.43655002804228e-28,0.309660863306239,0.709,0.788,1.26280184051366e-23,"Gabrb1"
2.42980289665082e-07,0.309655994878183,0.332,0.32,0.00564394616834052,"Gm38393"
0.735391771361985,0.30862339601535,0.137,0.141,1,"Fkbp8"
0.152674648391743,0.308586435469253,0.198,0.195,1,"Gtf2a1"
0.000182658470151024,0.308346383889441,0.175,0.161,1,"Phf1"
2.24330665436623e-06,0.308133805047607,0.687,0.71,0.0521075269676188,"Otud7a"
0.000469683973179199,0.308091466592223,0.135,0.122,1,"Mrps12"
0.000404373752047059,0.307537074221349,0.098,0.113,1,"Ubl5"
0.760673192332908,0.307327551082129,0.108,0.108,1,"Pdk3"
0.116504385818802,0.306546157291799,0.314,0.317,1,"Sh3glb1"
2.53993698092541e-26,0.306466166495146,0.745,0.761,5.89976561929355e-22,"Ncam2"
0.107769293714233,0.30635522930495,0.137,0.132,1,"Fcf1"
0.000832857843734886,0.306018954946344,0.131,0.119,1,"Rab34"
9.63260875166723e-08,0.305815983511776,0.466,0.465,0.00223746236083727,"Igf1r"
1.0509132661116e-31,0.305597563366592,0.71,0.708,2.44106133452402e-27,"B3galt1"
0.33232140990964,0.30526263843779,0.45,0.478,1,"Kctd16"
0.10862050261416,0.304648129622615,0.146,0.156,1,"Tbcb"
0.300855431518587,0.304136896644433,0.109,0.106,1,"Lima1"
6.40052038546575e-05,0.304052914375738,0.354,0.346,1,"Ube2d3"
0.151266032079633,0.304033143410042,0.117,0.112,1,"Rfc2"
0.093306713561791,0.303916052314245,0.143,0.137,1,"Bcl7c"
0.221477983623985,0.303807702054502,0.151,0.147,1,"Pcyox1"
0.123632988554391,0.303625067702123,0.336,0.362,1,"Vps8"
0.0512985915009285,0.303067738811407,0.198,0.214,1,"Efcab14"
0.700954628833671,0.30254635490268,0.154,0.155,1,"P2rx4"
1.12007734509565e-08,0.301406716667892,0.605,0.622,0.000260171565718817,"Slc22a17"
0.76296844433379,0.3011739005572,0.147,0.149,1,"Socs5"
0.147470100751676,0.300984917432307,0.241,0.239,1,"Scaf11"
0.204369025965835,0.300656733507232,0.16,0.17,1,"9530026P05Rik"
1.10251431901549e-08,0.300577290228105,0.718,0.792,0.000256092026020917,"Kcnd2"
0.0278184473424172,0.300416510915091,0.281,0.279,1,"Mfsd6"
0.3213496630559,0.30019464142934,0.105,0.102,1,"Sh3bgrl"
0.535144374822289,0.299572825530549,0.11,0.108,1,"Fxyd7"
0.0985898292070022,0.299529123897384,0.131,0.14,1,"Swi5"
0.0121012497082075,0.299335167765146,0.209,0.227,1,"Etv6"
0.200327488252525,0.299295614315741,0.273,0.275,1,"Ubl3"
0.852660432421769,0.299115947967966,0.124,0.125,1,"Dbndd2"
1.52797387106835e-05,0.29902125302435,0.381,0.373,0.354917770771757,"Dennd5a"
0.242272138067395,0.298644607074531,0.129,0.137,1,"Sub1"
0.66560067717541,0.298640093611664,0.163,0.168,1,"Gm28928"
0.23859338863608,0.298636488693392,0.141,0.148,1,"Eloc"
0.844212585210517,0.298405163226009,0.124,0.125,1,"Psmc2"
0.144209769413147,0.298258371308749,0.125,0.122,1,"Slirp"
0.144180409515639,0.297817129934076,0.303,0.306,1,"Fhit"
0.750192183221681,0.297583996235322,0.204,0.208,1,"Erg28"
1.39482433904952e-10,0.29643285372971,0.595,0.607,3.23989797474422e-06,"Fam49b"
0.775083205031541,0.295881627931617,0.168,0.173,1,"Dstn"
0.293551166192878,0.295687439679958,0.178,0.176,1,"Epb41l2"
0.313470788101961,0.295253265891887,0.172,0.17,1,"Ust"
1.97352953978204e-24,0.294914541669115,0.65,0.661,4.58411441500573e-20,"Strn3"
5.49069418737774e-12,0.294770995968564,0.581,0.596,1.2753784458441e-07,"Stox2"
0.0231692109431184,0.294613884376058,0.238,0.233,1,"Snca"
2.91287468210942e-20,0.294517424260762,0.712,0.771,6.76602531160377e-16,"Xkr4"
0.115861948631022,0.294135705930643,0.481,0.503,1,"Ptprj"
0.00805720570728711,0.294000177435215,0.258,0.251,1,"Ppp4r2"
0.947977280860404,0.293523617718166,0.142,0.144,1,"Pcolce2"
0.465931594856652,0.292983899603539,0.118,0.116,1,"Skap2"
0.146612236653663,0.292839443155191,0.309,0.311,1,"Itpr1"
0.0142573519665957,0.292491438410383,0.309,0.306,1,"Rnf38"
0.138635922426608,0.29211491417345,0.15,0.16,1,"Tbc1d14"
0.0539309391169839,0.291766220726634,0.188,0.183,1,"Bex1"
0.0189537574927249,0.291451780806537,0.215,0.209,1,"Ube2e1"
0.123372350608275,0.291034279530767,0.103,0.098,1,"1810043G02Rik"
0.00115042907291725,0.290695149833877,0.354,0.35,1,"Cpeb2"
0.0667906126469326,0.289870957372373,0.484,0.54,1,"Unc5d"
0.000699167699306276,0.289522176034373,0.419,0.424,1,"Clstn1"
0.0575756648008693,0.28944263794145,0.18,0.175,1,"Nop56"
0.00066784700746541,0.28904588061548,0.277,0.268,1,"Zcchc14"
0.456443363338361,0.289009256684857,0.113,0.111,1,"Tmem128"
8.05062255556568e-12,0.288953380130615,0.541,0.543,1.8699986072068e-07,"Cask"
0.213909685367842,0.288705218080971,0.183,0.182,1,"Serp2"
2.03012859303876e-07,0.2879363124119,0.601,0.615,0.00471558269591043,"Wnk1"
0.560119372159071,0.287840895180169,0.28,0.292,1,"Atp1b3"
0.000101388457976413,0.287467724565323,0.462,0.463,1,"Trps1"
0.409580212972279,0.28737261163572,0.133,0.132,1,"Tgfbr1"
0.309199042437407,0.287234599068125,0.116,0.122,1,"Derl2"
0.274685971501965,0.287202134364737,0.167,0.175,1,"Sc5d"
4.34188359249447e-11,0.286814421002061,0.549,0.539,1.00853272086461e-06,"Sorcs1"
5.45115442712664e-08,0.286745050701291,0.105,0.128,0.00126619415033298,"Samhd1"
0.345705045670171,0.286583632967084,0.341,0.362,1,"Pde3b"
0.846868253066111,0.285738971416521,0.418,0.44,1,"Pak1"
0.00125421579965303,0.285682628843435,0.16,0.148,1,"Plekhh1"
2.28952880042578e-24,0.285329768158059,0.845,0.896,5.318117497629e-20,"Lsamp"
1.74091679788646e-06,0.285003689738446,0.635,0.685,0.0404380153813066,"Syt1"
0.525298517223716,0.284839166481356,0.23,0.232,1,"H2afy"
0.175130176734762,0.284636545255919,0.094,0.1,1,"Ddc"
4.28704374674537e-07,0.284601710567353,0.552,0.569,0.00995794521494015,"Ahcyl2"
0.445918069300124,0.284424839818476,0.403,0.419,1,"Maml2"
0.866185893127198,0.284126295013383,0.179,0.182,1,"Vgll4"
0.0232036306049101,0.28409533554954,0.322,0.321,1,"Zfpm2"
0.337993276920392,0.284092666492709,0.373,0.4,1,"Pde7b"
0.5730785496536,0.283842080143402,0.124,0.128,1,"Man1c1"
1.07161290556171e-07,0.283795195182211,0.512,0.516,0.00248914245703873,"Mkln1"
0.00654517119235599,0.2834018407674,0.269,0.262,1,"Vps50"
0.734054123836926,0.283014230275324,0.103,0.103,1,"Flot1"
0.719241939962688,0.282521936850431,0.133,0.136,1,"Slc7a8"
0.288895896525147,0.282052565709844,0.101,0.098,1,"Med31"
0.512276407718679,0.281489850747563,0.106,0.105,1,"Rnf170"
0.340419110025558,0.281332125763311,0.181,0.181,1,"Atp13a2"
1.57064285624394e-06,0.28107571730069,0.483,0.49,0.0364828922648343,"Pacs1"
0.256680829285787,0.280849942067555,0.099,0.105,1,"Slc27a4"
0.955721775688763,0.280492071616158,0.157,0.16,1,"Nucks1"
0.000184092435361803,0.280337015264505,0.666,0.708,1,"Robo1"
1.08191703937376e-39,0.280099868355283,0.736,0.757,2.51307689905736e-35,"Dennd1a"
0.106301793633543,0.280054981438824,0.31,0.313,1,"Tsc22d2"
0.121087632987283,0.279956523426321,0.11,0.105,1,"Abcb9"
0.505309823112889,0.279906689532831,0.167,0.174,1,"Wbp2"
3.31806447808627e-05,0.279741083629678,0.477,0.48,0.770720016969878,"Sh3kbp1"
0.626239303739655,0.27938948231398,0.187,0.188,1,"Dirc2"
0.000100322335472644,0.279119139693024,0.231,0.216,1,"Nfib"
0.334369661113792,0.278914224601576,0.13,0.136,1,"Sgcb"
0.165863358168326,0.278829603013282,0.288,0.29,1,"Tmem245"
3.52266372238443e-37,0.278741139814387,0.806,0.847,8.18244329435457e-33,"Ctnna2"
0.886966497628911,0.278228609266923,0.122,0.125,1,"Phactr4"
0.0212269221493559,0.278167539456843,0.138,0.15,1,"Coro2a"
0.161379249008302,0.277268556348066,0.239,0.238,1,"Agpat5"
0.000258131378214444,0.276854434456628,0.346,0.338,1,"Gkap1"
8.05253532552328e-26,0.276456355828827,0.863,0.901,1.87044290541255e-21,"Lrrc4c"
0.0367030593912612,0.276420565267784,0.117,0.11,1,"Tesk2"
5.63636574486099e-07,0.275860854330624,0.436,0.429,0.0130921503521631,"Slc25a36"
0.000205920255869841,0.275615695162564,0.094,0.109,1,"Iqgap2"
0.0337393806794037,0.275242033276596,0.141,0.134,1,"Car11"
1.42356164971686e-05,0.274633357758545,0.163,0.145,0.330664899996233,"Paqr8"
0.807568145125276,0.27435500414828,0.155,0.158,1,"Etf1"
3.36227371447085e-08,0.273994435868883,0.507,0.497,0.000780988938397288,"Tmtc2"
5.83089103169156e-06,0.273378876374303,0.495,0.502,0.135439936884131,"Atp9a"
0.806063387778094,0.27304614949192,0.185,0.188,1,"Rbx1"
0.520551257370248,0.27302717785223,0.263,0.269,1,"Stim2"
0.348549698575196,0.27287481027952,0.422,0.461,1,"Nhs"
3.10423565541927e-11,0.272771638472358,0.579,0.581,7.21051858040788e-07,"Aig1"
0.66990662804898,0.272580669980944,0.187,0.192,1,"Exoc6"
0.213122792681637,0.272286540802381,0.131,0.128,1,"Csnk1e"
1.34882310186448e-12,0.27226252873299,0.552,0.56,3.13304630101082e-08,"Rfx7"
0.825665588778085,0.271035521888319,0.127,0.128,1,"Slc39a6"
0.0501744651860633,0.270681275161901,0.116,0.125,1,"Sec61g"
0.954421957670267,0.270531490335897,0.205,0.21,1,"Txnl1"
0.182800428122895,0.269914721628894,0.139,0.148,1,"Prmt1"
0.00280041335307166,0.269913278112581,0.423,0.426,1,"Pbrm1"
0.929444607719403,0.269481483993697,0.232,0.239,1,"Amfr"
0.000803347162714112,0.269438842162147,0.738,0.778,1,"Cdc42bpa"
0.155724145392927,0.269396099993036,0.42,0.455,1,"Slc9a9"
0.0330703412000944,0.269322633562168,0.347,0.349,1,"Klf7"
7.75116977148591e-08,0.269205573216164,0.51,0.512,0.00180044171452075,"Gabbr1"
0.692180171068806,0.269171990584806,0.27,0.276,1,"Ptp4a2"
0.000321661321252841,0.269077151245798,0.203,0.19,1,"St6gal1"
0.0368739566273712,0.269061301123831,0.549,0.592,1,"Dpp10"
0.0535204954607372,0.267736892940623,0.184,0.178,1,"Dgke"
0.18288862602863,0.267242081210131,0.146,0.155,1,"Tmem219"
0.409688738601658,0.267188090415342,0.332,0.355,1,"Fam19a2"
0.564996826928346,0.267044532161133,0.146,0.151,1,"Smc1a"
0.104287961219921,0.266807879773398,0.259,0.276,1,"Slain1"
0.0398484427742562,0.266629768246059,0.279,0.276,1,"Sema5a"
0.730021924126107,0.26626889117405,0.403,0.426,1,"Numb"
0.218556933337772,0.266163872855164,0.194,0.193,1,"Nap1l1"
0.209448086328599,0.266126452261533,0.232,0.233,1,"Epha4"
