"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.69207117924797e-10,0.865033630583283,0.448,0.245,6.25314293515719e-06,"Wdpcp"
3.6534978627207e-06,0.863566394936012,0.343,0.206,0.0848634483552763,"Tax1bp1"
0.00416767637678173,0.862871679393345,0.119,0.066,1,"Mapre1"
0.00297452705245087,0.862629174855567,0.167,0.102,1,"Lactb2"
0.0209899259555198,0.860438030656532,0.119,0.075,1,"Radil"
0.00153896097383689,0.860085800800243,0.11,0.055,1,"Ift46"
0.00184363272369395,0.859583391787921,0.119,0.062,1,"C330007P06Rik"
0.00239862409771579,0.859493375452017,0.2,0.127,1,"Ddr1"
8.59215031935759e-05,0.858693725690571,0.238,0.139,1,"Shroom4"
0.0267239653325056,0.857674967100181,0.11,0.068,1,"Bzw1"
0.000658415077766457,0.857443353619712,0.338,0.243,1,"Csmd1"
2.93243194272936e-09,0.857024094526341,0.443,0.254,6.81145291657175e-05,"Thada"
0.0980772732390915,0.856648459891679,0.133,0.101,1,"Arhgap44"
0.00856177509188717,0.855212253040098,0.157,0.102,1,"Gm36975"
0.00117899858118977,0.85431094973746,0.205,0.129,1,"Wdr35"
0.00198988440893081,0.853728208033654,0.2,0.126,1,"Amy1"
0.0018152444045992,0.853654385184428,0.129,0.069,1,"Frem1"
0.00397559796400311,0.853652246752629,0.138,0.08,1,"Carf"
0.0123018707104992,0.853083855468765,0.114,0.068,1,"Clns1a"
0.00813014133489647,0.851710473423004,0.114,0.065,1,"Bnip3l"
8.50517080404952e-17,0.851694083544293,0.8,0.581,1.97558107436462e-12,"Dst"
0.000574470468316464,0.850994335553229,0.214,0.13,1,"Casd1"
3.96988522402872e-09,0.849795581038204,0.848,0.76,9.2212493983739e-05,"B3galt1"
0.0854760930280598,0.849469388810736,0.129,0.095,1,"Arl8b"
0.00900197873023263,0.848875402731754,0.152,0.096,1,"Rcbtb2"
0.00166137305939088,0.848720234530222,0.257,0.175,1,"Elavl1"
0.023530132504845,0.846261440925609,0.119,0.075,1,"Nlgn2"
0.00276425044189342,0.845624983097947,0.176,0.109,1,"Sepsecs"
0.0169864876738546,0.845261558912904,0.119,0.073,1,"Snapin"
0.000540561601455188,0.842810430926161,0.219,0.133,1,"Rpl8"
0.0258614541459406,0.842547721293552,0.167,0.116,1,"Ipo9"
1.80511431007323e-14,0.842433056379923,0.652,0.385,4.19291951943811e-10,"Ttc3"
0.047303883643865,0.842307367604535,0.162,0.117,1,"Rpl37a"
3.96137237450675e-06,0.84225186147235,0.324,0.192,0.0920147575150429,"Clint1"
0.00825695848809544,0.83914698792497,0.157,0.101,1,"Fbxl2"
0.00182018478096176,0.838044872804822,0.105,0.052,1,"Cops7a"
2.95940379284779e-10,0.837644278428975,0.724,0.536,6.87410313002685e-06,"Prkca"
5.38553970100386e-06,0.837609067310888,0.29,0.167,0.125095316174918,"Ints8"
0.000584825403943284,0.835674282495324,0.305,0.213,1,"Csad"
0.00235751995456087,0.8353444391595,0.143,0.081,1,"Sap30bp"
0.0112560480082583,0.835088431398497,0.157,0.102,1,"Tango6"
0.00226567323730976,0.835068719568061,0.148,0.084,1,"Zfp26"
2.87049972303959e-05,0.8346517596383,0.41,0.285,0.666759675667635,"Dnah7b"
0.0156017750019983,0.83424900995998,0.152,0.099,1,"Sdk2"
0.00433691025250816,0.833208382475419,0.143,0.084,1,"Rpl23"
0.00852757951614453,0.832717585323138,0.157,0.1,1,"Ilf3"
6.74968179038232e-06,0.832688021641332,0.238,0.125,0.156781608627001,"Cfap20"
0.0118501841451615,0.830422992967834,0.138,0.087,1,"Mpv17"
0.0199978805146891,0.830111296202704,0.214,0.157,1,"Dnm3"
0.128318976154213,0.829871905539793,0.1,0.072,1,"Brox"
0.0737723424774993,0.829292097693712,0.133,0.097,1,"Fam13c"
0.000876576088025011,0.828529523642401,0.233,0.149,1,"Mtch1"
0.0286932086194574,0.827870640967497,0.2,0.149,1,"Ammecr1"
2.13006851920361e-05,0.827506860957584,0.333,0.206,0.494772315640614,"Glrb"
0.0126887492706373,0.826861359927658,0.11,0.064,1,"Gpr180"
0.00566746989689602,0.826668559557331,0.181,0.116,1,"Nrg1"
0.000797757201115717,0.826076374063847,0.157,0.087,1,"Tcf3"
4.41029257941126e-07,0.826009089325508,0.381,0.231,0.0102442276034565,"Pura"
0.00392076089892238,0.825897861681147,0.114,0.062,1,"Hspb11"
0.00180400711307916,0.825654519829896,0.157,0.091,1,"Mtm1"
0.0147334943012141,0.825567609368367,0.114,0.068,1,"4932438H23Rik"
0.00666460995624458,0.824288610707824,0.1,0.054,1,"Fam131a"
3.67643105835839e-07,0.824284776239686,0.338,0.189,0.00853961406235488,"Rps8"
0.103479924557918,0.823462880809767,0.124,0.091,1,"Rps14"
0.00444006834977043,0.823295062436766,0.143,0.084,1,"Sdk1"
0.0271583294886993,0.823248904415836,0.157,0.11,1,"Stk4"
0.0017404205175319,0.822888353646967,0.176,0.105,1,"Polk"
0.0175830990447774,0.821933437269402,0.176,0.124,1,"Dzank1"
0.0194525227268588,0.821916801549401,0.138,0.09,1,"Gdpd1"
0.0237698597538813,0.821254248131358,0.114,0.071,1,"Bend7"
0.0115049138785881,0.819946888040462,0.186,0.127,1,"Rps21"
5.48275875976779e-06,0.819487067103765,0.452,0.312,0.127353520471886,"9530026P05Rik"
0.0168724386111577,0.818607485407803,0.133,0.084,1,"Pafah1b2"
3.19576650378716e-08,0.817966387511139,0.419,0.245,0.000742312643499681,"Ttc8"
0.00455158405921773,0.817917879707393,0.157,0.096,1,"Bbs7"
0.0778838947333727,0.817756723030987,0.1,0.068,1,"Grin2a"
0.00607297888141925,0.817699578038337,0.148,0.089,1,"Tm2d2"
0.00604289943231408,0.81710669422756,0.152,0.093,1,"Poldip3"
0.0302375376125438,0.81693114010662,0.1,0.062,1,"Trp53"
0.0423902186461145,0.816764689993693,0.1,0.064,1,"Nceh1"
1.37432822718654e-07,0.816573193621985,0.405,0.235,0.0031922896061089,"Cacna1a"
0.0834095721934136,0.816558978052395,0.1,0.068,1,"Arhgef17"
1.47721801499632e-05,0.815532980227748,0.371,0.243,0.343128200523345,"Ubap2l"
6.37786312206215e-06,0.815464712274693,0.29,0.169,0.14814500459926,"Retreg1"
0.241953873199784,0.814680303581054,0.114,0.092,1,"Cpsf3"
0.00109116059554344,0.814062681456114,0.171,0.099,1,"N4bp1"
0.0404348033959267,0.813809283164729,0.1,0.063,1,"Fis1"
2.35354490486201e-06,0.81372637650287,0.252,0.134,0.0546681410501349,"Grm7"
0.00941298731889618,0.813582704934882,0.148,0.093,1,"Hmox2"
0.000205274002676535,0.81291584745221,0.238,0.143,1,"Usp3"
0.0343341527421456,0.81222905876181,0.148,0.104,1,"Trim26"
0.0141645685533005,0.812159610853988,0.105,0.061,1,"Pold3"
5.17486912497805e-06,0.811433536873973,0.248,0.133,0.12020186003499,"Morf4l2"
6.36326146715474e-06,0.810919077980688,0.39,0.257,0.14780583735907,"Dock7"
0.00228991035054457,0.810686764770522,0.143,0.082,1,"Gm3448"
0.0801940763561539,0.810535990196787,0.105,0.072,1,"Ash2l"
0.00662759521852208,0.809441004740338,0.143,0.087,1,"G3bp2"
0.00164276818180278,0.809159116623164,0.119,0.062,1,"Fgfr1op"
1.68828676255657e-08,0.808767912390223,0.552,0.366,0.000392155249206641,"2010111I01Rik"
2.29966438373771e-07,0.8083804760512,0.352,0.2,0.00534166043054594,"Qrich1"
0.000211958269291305,0.80819392613564,0.229,0.136,1,"Suco"
0.0308118269961203,0.807495411127416,0.105,0.066,1,"Dpm2"
0.00181162238047083,0.80735326322243,0.195,0.121,1,"Usp25"
0.000199238311964517,0.807044824348531,0.3,0.196,1,"Rnf38"
0.00764917866660523,0.804924610844023,0.114,0.065,1,"Kmt5c"
0.0423372057697174,0.804685072014878,0.133,0.092,1,"Msl1"
0.000174021502711106,0.804129677327089,0.352,0.24,1,"Agap1"
0.000128981290323138,0.80366360690667,0.433,0.318,1,"Garem1"
0.000155160815153303,0.803352328498921,0.19,0.102,1,"Krcc1"
0.000594253156106683,0.803016546362624,0.248,0.161,1,"Spata7"
2.45034717211806e-05,0.802599560467272,0.352,0.225,0.569166641139584,"Snd1"
0.0553471336102513,0.802522293409699,0.105,0.069,1,"Mob1b"
0.00655958891268109,0.799516477616829,0.133,0.079,1,"Mycbp"
0.00084833168153348,0.799400370930898,0.138,0.072,1,"Dnajb2"
0.0510600746625798,0.799221224455708,0.186,0.137,1,"Rab5a"
0.0112990933522419,0.799042854418946,0.11,0.064,1,"Tmem161a"
0.00319227946456853,0.798998253157046,0.133,0.075,1,"Clcn5"
1.67987537242555e-19,0.798509460681026,0.91,0.739,3.90201451507006e-15,"Rbm39"
0.004480517387071,0.798214455964528,0.162,0.1,1,"Sema4d"
5.41519932276285e-06,0.798075319476797,0.281,0.156,0.125784249869135,"Eea1"
0.0286610767394302,0.797169006772252,0.133,0.089,1,"Sbds"
9.75981049972963e-05,0.796113235854287,0.357,0.241,1,"Fkbp5"
0.000940374900078386,0.795258919434197,0.124,0.063,1,"Wdr19"
7.00190245537701e-08,0.794050601199843,0.405,0.238,0.00162640190233497,"Thap3"
0.000559975369654407,0.790344346388453,0.148,0.078,1,"Ttc27"
0.00296606524943901,0.790174035951243,0.162,0.097,1,"Abhd16a"
0.000224276755364721,0.790073502895576,0.21,0.119,1,"Coq3"
9.41770705622153e-05,0.789529321773086,0.267,0.163,1,"Abca3"
0.0183479726905786,0.789389164656295,0.167,0.114,1,"1110032A03Rik"
0.000725441818298147,0.788636050667529,0.119,0.058,1,"Erh"
6.78862588541998e-06,0.788629748621784,0.467,0.327,0.157686202066535,"Btbd9"
0.0229479565889141,0.788229673880302,0.119,0.076,1,"Metap1"
0.0241300588872772,0.78793062639759,0.19,0.135,1,"Mdk"
0.00354261687619279,0.787438788544188,0.11,0.058,1,"Rilpl1"
0.01667681076548,0.78689082002683,0.162,0.11,1,"Cops5"
0.0276454735508379,0.786117794515167,0.105,0.064,1,"Gm26742"
0.00394619351900943,0.785734619625317,0.205,0.134,1,"Slc35e2"
3.08750518149983e-05,0.785617398749117,0.471,0.339,0.717165703558781,"Sgcd"
1.8678915601539e-06,0.78399550508737,0.462,0.317,0.0433873851592549,"Acyp2"
0.000299364953458572,0.783404498922374,0.262,0.166,1,"Fam173a"
0.0468677744378965,0.782907893497427,0.11,0.072,1,"Zfp362"
0.000355330840698494,0.782298778935943,0.281,0.183,1,"Letm2"
0.0222158988949624,0.782241019827417,0.105,0.063,1,"Uevld"
0.00677517389159449,0.782216134625575,0.405,0.334,1,"Tmem178b"
5.82554034510512e-06,0.781962329699831,0.257,0.139,0.135315651136102,"Ankrd6"
0.0290872636156617,0.781898702085844,0.148,0.102,1,"A830010M20Rik"
2.8398331940553e-05,0.781770874417984,0.314,0.197,0.659636454315164,"AU040320"
1.08361407739281e-05,0.780058038698118,0.229,0.121,0.251701877896801,"Tex2"
0.0184542575407871,0.779754739353093,0.195,0.142,1,"Cnot6l"
0.00182413591200412,0.779525900773296,0.167,0.098,1,"Ccdc77"
1.80838735681395e-07,0.77871464322737,0.462,0.296,0.00420052215240744,"Hnrnpr"
9.71437112292391e-17,0.77792870821566,0.948,0.927,2.25645412443276e-12,"Ank2"
0.156740818749184,0.777524426129829,0.114,0.087,1,"Tnk2"
3.72107590655149e-14,0.777516678026057,0.862,0.697,8.6433151157378e-10,"Sox5"
0.0185149580455319,0.777280824323821,0.105,0.062,1,"Edem2"
0.0785477674934493,0.776956732039243,0.1,0.068,1,"Spag1"
0.0184596998227727,0.775419137964093,0.143,0.094,1,"Setd4"
0.0071405671296168,0.775270132586409,0.1,0.054,1,"Spice1"
0.00441379183896199,0.77486004918203,0.162,0.1,1,"Tmem147"
0.000119814304275481,0.774523257922664,0.181,0.096,1,"Ptov1"
5.60579446125012e-06,0.773721880454935,0.381,0.239,0.130211393745918,"Chst11"
0.0586715221448493,0.772858827620905,0.1,0.066,1,"2310040G07Rik"
0.0024195231569283,0.772825026557329,0.129,0.07,1,"Tshz1"
0.00023084157618424,0.77200697567671,0.267,0.165,1,"Trmt1l"
8.67527581089641e-06,0.770435425197462,0.281,0.158,0.201509306535502,"Cnn3"
0.000183568378937502,0.769970332281541,0.11,0.047,1,"Apobec3"
0.360930233923434,0.769658178407999,0.11,0.093,1,"Vsnl1"
0.00635472049871784,0.769454645640263,0.143,0.086,1,"Stt3a"
0.0219328806204843,0.769441356767859,0.1,0.06,1,"Gpat4"
9.59269960265581e-11,0.768451688384723,0.681,0.51,2.22819226370489e-06,"Wwox"
2.63872890225953e-08,0.767829386197275,0.614,0.456,0.000612923949416843,"Cdk14"
1.0543720110394e-05,0.76768227592137,0.262,0.147,0.244909530724232,"Smim14"
0.0440220207625117,0.767664725479244,0.186,0.139,1,"Fbxw7"
0.00147649300511719,0.767015306527109,0.11,0.054,1,"Ppp1r16a"
0.000217832794767982,0.766227602567936,0.238,0.141,1,"Hipk3"
0.00151155809731731,0.765593899719237,0.171,0.101,1,"Mthfd2l"
0.0148830169439488,0.764469389951595,0.138,0.088,1,"Cxxc4"
1.19437611651924e-14,0.764251225593133,0.829,0.609,2.77429684345088e-10,"Pard3b"
0.128675606296314,0.763793088641973,0.114,0.085,1,"Foxk1"
0.0216215191814404,0.763061012173071,0.11,0.067,1,"Zdhhc8"
0.000392234648547361,0.762249334130203,0.129,0.063,1,"Psmb3"
0.00152488985816947,0.762184648856458,0.119,0.061,1,"Tap2"
0.00504247506870127,0.760544758272529,0.233,0.162,1,"Zmym6"
0.000295390835305466,0.760092267308054,0.167,0.089,1,"2700049A03Rik"
0.000155333874165797,0.759420808109665,0.305,0.196,1,"D430042O09Rik"
0.000817275269895495,0.757484982289162,0.252,0.162,1,"Prkacb"
0.0357748934947496,0.754018798004202,0.133,0.091,1,"Rab2b"
0.0215084832704251,0.753971745573555,0.124,0.079,1,"Unc50"
0.0166363488381844,0.753565573602687,0.167,0.112,1,"Stau1"
0.0200871622376247,0.753311263526442,0.176,0.123,1,"Phtf2"
0.022489152655152,0.752791459581037,0.1,0.06,1,"Polr3e"
0.000787907069471316,0.752620927204167,0.214,0.131,1,"Mms19"
