"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.730842031539995,2.15686680043117,0.074,0.111,1,"Tuba1a"
0.340885223446342,2.15528230363289,0.037,0.111,1,"Bnip3"
0.936275637490027,2.15209883985215,0.148,0.185,1,"Slc39a10"
0.677398003792661,2.15178939691376,0.222,0.222,1,"Fuca1"
0.475616419402503,2.14247088225092,0.074,0.148,1,"Zfp869"
0.899081716677336,2.14167901547241,0.111,0.111,1,"Msl1"
0.77576514289505,2.13897975934248,0.222,0.333,1,"Ppil2"
0.582038841603879,2.13854640720993,0.111,0.074,1,"Pdcd2l"
0.830585042060391,2.13670787507533,0.185,0.259,1,"Smarcad1"
0.594815787301153,2.13002691375446,0.111,0.185,1,"Grk2"
0.871716609540867,2.12273431233926,0.222,0.259,1,"Atp6v0a2"
0.594815787301153,2.12056259469948,0.111,0.185,1,"Ipo5"
0.573358268950738,2.12040391030141,0.148,0.111,1,"Fam122a"
0.730842031539995,2.11892807746756,0.074,0.111,1,"Acrbp"
0.329725471987968,2.11779261117244,0.259,0.185,1,"Gm26916"
0.475616419402503,2.11778980320462,0.074,0.148,1,"Arl8a"
0.582038841603879,2.11688406226441,0.111,0.074,1,"Fxr2"
0.730842031539995,2.11076617888332,0.074,0.111,1,"Bop1"
0.730842031539995,2.10977591031289,0.074,0.111,1,"Lig3"
0.408708798671053,2.10782861498825,0.111,0.222,1,"Mgll"
0.475616419402503,2.10696760201017,0.074,0.148,1,"Eef1a2"
0.730842031539995,2.10675093777832,0.074,0.111,1,"Inpp5b"
0.408708798671053,2.10646657721083,0.111,0.222,1,"Uba1"
0.730842031539995,2.10441167104154,0.074,0.111,1,"Mrps26"
0.730842031539995,2.10175128552642,0.074,0.111,1,"Ip6k1"
0.835648671444958,2.09561373071623,0.111,0.148,1,"Narf"
0.200816824612567,2.09385548226462,0.222,0.111,1,"Irf8"
0.711224436620595,2.09061620446431,0.148,0.222,1,"Brd7"
0.180579558578405,2.0884234040166,0.407,0.37,1,"Ptgds"
0.594815787301153,2.08784695286831,0.111,0.185,1,"Zfp91"
0.475616419402503,2.08567446159752,0.074,0.148,1,"Emb"
0.835648671444958,2.08512218412131,0.111,0.148,1,"Pts"
0.299590227897646,2.08339663710005,0.074,0.185,1,"Tubb2a"
0.556489679966076,2.07934182956947,0.333,0.37,1,"Sparc"
0.980386230291417,2.07930731380523,0.185,0.222,1,"Atp5b"
0.582038841603879,2.07445336864778,0.111,0.074,1,"Glmn"
0.372680451529954,2.07284205332584,0.148,0.296,1,"2610020C07Rik"
0.594815787301153,2.0711771511868,0.111,0.185,1,"2700097O09Rik"
0.594815787301153,2.07056431863955,0.111,0.185,1,"Birc2"
0.877639325250086,2.06977212810611,0.148,0.148,1,"Fam129a"
0.835648671444958,2.06925330688961,0.111,0.148,1,"Pfkfb3"
0.980386230291417,2.06846441102247,0.185,0.222,1,"Kdm5a"
0.899081716677336,2.0679108960997,0.111,0.111,1,"Acss1"
0.582038841603879,2.06743980502887,0.111,0.074,1,"Pltp"
0.340885223446342,2.0650971524128,0.037,0.111,1,"Exosc9"
0.730842031539995,2.06141133902124,0.074,0.111,1,"Cnksr3"
0.340885223446342,2.06039484314982,0.037,0.111,1,"Rab10os"
0.759313465091035,2.05793037595489,0.185,0.185,1,"Herc6"
3.02852341393402e-10,2.05740309493521,1,1,7.03465418588595e-06,"Plin2"
0.899081716677336,2.05033817411331,0.111,0.111,1,"Tatdn1"
0.594815787301153,2.04978660785061,0.111,0.185,1,"Mbtps1"
0.594815787301153,2.0464239246709,0.111,0.185,1,"Selenow"
0.730842031539995,2.03780500515597,0.074,0.111,1,"Rad51d"
0.835648671444958,2.03548299806819,0.111,0.148,1,"Hcfc2"
0.582038841603879,2.03491792397998,0.111,0.074,1,"Msrb1"
0.594815787301153,2.03439865031497,0.111,0.185,1,"Fibp"
0.899081716677336,2.03362166044187,0.111,0.111,1,"Tmem192"
0.899081716677336,2.03178525489554,0.111,0.111,1,"Trim5"
0.936275637490027,2.02422163724319,0.148,0.185,1,"Atp5g2"
0.730842031539995,2.0240095688586,0.074,0.111,1,"Tmod1"
0.955236496034784,2.02084132389421,0.222,0.296,1,"Nxf1"
0.340885223446342,2.01984298486774,0.037,0.111,1,"Rap1gap"
0.475616419402503,2.01916530251306,0.074,0.148,1,"2010315B03Rik"
0.730842031539995,2.01621946346792,0.074,0.111,1,"Mif"
