source,target,pathway_name,prob,pval
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA4,0.00283601468607083,0
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA6,0.114871427484772,0.00666666666666667
Glutamatergic_Neuron,Glutamatergic_Neuron,THBS,0.00962551886078223,0.015
Glutamatergic_Neuron,Microglia,APP,0.0219598520444981,0
Glutamatergic_Neuron,Microglia,COLLAGEN,0.007974312711429,0
Glutamatergic_Neuron,Microglia,CSF,0.0175398479461456,0
Glutamatergic_Neuron,Microglia,CX3C,0.192055935133126,0
Glutamatergic_Neuron,Microglia,EPHA,0.0196612584834908,0
Glutamatergic_Neuron,Microglia,GAS,0.0179445779249075,0
Glutamatergic_Neuron,Microglia,GDF,0.00265308991068435,0
Glutamatergic_Neuron,Microglia,GRN,0.00341661701825853,0
Glutamatergic_Neuron,Microglia,JAM,0.0966510869751669,0
Glutamatergic_Neuron,Microglia,LAMININ,0.0090670297807798,0
Glutamatergic_Neuron,Microglia,NOTCH,0.0222340837390977,0
Glutamatergic_Neuron,Microglia,OPIOID,0.0137302210606618,0
Glutamatergic_Neuron,Microglia,PROS,0.00089722809633184,0
Glutamatergic_Neuron,Microglia,PTN,0.00825460200517006,0
Glutamatergic_Neuron,Microglia,PTPRM,0.0381159820008621,0
Glutamatergic_Neuron,Microglia,SEMA4,0.0426979643543696,0
Glutamatergic_Neuron,Microglia,SEMA6,0.0544320972883441,0.03
Glutamatergic_Neuron,Microglia,TENASCIN,0.0856667689441418,0
Glutamatergic_Neuron,Microglia,TGFb,0.019157402111423,0
Glutamatergic_Neuron,Microglia,THBS,0.00166227152305217,0
Glutamatergic_Neuron,Microglia,THY1,0.0424569029103995,0
Microglia,GABAergic_Neuron,CXCL,0.000897962339037746,0
Microglia,GABAergic_Neuron,GRN,0.0413250186156828,0
Microglia,GABAergic_Neuron,JAM,0.0511812101472452,0
Microglia,GABAergic_Neuron,LIFR,0.000455845590908446,0
Microglia,GABAergic_Neuron,OSM,0.000382969866563351,0
Microglia,GABAergic_Neuron,PTPRM,0.0562291813114158,0
Microglia,GABAergic_Neuron,SEMA4,0.0229513021573051,0
Microglia,Glutamatergic_Neuron,CXCL,0.000871490875211439,0
Microglia,Glutamatergic_Neuron,GRN,0.0397031871537972,0
Microglia,Glutamatergic_Neuron,JAM,0.0569527539290316,0
Microglia,Glutamatergic_Neuron,KIT,0.000206061017891212,0
Microglia,Glutamatergic_Neuron,LIFR,0.000461833779268989,0
Microglia,Glutamatergic_Neuron,NGL,0.00143184043447844,0
Microglia,Glutamatergic_Neuron,OSM,0.00044077352383967,0
Microglia,Glutamatergic_Neuron,PTPRM,0.0381159820008621,0
Microglia,Glutamatergic_Neuron,SEMA4,0.0082367011046047,0
Microglia,Microglia,APP,0.0115202384255424,0
Microglia,Microglia,BAFF,0.0020049990441026,0
Microglia,Microglia,CCL,0.341518714574547,0
Microglia,Microglia,GALECTIN,0.158711163714602,0
Microglia,Microglia,GAS,0.0404521884228829,0
Microglia,Microglia,GRN,0.102756805162974,0
Microglia,Microglia,ICAM,0.0486259829480498,0
Microglia,Microglia,JAM,0.191982042093926,0
Microglia,Microglia,OSM,0.00220621792124743,0
Microglia,Microglia,PROS,0.0126675559477325,0
Microglia,Microglia,PTPRM,0.125826357595141,0
Microglia,Microglia,SEMA4,0.116311141664691,0
Microglia,Microglia,TGFb,0.318711013238779,0
Microglia,Microglia,TNF,0.066987717721033,0
Microglia,Microglia,VCAM,0.0432929812661418,0
