Var1,Var2,Freq
GABAergic_Neuron,GABAergic_Neuron,37
Glutamatergic_Neuron,GABAergic_Neuron,54
Microglia,GABAergic_Neuron,8
GABAergic_Neuron,Glutamatergic_Neuron,44
Glutamatergic_Neuron,Glutamatergic_Neuron,58
Microglia,Glutamatergic_Neuron,11
GABAergic_Neuron,Microglia,25
Glutamatergic_Neuron,Microglia,35
Microglia,Microglia,23
