source,target,pathway_name,prob,pval
Glutamatergic_Neuron,GABAergic_Neuron,NRG,0.100896243122319,0
Glutamatergic_Neuron,GABAergic_Neuron,NRXN,0.719595572180572,0
Glutamatergic_Neuron,GABAergic_Neuron,OPIOID,0.00789177159521887,0
Glutamatergic_Neuron,GABAergic_Neuron,PTN,0.0805109171706678,0
Glutamatergic_Neuron,GABAergic_Neuron,SEMA3,0.0218731982183202,0
Glutamatergic_Neuron,GABAergic_Neuron,SEMA4,0.0181615713678925,0
Glutamatergic_Neuron,GABAergic_Neuron,SEMA5,0.023146610404848,0
Glutamatergic_Neuron,GABAergic_Neuron,SEMA6,0.0242535780984001,0
Glutamatergic_Neuron,GABAergic_Neuron,SOMATOSTATIN,0.000182832322271324,0
Glutamatergic_Neuron,GABAergic_Neuron,VISFATIN,0.0107033150859075,0
Glutamatergic_Neuron,Glutamatergic_Neuron,CADM,0.213069681864825,0
Glutamatergic_Neuron,Glutamatergic_Neuron,CDH,0.09633018494894,0
Glutamatergic_Neuron,Glutamatergic_Neuron,CNTN,0.00853462462097413,0.01
Glutamatergic_Neuron,Glutamatergic_Neuron,COLLAGEN,0.0039551816430778,0
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHA,0.0978070339048103,0
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHB,0.0915831004717555,0
Glutamatergic_Neuron,Glutamatergic_Neuron,GALANIN,0.000196014416736652,0
Glutamatergic_Neuron,Glutamatergic_Neuron,GDF,0.00106867677857361,0.01
Glutamatergic_Neuron,Glutamatergic_Neuron,JAM,0.00394107877299865,0
Glutamatergic_Neuron,Glutamatergic_Neuron,L1CAM,0.032993453427307,0
Glutamatergic_Neuron,Glutamatergic_Neuron,LAMININ,0.0299165940816725,0.002
Glutamatergic_Neuron,Glutamatergic_Neuron,NCAM,0.575699062668444,0
Glutamatergic_Neuron,Glutamatergic_Neuron,NECTIN,0.0396392441725545,0
Glutamatergic_Neuron,Glutamatergic_Neuron,NGL,0.0190167156974399,0
Glutamatergic_Neuron,Glutamatergic_Neuron,NRG,0.112372980363363,0.00333333333333333
Glutamatergic_Neuron,Glutamatergic_Neuron,NRXN,0.405611335055331,0.006
Glutamatergic_Neuron,Glutamatergic_Neuron,OPIOID,0.00554440909136643,0
Glutamatergic_Neuron,Glutamatergic_Neuron,PTN,0.0911267849732464,0
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA3,0.00504548348082218,0
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA4,0.00174051435133132,0.01
Glutamatergic_Neuron,Glutamatergic_Neuron,SEMA5,0.0147434164414775,0
Glutamatergic_Neuron,Glutamatergic_Neuron,SOMATOSTATIN,0.00102625226239208,0
Glutamatergic_Neuron,Glutamatergic_Neuron,THBS,0.000465385768998558,0
Glutamatergic_Neuron,Glutamatergic_Neuron,VISFATIN,0.0108135794472129,0
Glutamatergic_Neuron,Microglia,COLLAGEN,0.0203358516988809,0
